,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[318],1.645,2.263,-2.363,6.101,0.034,0.045,4338.0,1237.0,1.0
x[319],-4.381,2.182,-8.668,-0.501,0.031,0.028,4866.0,1331.0,1.0
x[320],-0.742,2.495,-5.156,4.145,0.035,0.062,5132.0,1271.0,1.0
x[321],0.569,2.366,-3.815,4.979,0.034,0.062,4801.0,1333.0,1.0
x[322],-1.788,2.93,-7.718,3.327,0.042,0.061,4757.0,1349.0,1.0
x[323],0.674,2.603,-4.158,5.489,0.041,0.066,4069.0,1267.0,1.0
x[324],-2.064,2.203,-6.495,1.867,0.029,0.037,5701.0,1365.0,1.0
x[325],-0.783,2.447,-5.218,3.629,0.033,0.061,5483.0,1585.0,1.0
x[326],-1.528,2.235,-5.658,2.746,0.038,0.043,3458.0,1503.0,1.0
x[327],0.945,2.288,-3.464,5.335,0.033,0.052,4686.0,1456.0,1.0
x[328],-1.225,2.084,-5.26,2.499,0.027,0.043,5781.0,1521.0,1.0
x[329],4.814,2.182,0.912,8.965,0.033,0.028,4382.0,1561.0,1.0
x[330],-0.805,2.765,-5.943,4.399,0.037,0.067,5575.0,1188.0,1.0
x[331],-2.171,2.415,-6.625,2.462,0.032,0.046,5395.0,1387.0,1.0
x[332],0.117,2.291,-4.085,4.541,0.033,0.055,4895.0,1563.0,1.0
x[333],3.364,2.33,-1.011,7.726,0.034,0.035,4672.0,1466.0,1.0
x[334],-1.73,2.801,-6.644,3.455,0.041,0.07,4636.0,1025.0,1.0
x[335],-0.068,2.371,-4.773,4.048,0.034,0.061,4965.0,1275.0,1.01
x[336],-0.367,2.469,-4.844,4.123,0.034,0.055,5144.0,1503.0,1.0
x[337],2.153,2.201,-1.665,6.561,0.032,0.042,4591.0,1378.0,1.0
x[338],-1.176,2.587,-6.145,3.476,0.035,0.059,5589.0,1297.0,1.0
x[339],1.402,2.252,-2.803,5.592,0.032,0.049,4915.0,1114.0,1.0
x[340],-0.088,2.692,-4.611,5.376,0.036,0.067,5761.0,1506.0,1.0
x[341],-0.464,2.462,-4.946,4.164,0.037,0.062,4310.0,1538.0,1.0
x[342],-0.395,2.472,-5.141,3.953,0.036,0.063,4627.0,1532.0,1.0
x[343],1.78,2.157,-2.29,5.755,0.031,0.041,4907.0,1422.0,1.0
x[344],-0.941,3.107,-6.738,4.849,0.042,0.076,5416.0,1419.0,1.0
x[345],-1.736,2.769,-6.705,3.535,0.041,0.056,4519.0,1235.0,1.0
x[346],-1.183,3.102,-7.686,4.242,0.038,0.082,6602.0,1011.0,1.0
x[347],-0.415,2.979,-6.261,5.173,0.04,0.091,5465.0,1117.0,1.0
x[348],-1.21,2.867,-6.504,4.027,0.038,0.068,5602.0,1232.0,1.0
x[349],3.232,2.156,-0.721,7.358,0.029,0.029,5576.0,1325.0,1.0
x[350],0.32,2.337,-4.172,4.567,0.029,0.063,6415.0,1528.0,1.01
x[351],-1.523,2.535,-6.123,3.277,0.037,0.049,4723.0,1672.0,1.0
x[352],1.346,2.296,-3.126,5.45,0.039,0.048,3593.0,1288.0,1.0
x[353],-4.333,2.785,-9.39,0.871,0.039,0.044,5143.0,1323.0,1.0
x[354],-0.938,2.93,-6.354,4.814,0.044,0.083,4518.0,915.0,1.0
x[355],-2.13,2.584,-7.043,2.61,0.032,0.046,6309.0,1570.0,1.0
x[356],3.359,2.066,-0.267,7.563,0.033,0.032,4003.0,1175.0,1.0
x[357],-0.224,2.286,-4.391,4.055,0.034,0.055,4420.0,1475.0,1.0
x[358],-0.29,2.693,-5.67,4.486,0.038,0.094,4960.0,965.0,1.0
x[359],-0.047,2.313,-4.583,4.017,0.03,0.063,6006.0,1344.0,1.0
x[360],-1.11,2.936,-6.928,4.151,0.043,0.071,4524.0,1431.0,1.0
x[361],-1.553,2.17,-5.778,2.419,0.032,0.043,4734.0,1358.0,1.0
x[362],-1.335,2.93,-6.932,3.923,0.039,0.068,5621.0,1421.0,1.0
x[363],-2.587,2.773,-7.79,2.611,0.039,0.051,5002.0,1411.0,1.0
x[364],-0.97,3.021,-6.449,4.668,0.042,0.072,5036.0,1542.0,1.0
x[365],-1.049,2.416,-5.651,3.45,0.036,0.058,4608.0,1467.0,1.0
x[366],0.527,2.266,-3.769,4.661,0.033,0.052,4626.0,1650.0,1.0
x[367],-2.184,2.054,-6.325,1.452,0.028,0.033,5395.0,1584.0,1.0
x[368],3.217,2.139,-0.935,6.993,0.03,0.03,4998.0,1508.0,1.0
x[369],-0.644,2.871,-5.579,5.256,0.041,0.075,4867.0,1238.0,1.0
x[370],-1.914,2.231,-6.033,2.142,0.032,0.039,4654.0,1430.0,1.0
x[371],-1.168,2.289,-5.38,3.176,0.034,0.05,4496.0,1459.0,1.0
x[372],-1.073,2.21,-5.41,2.934,0.037,0.048,3647.0,1497.0,1.0
x[373],-0.291,2.237,-4.647,3.635,0.028,0.059,6602.0,1409.0,1.01
x[374],-1.043,2.704,-5.944,4.136,0.038,0.065,5294.0,1327.0,1.0
x[375],0.976,2.393,-3.457,5.399,0.03,0.061,6251.0,1337.0,1.0
x[376],-1.213,2.139,-5.217,2.796,0.034,0.042,4082.0,1282.0,1.0
x[377],-0.908,2.975,-6.659,4.601,0.04,0.073,5438.0,1401.0,1.0
x[378],1.658,2.276,-2.571,5.988,0.032,0.044,4967.0,1329.0,1.0
x[379],-0.89,2.501,-5.74,3.55,0.036,0.065,4829.0,1393.0,1.0
x[380],0.848,2.282,-3.812,4.755,0.035,0.05,4321.0,1622.0,1.0
x[381],0.392,2.215,-4.156,4.17,0.035,0.053,3979.0,1562.0,1.0
x[382],1.099,2.625,-3.72,5.879,0.035,0.064,5573.0,1481.0,1.0
x[383],0.407,2.251,-3.874,4.505,0.033,0.059,4656.0,1282.0,1.0
x[384],-0.512,2.609,-5.402,4.48,0.035,0.062,5696.0,1607.0,1.0
x[385],-1.804,2.384,-6.164,2.656,0.033,0.043,5264.0,1303.0,1.0
x[386],-1.259,2.808,-6.417,3.938,0.038,0.062,5470.0,1503.0,1.0
x[387],-1.224,2.204,-5.519,2.616,0.028,0.05,6258.0,1591.0,1.0
x[388],-0.883,2.779,-6.152,4.129,0.044,0.066,3931.0,1598.0,1.0
x[389],-1.829,2.335,-6.21,2.385,0.037,0.044,4023.0,1403.0,1.0
x[390],-1.498,2.84,-6.419,4.267,0.041,0.058,4703.0,1426.0,1.0
x[391],-0.993,2.38,-5.307,3.513,0.036,0.063,4513.0,1000.0,1.0
x[392],-0.967,2.996,-6.936,4.396,0.041,0.093,5393.0,959.0,1.0
x[393],1.723,2.25,-2.576,5.912,0.033,0.04,4691.0,1503.0,1.0
x[394],2.179,2.345,-2.367,6.302,0.038,0.043,3761.0,1201.0,1.0
x[395],0.935,2.389,-3.326,5.506,0.034,0.05,4871.0,1642.0,1.0
x[396],-2.162,2.376,-6.333,2.573,0.033,0.041,5217.0,1402.0,1.0
x[397],-1.931,2.83,-7.107,3.184,0.037,0.056,5669.0,1070.0,1.0
x[398],0.206,2.468,-4.236,5.015,0.03,0.072,6602.0,1173.0,1.0
x[399],-0.366,2.269,-5.059,3.536,0.033,0.053,4726.0,1471.0,1.0
x[400],-0.126,2.405,-4.434,4.445,0.035,0.076,4811.0,1453.0,1.01
x[401],0.861,2.225,-3.361,4.928,0.032,0.048,4751.0,1663.0,1.0
x[402],-0.424,2.064,-4.111,3.482,0.033,0.048,3812.0,1525.0,1.0
x[403],2.518,2.506,-2.346,7.138,0.032,0.044,6000.0,1626.0,1.0
x[404],0.376,2.619,-4.447,5.304,0.037,0.075,4938.0,1140.0,1.0
x[405],4.325,2.317,-0.121,8.792,0.034,0.03,4593.0,1597.0,1.0
x[406],-3.785,2.482,-8.541,0.901,0.037,0.038,4427.0,1451.0,1.01
x[407],-0.147,2.18,-4.416,3.931,0.032,0.056,4741.0,1261.0,1.0
x[408],-2.165,2.42,-6.953,2.183,0.032,0.043,5497.0,1226.0,1.0
x[409],-0.496,2.386,-5.089,3.774,0.037,0.063,4202.0,1313.0,1.0
x[410],-1.519,2.537,-6.283,3.134,0.037,0.058,4787.0,1179.0,1.0
x[411],-0.935,2.795,-6.555,4.031,0.036,0.075,5946.0,1361.0,1.0
x[412],-0.388,2.803,-5.864,4.671,0.039,0.076,5136.0,1300.0,1.0
x[413],4.616,2.212,0.378,8.599,0.03,0.026,5356.0,1713.0,1.0
x[414],1.618,2.184,-2.568,5.66,0.035,0.037,3825.0,1456.0,1.0
x[415],-2.925,2.451,-7.504,1.636,0.034,0.038,5242.0,1211.0,1.0
x[416],-1.151,2.117,-5.229,2.654,0.031,0.042,4580.0,1581.0,1.0
x[417],0.56,2.364,-3.821,5.077,0.034,0.06,4926.0,1260.0,1.0
x[418],-0.86,2.218,-5.181,3.179,0.03,0.047,5373.0,1656.0,1.0
x[419],-0.965,2.43,-5.203,3.892,0.034,0.056,5127.0,1390.0,1.0
x[420],-1.338,2.882,-6.696,4.076,0.036,0.064,6433.0,1386.0,1.0
x[421],1.196,2.255,-2.821,5.624,0.031,0.057,5383.0,1180.0,1.0
x[422],1.799,2.371,-2.842,6.131,0.035,0.044,4501.0,1575.0,1.0
x[423],0.215,1.903,-2.965,4.233,0.028,0.047,4530.0,1477.0,1.0
x[424],0.415,2.254,-3.85,4.496,0.031,0.06,5419.0,1425.0,1.0
x[425],0.007,2.902,-5.418,5.285,0.043,0.084,4620.0,1167.0,1.0
x[426],-2.399,2.826,-7.729,2.966,0.039,0.057,5400.0,1263.0,1.01
x[427],4.619,2.158,0.657,8.759,0.029,0.026,5501.0,1554.0,1.0
x[428],0.204,2.865,-4.797,5.891,0.039,0.075,5321.0,1231.0,1.0
x[429],0.194,2.833,-5.284,5.153,0.037,0.081,5948.0,1297.0,1.0
x[430],-0.776,2.824,-6.017,4.656,0.044,0.072,4204.0,1358.0,1.0
x[431],-0.145,2.359,-4.663,4.358,0.033,0.057,5152.0,1414.0,1.0
x[432],0.286,2.501,-4.387,5.006,0.035,0.069,5272.0,1397.0,1.0
x[433],-0.156,4.087,-7.625,7.6,0.052,0.109,6102.0,1498.0,1.0
x[434],-1.526,2.698,-6.657,3.534,0.033,0.061,6602.0,1336.0,1.0
x[435],-1.882,2.56,-6.691,3.031,0.035,0.048,5270.0,1485.0,1.0
x[436],-1.854,3.01,-7.664,3.536,0.038,0.075,6307.0,1292.0,1.0
x[437],-0.693,2.855,-5.809,4.811,0.04,0.072,4986.0,1179.0,1.0
x[438],-1.213,2.812,-6.641,3.968,0.039,0.065,5288.0,1427.0,1.0
x[439],4.565,2.24,0.283,8.797,0.034,0.029,4253.0,1152.0,1.0
x[440],-0.796,2.897,-5.827,5.111,0.043,0.079,4589.0,1215.0,1.0
x[441],-1.351,2.987,-7.524,3.719,0.041,0.073,5381.0,1102.0,1.0
x[442],0.814,2.674,-4.113,5.784,0.04,0.063,4531.0,1284.0,1.0
x[443],-1.317,2.899,-6.826,4.193,0.038,0.062,5921.0,1495.0,1.0
x[444],-0.692,3.006,-6.253,4.864,0.043,0.076,5046.0,1224.0,1.0
x[445],-1.364,2.874,-6.722,3.926,0.037,0.065,5788.0,1339.0,1.0
x[446],-0.545,2.501,-5.327,3.998,0.036,0.062,4767.0,1440.0,1.0
x[447],-0.282,2.501,-4.72,4.479,0.037,0.063,4603.0,1334.0,1.0
x[448],-0.448,2.297,-5.01,3.527,0.033,0.058,4945.0,1292.0,1.0
x[449],0.262,2.169,-3.75,4.294,0.032,0.053,4437.0,1461.0,1.0
x[450],2.558,2.081,-1.491,6.47,0.032,0.03,4269.0,1276.0,1.0
x[451],3.2,2.265,-1.312,7.21,0.03,0.032,5590.0,1526.0,1.0
x[452],0.961,2.908,-4.588,6.244,0.037,0.075,6356.0,1266.0,1.0
x[453],0.103,2.293,-4.148,4.407,0.035,0.064,4427.0,1234.0,1.0
x[454],-0.432,2.145,-4.317,3.782,0.027,0.057,6162.0,1520.0,1.01
x[455],6.164,2.326,1.871,10.472,0.033,0.027,5003.0,1544.0,1.0
x[456],-0.195,2.192,-4.417,3.833,0.032,0.06,4850.0,1437.0,1.0
x[457],1.808,2.36,-2.876,6.007,0.032,0.043,5577.0,1604.0,1.0
x[458],2.023,2.155,-2.174,5.959,0.03,0.038,5301.0,1196.0,1.01
x[459],4.032,2.114,0.198,8.061,0.032,0.026,4279.0,1696.0,1.0
x[460],-1.304,2.266,-5.258,3.133,0.033,0.049,4710.0,1266.0,1.0
x[461],2.478,2.243,-1.256,7.1,0.033,0.038,4773.0,1428.0,1.0
x[462],2.976,2.165,-0.902,7.18,0.03,0.032,5195.0,1338.0,1.0
x[463],1.439,2.485,-3.023,6.33,0.038,0.059,4241.0,1283.0,1.0
x[464],-1.884,2.034,-5.864,1.851,0.028,0.034,5237.0,1347.0,1.0
x[465],1.931,2.138,-1.938,5.839,0.027,0.041,6332.0,1401.0,1.0
x[466],1.017,2.342,-3.218,5.457,0.033,0.058,5216.0,1561.0,1.0
x[467],-2.327,2.633,-7.208,2.702,0.037,0.049,5012.0,1225.0,1.0
x[468],-0.902,3.005,-6.243,5.265,0.038,0.081,6096.0,1118.0,1.0
x[469],2.155,2.581,-2.496,7.348,0.042,0.049,3813.0,1247.0,1.0
x[470],-0.905,2.948,-6.066,5.034,0.037,0.074,6383.0,1282.0,1.0
x[471],-1.14,2.996,-6.57,4.639,0.047,0.072,4010.0,1374.0,1.0
x[472],-1.024,2.925,-6.507,4.365,0.04,0.071,5371.0,1453.0,1.0
x[473],-1.411,3.058,-6.969,4.477,0.038,0.074,6523.0,1361.0,1.01
x[474],-1.458,2.902,-7.008,3.803,0.042,0.064,4849.0,1583.0,1.0
x[475],-1.031,2.942,-6.604,4.406,0.039,0.071,5741.0,1328.0,1.0
sigma,81.049,0.308,80.392,81.589,0.004,0.003,4933.0,1195.0,1.0
