,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
114,-4.688941267600169,Milwaukee Bucks,Rookie,0.285,5,Damien Inglis,-0.8950348910976176,3.9004020284302636,203996,360,Damien Inglis
115,-4.688941267600169,Milwaukee Bucks,Rookie,1.71748,5,Jabari Parker,0.10052984939021525,3.9004020284302636,203953,210,Jabari Parker
116,-4.688941267600169,Milwaukee Bucks,Rookie,0.703098,5,Miles Plumlee,0.5418598988888228,3.9004020284302636,203101,290,Miles Plumlee
117,-4.688941267600169,Milwaukee Bucks,Rookie,0.57768,5,Rashad Vaughn,-0.6937059825128542,3.9004020284302636,1626173,275,Rashad Vaughn
118,-5.443593013075019,Detroit Pistons,Rookie,2.1666666666666665,5,Aron Baynes,0.2613852394781933,3.9004020284302636,203382,336,Aron Baynes
119,-5.443593013075019,Detroit Pistons,Rookie,0.41748,5,Reggie Bullock,-0.7216612228585201,3.9004020284302636,203493,31,Reggie Bullock
120,-5.443593013075019,Detroit Pistons,Rookie,0.9639200000000001,5,Kentavious Caldwell-Pope,0.20320702040526167,3.9004020284302636,203484,451,Kentavious Caldwell-Pope
121,-5.443593013075019,Detroit Pistons,Rookie,0.2816863333333333,5,Spencer Dinwiddie,-0.8950348910976176,3.9004020284302636,203915,195,Spencer Dinwiddie
122,-5.443593013075019,Detroit Pistons,Rookie,1.090697,5,Andre Drummond,0.14366289133980917,3.9004020284302636,203083,134,Andre Drummond
123,-5.443593013075019,Detroit Pistons,Rookie,0.94732,5,Stanley Johnson,0.20320702040526167,3.9004020284302636,1626169,416,Stanley Johnson
124,-5.443593013075019,Detroit Pistons,Rookie,0.175031,5,Darrun Hilliard,-0.948598018784365,3.9004020284302636,1626199,404,Darrun Hilliard
125,-5.443593013075019,Detroit Pistons,Rookie,0.039005333333333336,5,Lorenzo Brown,-0.9774188343298398,3.9004020284302636,203485,344,Lorenzo Brown
126,-6.95908467674342,Miami Heat,Rookie,0.2816863333333333,5,Tyler Johnson,-0.8950348910976176,3.9004020284302636,204020,331,Tyler Johnson
127,-6.95908467674342,Miami Heat,Rookie,0.175031,5,Josh Richardson,-0.948598018784365,3.9004020284302636,1626196,357,Josh Richardson
128,-6.95908467674342,Miami Heat,Rookie,0.82724,5,Justise Winslow,0.2272529373557169,3.9004020284302636,1626159,33,Justise Winslow
