,point_differential,num_possessions,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5
14190,0,1.92,203488,1627788,1628365,203954,200755,1629028,1628367,2772,203477,203933
14191,1,1.3823999999999999,203488,1627788,1628365,203954,200755,1629028,1628969,1628367,203477,203933
14192,2,7.3344000000000005,203488,1627788,1628365,203954,200755,1629028,1628969,1626164,203477,203933
14193,-1,6.1824,203488,1627788,1628365,203954,200755,1629028,1628969,2772,1626164,203477
14194,6,5.1072,203488,1627788,1628365,203954,200755,203584,1629028,2772,1626164,203477
14195,-2,1.92,203488,1627788,1628365,203954,200755,203584,1626158,2772,1626164,2037
14196,-1,2.7647999999999997,203488,1627788,203954,200755,1627732,203584,1626158,2772,1626164,2037
14197,0,2.3424,203488,203954,200755,1627732,202710,203584,1626158,2772,1626164,2037
14198,0,4.6848,203488,203954,200755,1627732,202710,1626158,2772,1626164,2037,203933
14199,0,3.7247999999999997,203488,101161,200755,1627732,202710,1626158,2772,1626164,2037,203933
14200,-1,11.8272,101161,201163,1627732,1629013,202710,1629028,2772,203477,2037,203933
14201,2,4.2624,201163,203954,1627732,1629013,202710,1626158,2772,203477,2037,203933
14202,0,6.489599999999999,201163,203954,1627732,1629013,202710,1626158,2772,203477,1626164,203933
14203,2,2.2272000000000003,201163,203954,1627732,1629013,202710,1626158,2772,2037,1626164,203933
14204,7,20.352,204456,201163,203954,1629013,202710,1626158,2772,2037,1626164,203933
14205,-2,7.1424,201163,203954,1627732,1629013,202710,1628969,1626158,1628367,1626164,203933
14206,3,2.3424,201163,203954,1627732,1629013,202710,1626158,1628367,1626164,2037,203933
14207,0,0.8448,201163,203954,1627732,1629013,202710,1626158,1628367,2037,203477,203933
14208,3,8.4096,203488,201163,1627732,1629013,202710,1626158,1628367,2037,203477,203933
14209,0,1.8047999999999997,203488,204456,1627788,203954,1629013,1626158,1628367,2037,203477,203933
14210,1,2.3424,203488,204456,1627788,203954,200755,1626158,1628367,2772,2037,203477
14211,2,15.9744,203488,204456,1627788,203954,200755,1626158,2772,2037,1626164,203477
14212,2,0.96,203488,204456,1627788,203954,200755,1629028,2772,203477,2037,203933
14213,2,1.92,203488,204456,1627788,203954,200755,1629028,1628969,2772,203477,203933
14214,-2,4.8,203488,204456,1627788,203954,1629013,1629028,1628969,2772,203477,203933
14215,0,4.8,203488,204456,201163,1627788,1629013,1629028,1628969,2772,1626164,203933
14216,-4,6.1824,203488,201163,1627732,1629013,202710,1629028,1628969,2772,1626164,203933
14217,0,4.2624,203488,201163,200755,1627732,202710,1629028,1628969,2772,1626164,203933
14218,2,19.9296,201163,203954,200755,1627732,202710,1629028,1628969,2772,1626164,203933
14219,-3,0.96,203488,201163,200755,1627732,202710,1629028,1628969,2772,1626164,203933
14220,0,0.4224,203488,201163,200755,1627732,202710,1629028,1628969,1628367,2772,203477
14221,-2,1.3823999999999999,203488,201163,200755,1627732,202710,1629028,1628969,2772,1626164,203933
14222,2,0.8448,203488,201163,200755,1627732,202710,1629028,1628969,2772,203477,203933
14223,-3,19.6224,203458,1629027,1627752,203145,1629016,202340,101162,202699,1628983,201976
14224,2,4.8,203458,1629027,1627752,203145,1628381,202340,101162,202699,1628983,201976
14225,3,10.4448,1629027,1627752,1628989,203473,1628381,202340,101162,202699,1628983,201976
14226,-1,0.42239999999999994,1628989,203473,1627761,202391,1628381,1626149,202699,203118,1628983,101150
14227,2,6.1824,203473,1713,1627761,202391,1628989,1626149,202699,203118,1628983,101150
14228,0,21.849600000000002,1626147,203473,1627761,1713,202391,1626149,1627820,203118,101150,1628414
14229,5,6.1824,203458,1629027,1627752,203145,1628381,1626149,1627820,203118,101150,1628414
14230,-2,4.6848,203458,1629027,1627752,203145,1628381,202340,1626149,1627820,203118,101150
14231,-3,2.3424,203458,1629027,1627752,203145,1628381,202340,1626149,203118,201976,101150
14232,-3,3.84,203458,1629027,1627752,1627761,1628381,202340,1626149,203118,201976,101150
14233,0,0.96,203458,1629027,1627752,1627761,1628381,202340,1626149,202699,203118,201976
14234,-1,3.1872000000000003,1629027,1628989,1627761,203473,1628381,202340,1626149,202699,203118,201976
14235,1,8.4096,1629027,1627761,203473,1629016,1628989,202340,1626149,202699,1628983,201976
14236,4,2.3424000000000005,1629027,1627761,1713,1629016,1628989,202340,101162,202699,1628983,201976
14237,2,7.5648,1627761,1713,202391,1629016,1628989,202340,101162,202699,1628983,201976
14238,1,2.112,1627761,1713,202391,1629016,1628989,101162,202699,1628983,201976,101150
14239,-3,25.689600000000002,1629027,1627761,1713,202391,1629016,101162,202699,203118,1628983,101150
14240,1,2.7647999999999997,1629027,1627752,203145,203473,1628381,202340,1626149,202699,1628983,201976
14241,1,1.8047999999999997,1629027,1627752,203145,203473,1628381,1626149,202699,203118,1628983,201976
14242,7,5.76,1629027,1627752,1628989,203473,1628381,1626149,202699,203118,1628983,101150
14243,1,0.4224,1629027,1627752,1628989,203473,1628381,1626149,202699,203118,1628462,101150
14244,-3,8.4096,1628989,1627761,203473,202391,1628381,1626149,202699,203118,1628462,101150
14245,3,5.1072,203145,1627761,1713,203473,202391,1626149,202699,203118,1628462,101150
14246,-11,22.0416,203145,1627761,1713,203473,202391,1626149,1626246,203118,1628462,101150
14247,-1,7.142399999999999,203458,1629027,1627752,1627761,1628381,1626149,1626246,1628462,203118,101150
14248,3,1.92,203458,1629027,1627752,1627761,1628381,1626149,1626246,202699,1628983,101150
14249,-1,9.4848,203458,1629027,1627752,203145,203473,1626149,1626246,202699,1628983,101150
14250,-6,4.2624,203458,1629027,1627752,203145,203473,1626149,202699,203118,1628983,101150
14251,-6,17.241600000000002,1629027,1627752,203145,203473,1628381,1626149,202699,203118,1628983,101150
14252,-1,22.3872,203937,201188,202066,201144,1628991,1629029,203084,1627827,1628372,201599
14253,2,2.3424,203937,201188,202066,201144,1628991,203084,2734,1627827,1628372,201599
14254,2,0.96,203937,201188,1627782,203210,201144,203084,2734,1628467,1627827,1628372
14255,-1,3.3024,203937,201188,1627782,203210,202714,203084,2734,1628467,1627827,1628372
14256,1,1.8047999999999997,1627782,203210,202705,202714,1628991,203084,1628973,2734,1627827,201599
14257,-3,19.5072,1627782,203210,202705,202714,1628991,1629029,203084,1628973,2734,201599
14258,0,4.6848,201956,1627782,202705,202714,1628991,1629029,1628973,1628467,1628372,201599
14259,1,5.2224,201956,1627782,202705,201144,1628991,1629029,1628973,1628467,1628372,201599
14260,-4,6.6048,201956,202705,202066,201144,1628991,1629029,1628973,1628467,1628372,201599
14261,3,13.632,203937,201188,203210,202066,201144,203084,2734,1628467,1627827,1628372
14262,-2,4.2624,203937,201188,203210,202066,201144,1629029,203084,1628973,1628467,1627827
14263,2,9.062399999999998,203937,201188,202066,201144,1628991,1629029,203084,1628973,1627827,201599
14264,-2,27.9168,203937,201188,1627782,202066,201144,1629029,1628973,1628467,1627827,201599
14265,0,3.84,203937,201188,1627782,203210,201144,1629029,203084,1627827,1628372,201599
14266,3,3.84,203937,201188,1627782,203210,201144,1629029,203084,1628467,1627827,1628372
14267,2,5.76,203937,201188,1627782,203210,202714,203084,1628973,2734,1628467,1627827
14268,-1,3.3024000000000004,203937,1627782,203210,202714,1628991,203084,1628973,2734,1627827,201599
14269,-1,1.8047999999999997,1627782,203210,202705,202714,1628991,1629029,203084,1628973,2734,201599
14270,-1,10.0224,1627782,203210,202705,202714,1628991,1629029,1628973,2734,1628467,201599
14271,-2,1.92,201188,1627782,202066,202714,1628991,1629029,1628973,2734,1628467,201599
14272,2,2.88,201188,202066,201144,202714,1628991,1629029,1628973,2734,1628467,201599
14273,0,5.76,201188,202066,201144,202714,1628991,1629029,1628973,1628467,1628372,201599
14274,6,9.6,203937,201188,202066,201144,1628991,203084,1628973,1627827,1628372,201599
14275,2,7.68,203937,201188,202066,201144,1628991,1629029,203084,1627827,1628372,201599
14276,2,3.84,203937,201188,202066,201144,202714,1629029,203084,1627827,1628372,201599
14277,-1,6.1824,203937,201188,202066,201144,202714,1629029,203084,1628467,1628372,1627827
14278,1,2.3424,203937,201188,202066,201144,202714,203084,1628973,1627827,1628467,1629151
14279,-2,22.924799999999998,202339,201572,203114,1627763,203507,1627750,203914,1627823,200794,203999
14280,4,8.64,202339,201572,203114,1626192,203507,1627750,203914,1627823,200794,203999
14281,-6,7.68,202339,201572,203114,1626192,101141,1628420,203914,1627823,200794,203999
14282,-2,3.3024000000000004,202339,203503,1626192,203507,101141,1628420,203914,1627823,1626168,203999
14283,0,0.4224,203503,1626192,1627763,203507,101141,1628420,203914,1627823,1626168,203486
14284,0,2.2272000000000003,203503,1626192,1627763,203507,101141,1628420,203914,1627736,1626168,203486
14285,-9,24.0,203503,1626192,1627763,203507,101141,1628420,1627750,1627736,1626168,203486
14286,0,7.68,202339,1628425,203114,203507,101141,1628420,1627750,1627736,1626168,203486
14287,0,0.96,202339,201572,1628425,203114,101141,1628420,203914,1627736,200794,203999
14288,2,1.92,202339,201572,1628425,203114,101141,1628420,203914,1627823,200794,203999
14289,0,3.3024,202339,201572,1628425,203114,101141,1627750,203914,1627823,200794,203999
14290,-1,4.2624,202339,201572,1628425,203503,101141,1627750,203914,1627823,200794,203999
14291,-3,7.0272,202339,201572,1628425,203503,203507,1627750,203914,1627823,200794,203999
14292,7,6.72,201572,203114,203503,1627763,203507,1627750,203914,1627823,200794,203999
14293,4,24.0768,201572,203114,1626192,1627763,203507,1627750,203914,1627823,200794,203999
14294,2,4.8,202339,201572,203114,1627763,203507,1627750,203914,1627736,200794,203999
14295,-2,5.76,202339,201572,203114,1627763,203507,1628420,203914,1627736,200794,203999
14296,-1,3.1872000000000003,202339,203114,1626192,203507,101141,1628420,203914,1627736,200794,203999
14297,2,1.3823999999999999,202339,203503,1626192,203507,101141,1628420,203914,1627736,200794,203999
14298,4,3.84,202339,203503,1626192,203507,101141,1628420,203914,1627736,1626168,203999
14299,0,15.36,202339,203503,1626192,203507,101141,1628420,1627750,1627736,1626168,203486
14300,4,7.1424,201572,203114,203503,1627763,101141,1628420,1627750,1627736,1626168,203486
14301,-1,1.8047999999999997,201572,203114,1626192,1627763,101141,1628420,1627750,1627736,1626168,203486
14302,0,1.92,201572,203114,1626192,1627763,101141,1628420,203914,1627823,1627736,203486
14303,-4,2.7647999999999997,202339,201572,203114,1626192,1627763,1628420,203914,1627823,1627736,203486
14304,5,6.72,202339,201572,203114,1626192,203507,1628420,203914,1627823,1627736,203999
14305,0,0.96,202339,201572,203114,1626192,203507,1627750,203914,1627823,200794,203999
14306,3,16.6272,202339,201572,203114,1627763,203507,1627750,203914,1627823,200794,203999
14307,0,21.4272,203076,202734,202703,202325,201950,200746,1627854,201967,200752,201942
14308,-5,10.559999999999999,203076,203944,202734,202325,203546,200746,1627854,201967,200752,201942
14309,0,2.88,203076,203944,202734,202325,203546,201988,201158,200746,201967,201942
14310,-1,1.2672000000000003,203944,202703,203121,203546,201950,201988,201158,1627751,200746,1628401
14311,-2,11.1744,203944,202703,203121,203546,201950,201988,201158,1627751,200752,1628401
14312,-2,10.8672,203944,202703,203121,203546,201950,201988,201158,1627751,201967,1628401
14313,0,3.84,203076,202703,203121,203546,201950,201988,201158,200746,201967,1628401
14314,2,1.92,203076,202734,203121,1627767,201950,201158,200746,1627854,201967,201942
14315,1,9.6,203076,202734,1628402,1627767,201950,201158,200746,1627854,201967,201942
14316,1,2.3424,203076,203944,202734,1628402,201950,201158,200746,1627854,201967,201942
14317,-1,5.2224,203076,203944,202734,1628402,201950,1627751,200746,1627854,200752,201942
14318,0,1.92,203944,202734,202703,1628402,201950,1627751,200746,1627854,200752,201942
14319,11,11.4048,203944,202734,202703,1628402,201950,201158,200746,1627854,200752,201942
14320,5,14.2848,203076,202734,202703,1628402,201950,201158,200746,1627854,200752,201942
14321,-5,14.284799999999999,203076,202734,202703,202325,201950,201988,200746,201967,200752,201942
14322,2,1.92,203076,203944,202734,202325,201950,201988,200746,201967,200752,201942
14323,0,0.96,203076,203944,202734,202325,203546,201988,201158,200746,201967,201942
14324,1,3.3024,203076,203944,202734,202325,203546,201988,201158,1627751,200746,201942
14325,0,0.8448,203076,203944,202734,202325,203546,201988,201158,1627751,1629002,201942
14326,2,3.7247999999999997,203944,202734,202703,202325,203546,201988,201158,1627751,1629002,1628401
14327,2,0.96,203944,202734,202703,203121,203546,201988,201158,1627751,1629002,1628401
14328,-1,0.4224,203944,202703,203121,1628402,203546,201988,201158,1629002,201967,201942
14329,6,29.836799999999997,203944,202703,203121,1628402,203546,201158,1629002,1627854,201967,201942
14330,-4,4.8,203076,202703,203121,1628402,201950,201158,1629002,1627854,201967,200752
14331,1,1.2672000000000003,203076,202703,203121,1628402,201950,201158,1629002,1627854,201967,201942
14332,7,5.2224,203076,202734,202703,203121,1628402,201158,1629002,1627854,201967,201942
14333,-2,0.96,203076,202734,202703,203121,1628402,1627751,1629002,202347,1628401,1629234
14334,-2,7.68,203944,202734,203121,1628402,1627767,1627751,1629002,202347,1628401,1629234
14335,0,15.244799999999998,203944,203121,1628402,1627767,203546,1627751,1629002,202347,1628401,1629234
14336,-2,3.7247999999999997,203121,1628402,1627767,203546,1626143,1627751,1629002,202347,1628401,1629234
14337,11,14.8224,202697,1628368,1626161,202357,1627741,203500,1628977,203924,202331,201566
14338,-2,8.1024,202697,1628368,1626161,202357,1627741,203500,203471,203924,202331,201566
14339,5,4.6848,202697,1628368,1626161,203992,1627741,203500,203471,203924,202331,201566
14340,1,7.68,202697,1628368,1626161,203992,1627741,203500,1627789,203471,202331,201566
14341,-7,11.9424,1628963,1628368,1626161,203992,1627741,203500,1627789,203471,202331,201566
14342,1,9.062399999999998,1628385,1628963,203992,1628412,1627741,203500,1627789,203471,101109,202331
14343,2,12.48,1628385,1628963,203992,1628412,1627741,1627789,203471,101109,202331,202335
14344,1,3.84,1628963,202697,202357,203992,1628412,1629126,1627789,203471,101109,202335
14345,-5,5.76,1628963,202697,1628368,202357,203992,1629126,1627789,1628977,201566,202335
14346,0,3.3024,1628963,202697,1628368,202357,203992,203500,1627789,1628977,203924,201566
14347,1,4.8,202697,1628368,1626161,202357,203992,203500,1627789,1628977,203924,201566
14348,6,4.8,202697,1628368,1626161,202357,1627741,203500,1628977,203924,202331,201566
14349,1,19.5072,202697,1628368,1626161,202357,1627741,203500,203471,1628977,202331,201566
14350,-11,36.672000000000004,202697,1628368,1626161,203992,1627741,203500,1627789,1628977,202331,201566
14351,-4,5.2224,1628385,1628368,202357,203992,1627741,203500,1628977,203924,202331,201566
14352,1,1.8047999999999997,1628385,1628963,1628368,203992,1628382,203500,203471,203924,202331,201566
14353,0,0.4224,1628385,1628963,1628368,203992,1628382,203500,1627789,203471,203924,202331
14354,5,24.6144,1628385,1628963,203992,1628412,1628382,1627789,203471,203924,202331,202335
14355,-4,6.72,1628385,1628963,203992,1628412,1628382,203500,1627789,203471,201566,202335
14356,1,3.3024,1628963,1628368,1626161,203992,1628382,203500,1627789,203471,201566,202335
14357,0,2.88,1628963,202697,1628368,1626161,1627741,203500,1627789,202331,201566,202335
14358,3,4.8,1628963,202697,1628368,1626161,1627741,203500,1627789,203924,202331,201566
14359,4,5.76,1628963,202697,1628368,1626161,1627741,203500,203471,203924,202331,201566
14360,-3,4.8,1628963,202697,1628368,1626161,1627741,203500,203471,1628977,202331,201566
14361,-3,4.6848,1628963,1628368,1626161,203992,1627741,203500,203471,1628977,202331,201566
14362,1,2.2272000000000003,202697,1628368,1626161,203992,1627741,203500,203471,1628977,202331,201566
14363,-1,2.7647999999999997,202697,1628368,1626161,203992,1627741,203500,203471,202331,201566,202335
14364,-8,27.379199999999997,201571,202696,203095,1628411,203932,200768,202695,1627783,201586,201980
14365,-2,3.84,202696,203082,203095,1626170,203932,200768,202695,1627783,201586,201980
14366,-1,3.84,202696,203082,203095,1626170,203932,200768,1627783,201586,1627832,201980
14367,2,3.84,202696,203082,1628371,1626170,203613,200768,1627783,201586,1627832,201980
14368,1,3.1872000000000003,1628964,203082,1628371,1626170,203613,200768,1626153,1627832,201980,202685
14369,0,3.7247999999999997,1628964,203082,1628371,1626170,203613,1626153,202685,1627832,201980,203485
14370,-6,9.9072,1628964,203082,1628371,1626170,203613,1627783,203485,1626153,1627832,202685
14371,-2,8.64,1628964,203082,1628371,1626170,203613,202695,1626153,202685,1627832,203485
14372,1,4.8,1628964,203095,1626170,203932,203613,202695,1626153,202685,1627832,203485
14373,0,0.96,201571,202696,203095,203932,203613,200768,202695,1627832,201980,202685
14374,2,4.8,201571,202696,203095,1628411,203932,200768,202695,1627832,201980,202685
14375,1,2.3424,201571,202696,203095,1628411,203932,200768,202695,201586,1627832,201980
14376,14,42.1248,201571,202696,203095,1628411,203932,200768,1627783,201586,201980,203485
14377,-2,4.8,201571,202696,203095,1628411,203932,200768,202695,1627783,201586,1627832
14378,0,2.7647999999999997,201571,202696,203082,203095,203932,200768,202695,1627783,1627832,202685
14379,1,10.0224,202696,203082,1628371,203095,1626170,200768,202695,1627783,1627832,202685
14380,1,13.3248,1628964,203082,1628371,203095,1626170,202695,1626153,202685,1627832,203485
14381,0,5.76,1628964,203082,1628371,1626170,203932,1626153,202685,1627832,201980,203485
14382,-5,3.84,1628964,203082,1628371,1626170,203932,202685,201586,1627832,201980,203485
14383,2,6.6048,202696,1628371,203095,1626170,203932,202685,201586,1627832,201980,203485
14384,1,6.1823999999999995,201571,202696,1628371,203095,203932,200768,202695,201586,1627832,201980
14385,-2,10.559999999999999,201571,202696,203095,1628411,203932,200768,1627783,202695,201586,201980
14386,2,2.88,201571,202696,203082,203095,203932,200768,1627783,202695,201586,201980
14387,-2,1.92,202696,203095,1626170,1628411,203932,200768,202695,201586,1627832,201980
14388,-7,27.3024,203490,1628418,203078,202322,1626162,201568,202340,101162,202699,1628983
14389,-2,2.88,203490,202693,203078,202322,1626162,201568,202340,101162,202699,1628983
14390,0,0.8448,203490,202693,203078,203085,202322,201568,101162,202699,1628983,201976
14391,0,2.7647999999999997,203490,202693,203078,203085,202322,201568,1626149,202699,1628983,201976
14392,-1,3.3024,202693,203078,203085,202322,201145,201568,1626149,202699,1628983,201976
14393,-10,8.5248,203107,202693,203085,202322,201145,1626149,202699,1628983,201976,101150
14394,0,22.8096,203107,202693,203085,202322,201145,1626149,202699,203118,201976,101150
14395,-2,3.3024,203490,203107,202693,203078,201145,1626149,1627820,203118,201976,101150
14396,1,2.88,203490,203078,202322,1626162,201145,1626149,1627820,203118,201976,101150
14397,1,5.2224,203490,203078,202322,1626162,201145,202340,1626149,203118,201976,101150
14398,1,6.1824,203490,203078,202322,1626162,201145,201568,202340,1626149,202699,201976
14399,1,2.3424,203490,203078,202322,1626162,201145,201568,202340,101162,202699,1628983
14400,-2,4.1472,203490,1628418,203078,202322,1626162,201568,202340,101162,202699,1628983
14401,0,10.3296,203490,1628418,203107,203078,202322,201568,202340,101162,202699,1628983
14402,1,3.3024,1628418,203490,203107,202322,201145,201568,202340,202699,1628983,101150
14403,3,12.7872,203490,1628418,203107,203078,202322,201568,202340,101162,202699,1628983
14404,3,17.5872,203490,1628418,203107,203078,202322,201568,202340,1626149,202699,1628983
14405,0,1.3823999999999999,203490,1628418,203107,203078,202322,202340,1626149,202699,201976,101150
14406,-1,6.1823999999999995,203490,203107,202693,203078,202322,202340,1626149,202699,201976,101150
14407,2,5.952,203107,202693,203078,202322,201145,1626149,202699,203118,201976,101150
14408,3,2.2272000000000003,203107,202693,203078,203085,201145,1626149,1627820,203118,201976,101150
14409,2,9.4848,203107,202693,203078,203085,201145,1626149,203118,101150,201976,1628414
14410,3,8.64,202693,203078,203085,202322,201145,1626149,1626246,203118,201976,101150
14411,-4,2.7647999999999997,202693,203078,203085,202322,201145,201568,202340,1626149,202699,101150
14412,4,5.2224,203490,202693,203078,202322,201145,201568,202340,1626149,202699,101150
14413,4,11.2896,203490,202693,203078,202322,201145,201568,202340,1626149,202699,1628983
14414,6,9.4848,203490,202693,203078,202322,201145,202340,1626149,202699,1628983,101150
14415,2,3.7247999999999997,203490,202693,203078,202322,201145,201568,202340,202699,1628983,101150
14416,-1,3.6095999999999995,203490,202693,203078,202322,201145,201568,202340,202699,1628983,201976
14417,-6,26.7648,203585,201961,1627884,202355,1626196,1628386,203459,201162,1626156,203925
14418,-2,6.72,203585,201961,1627884,202355,2548,1628386,203459,201162,203915,1626156
14419,-3,1.3823999999999999,1628389,1629130,2548,1626196,201949,1626178,201960,203915,1626156,202334
14420,2,0.96,1628389,1629130,2548,1626196,201949,1626178,201960,203915,203894,202334
14421,2,14.0544,1628389,1629130,1626159,1626196,201949,1626178,201960,203915,203894,202334
14422,9,14.2848,203585,1628389,1627884,1626159,201949,201960,203915,203925,203894,202334
14423,3,2.88,203585,1628389,201961,1626159,201949,201162,203915,1626156,203925,202334
14424,0,0.96,203585,201961,1626159,202355,201949,201162,203915,1626156,203925,202334
14425,2,4.2624,203585,201961,1626159,202355,201949,1628386,201162,203915,1626156,203925
14426,-1,1.3823999999999999,203585,201961,1626159,202355,1626196,1628386,1626178,203915,1626156,203925
14427,-4,5.6448,203585,201961,1626159,202355,1626196,1626178,1628386,203459,203915,203925
14428,3,10.982399999999998,203585,1629130,1626159,202355,1626196,1626178,1628386,203459,203915,203925
14429,-3,29.836799999999997,203585,201961,1627884,202355,1626196,1626178,1628386,203459,203915,203925
14430,3,11.52,203585,201961,1627884,202355,2548,1628386,203459,201162,203915,1626156
14431,0,6.72,203585,1628389,1629130,2548,201949,1626178,201960,203915,1626156,202334
14432,0,2.3424,203585,1628389,1629130,2548,201949,1626178,201960,203915,203894,202334
14433,-5,15.129600000000002,1628389,1629130,2548,1626196,201949,1626178,201960,203915,203894,202334
14434,-1,2.3424,1628389,201961,2548,1626196,201949,1626178,203459,201960,203915,202334
14435,-4,2.3424,1628389,201961,1626159,1626196,201949,1626178,203459,201960,203915,202334
14436,-2,3.84,203585,1628389,201961,1626159,1626196,1626178,203459,201960,203915,202334
14437,-1,2.7647999999999997,203585,201961,1626159,202355,1626196,1626178,203459,201960,1626156,202334
14438,2,4.2624,203585,201961,1626159,202355,1626196,1626178,203459,1626156,203925,202334
14439,1,5.6448,203585,201961,202355,1626196,201949,1628386,1626178,203459,1626156,203925
14440,-3,8.9472,203585,201961,202355,1626196,201949,1628386,1626178,203915,1626156,203925
14441,-2,9.2544,203585,202355,2548,1626196,201949,1628386,1626178,203915,1626156,203925
14442,-2,1.8047999999999997,203585,1628389,2548,1626196,201949,1628386,203459,203915,1626156,203925
14443,3,23.8848,1626144,1626209,203943,203501,202683,203081,203468,202329,203994,1627774
14444,-1,5.952,1626144,203943,203501,1628373,202683,203081,203468,202323,202329,203994
14445,0,4.8,203943,203501,203504,1628373,202683,203081,203468,203086,202323,1628380
14446,-5,4.8,203943,203501,203504,1629011,1628373,203081,203468,203086,202323,1628380
14447,5,9.4848,1628995,203501,203504,1629011,1628373,203917,203086,202323,1627735,1628380
14448,1,18.124799999999997,1628995,203504,1629011,1628373,1629019,203917,203086,202323,1627735,1627774
14449,-3,5.76,1628995,203943,203504,1628373,1629019,203081,203468,203917,203994,1627774
14450,5,5.6448,1626144,203943,203501,1628373,202683,203081,203468,203917,202329,203994
14451,-1,16.512,1626144,1626209,203943,203501,202683,203081,203468,202323,202329,203994
14452,6,21.119999999999997,1626144,1626209,203501,203504,202683,203081,203468,202323,202329,203994
14453,-6,9.6,1626144,1626209,203943,203501,202683,203081,203468,202323,202329,203994
14454,2,1.92,1626144,203943,203501,1628373,202683,203081,203468,202323,202329,203994
14455,-2,5.76,203943,203501,203504,1629011,1628373,203081,203468,202323,202329,203994
14456,-13,16.9344,203943,203504,1629011,1628373,1629019,203081,203917,203086,202323,1628380
14457,0,9.6,1628995,203501,203504,1629011,1629019,203468,203917,203086,202323,1628380
14458,3,3.84,203943,203501,203504,1629011,1629019,203468,203917,203086,202323,1628380
14459,0,1.3823999999999999,203943,203501,203504,1629011,1628373,203081,203468,202323,202329,203994
14460,3,10.4448,203943,203501,203504,1628373,202683,203081,203468,202323,202329,203994
14461,-2,8.831999999999999,1626144,203943,203501,1628373,202683,203081,203468,202323,202329,203994
14462,1,5.8368,1626144,203943,203501,203504,1628373,203081,203468,202323,202329,203994
14463,0,0.96,1626144,203501,203504,1628373,202683,203081,203468,202323,202329,203994
14464,5,20.0448,202689,203469,203087,101107,201587,201152,201954,201936,1626167,202711
14465,2,8.64,202689,203087,1626163,201587,101107,201152,201954,201936,1626167,202711
14466,-3,3.3024,202689,1626163,201587,101107,1628407,201954,201936,202709,1627734,1626167
14467,2,4.2624,202689,2225,1626163,101107,1628407,201954,201936,202709,1627734,1626167
14468,-6,23.8848,202689,1628970,2225,1626163,1628407,202711,202709,1627734,203926,1628988
14469,-1,11.4048,1628970,203469,203087,2225,1628370,202711,202709,1627734,203926,1628988
14470,0,1.92,202689,203469,203087,1628370,101107,201152,202709,1627734,203926,1628988
14471,1,0.4224,202689,203469,203087,1628370,101107,201152,201954,202709,1627734,203926
14472,6,6.1823999999999995,202689,203469,203087,201587,101107,201152,201954,202709,203926,1626167
14473,2,9.4848,202689,203087,201587,101107,1628407,201152,201954,201936,202711,1626167
14474,8,28.876799999999996,202689,203469,201587,101107,1628407,201152,201954,201936,202711,1626167
14475,-3,2.88,202689,1628970,203469,203087,201587,201954,201936,1626167,1627734,202711
14476,2,0.8447999999999999,202689,1628970,203087,1626163,201587,201954,201936,202709,1627734,1626167
14477,1,1.3823999999999999,1628970,203087,2225,1626163,1628407,202709,1627734,203926,1626167,1628988
14478,10,21.4272,1628970,203087,2225,1626163,1628407,201152,202709,203926,1626167,1628988
14479,-4,14.476799999999999,1628970,2225,1628370,1626163,1628407,202711,202709,1627734,203926,1628988
14480,-2,11.4048,1628970,2225,1628370,1626163,1628407,202709,203926,202711,1626167,1628988
14481,-2,12.671999999999999,1628970,1628370,1626163,1628407,1628984,1628388,1628432,203124,203926,1628988
14482,8,29.4144,201163,203954,200755,1627732,202710,203076,202734,202703,202325,201950
14483,3,3.84,101161,201163,1627732,1629013,202710,203076,203944,202734,202325,201950
14484,2,3.7247999999999997,101161,201163,1627732,1629013,202710,203076,203944,202734,203121,201950
14485,0,1.92,203488,101161,1627732,1629013,202710,203076,203944,202734,203121,203546
14486,1,2.7647999999999997,203488,101161,200755,1627732,1629013,203076,203944,202734,203121,203546
14487,1,0.4224,203488,1627788,203954,200755,1627732,203076,203944,202734,203121,203546
14488,-1,5.1072,203488,204456,1627788,203954,200755,203944,202734,202703,203121,203546
14489,-2,13.632,203488,204456,1627788,203954,200755,203944,202703,203121,203546,201950
14490,-4,4.6848,204456,201163,1627788,203954,200755,203944,202703,203121,203546,201950
14491,-2,8.1024,204456,201163,203954,200755,1629013,203076,202703,203121,203546,201950
14492,-1,5.2224,201163,203954,1627732,1629013,202710,203076,202703,203121,203546,201950
14493,1,0.4224,101161,201163,1627732,1629013,202710,203076,203944,203121,203546,201950
14494,5,4.2624,101161,201163,1627732,1629013,202710,203076,203944,202734,203121,203546
14495,-3,6.489599999999999,101161,201163,1627732,1629013,202710,203076,203944,202734,202325,203546
14496,3,3.3024,101161,201163,1627732,1629013,202710,203944,202734,202703,202325,201950
14497,-1,11.9424,204456,101161,200755,1627732,202710,203076,203944,202734,202703,201950
14498,-1,33.3696,204456,203954,200755,1627732,202710,203076,203944,202734,202703,201950
14499,5,7.871999999999999,101161,201163,1627732,1629013,202710,203076,203944,202734,202325,201950
14500,-2,0.96,101161,201163,1627732,1629013,202710,203944,202703,203121,202325,201950
14501,0,2.88,203488,101161,200755,1627732,1629013,203944,202703,203121,1628402,201950
14502,0,1.3823999999999999,203488,204456,203954,200755,1629013,203944,202703,203121,1628402,201950
