,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[318],-1.066,2.45,-5.754,3.239,0.039,0.053,4010.0,1567.0,1.0
x[319],4.229,2.796,-0.58,9.808,0.044,0.041,4011.0,1507.0,1.0
x[320],1.292,2.562,-3.303,6.328,0.041,0.053,3842.0,1611.0,1.0
x[321],4.602,2.737,-0.203,9.885,0.045,0.041,3692.0,1422.0,1.0
x[322],3.271,2.537,-1.564,7.947,0.042,0.039,3594.0,1642.0,1.0
x[323],-1.144,3.866,-8.062,6.155,0.049,0.099,6007.0,1280.0,1.0
x[324],-2.542,3.602,-9.112,4.686,0.051,0.067,4999.0,1416.0,1.0
x[325],1.095,2.743,-3.785,6.649,0.045,0.057,3640.0,1587.0,1.0
x[326],3.473,2.482,-1.15,8.113,0.041,0.041,3694.0,1454.0,1.0
x[327],-0.315,2.541,-4.92,4.428,0.037,0.062,4752.0,1509.0,1.0
x[328],3.245,2.775,-1.788,8.683,0.041,0.044,4625.0,1104.0,1.0
x[329],-0.919,2.954,-6.358,4.7,0.039,0.068,5765.0,1274.0,1.0
x[330],-0.314,3.489,-7.344,5.694,0.048,0.086,5149.0,1520.0,1.0
x[331],-0.816,2.356,-5.254,3.302,0.037,0.053,4055.0,1620.0,1.0
x[332],-0.049,4.06,-7.605,7.415,0.056,0.108,5185.0,1443.0,1.0
x[333],-0.447,2.888,-5.806,4.865,0.044,0.071,4343.0,1751.0,1.0
x[334],-2.822,2.564,-7.712,2.201,0.036,0.041,5188.0,1322.0,1.0
x[335],5.053,2.347,0.751,9.387,0.043,0.035,2961.0,1654.0,1.0
x[336],1.695,2.783,-3.404,6.908,0.039,0.056,5022.0,1632.0,1.0
x[337],3.854,2.809,-1.352,9.261,0.045,0.04,3845.0,1394.0,1.0
x[338],0.937,2.47,-3.605,5.433,0.04,0.057,3874.0,1304.0,1.0
x[339],-0.976,3.268,-6.768,5.459,0.048,0.098,4481.0,959.0,1.0
x[340],-0.541,2.675,-5.188,4.508,0.041,0.063,4342.0,1619.0,1.0
x[341],-1.436,3.32,-7.746,4.597,0.056,0.085,3558.0,1059.0,1.0
x[342],3.513,2.467,-0.971,8.181,0.04,0.035,3851.0,1365.0,1.0
x[343],0.985,3.665,-5.778,7.664,0.049,0.09,5660.0,1421.0,1.0
x[344],-0.284,3.919,-8.342,6.8,0.053,0.129,5459.0,1212.0,1.0
x[345],2.797,2.467,-1.914,7.277,0.038,0.04,4277.0,1544.0,1.01
x[346],1.182,3.949,-6.162,8.731,0.058,0.099,4638.0,1216.0,1.0
x[347],1.778,2.397,-2.922,5.921,0.041,0.043,3489.0,1360.0,1.0
x[348],-0.258,2.671,-5.152,4.936,0.047,0.063,3250.0,1421.0,1.0
x[349],-0.289,3.646,-6.977,6.427,0.056,0.095,4279.0,1349.0,1.0
x[350],-1.189,3.913,-8.136,6.251,0.055,0.104,5098.0,1221.0,1.0
x[351],-2.587,2.82,-7.471,2.899,0.045,0.048,3874.0,1552.0,1.0
x[352],-0.538,2.466,-5.048,4.403,0.039,0.057,3937.0,1585.0,1.0
x[353],-1.331,4.058,-8.909,6.399,0.066,0.101,3955.0,1130.0,1.0
x[354],-0.558,4.031,-7.65,7.324,0.055,0.109,5436.0,1398.0,1.0
x[355],1.476,2.745,-3.925,6.539,0.04,0.053,4598.0,1753.0,1.0
x[356],-0.142,3.408,-5.823,7.112,0.057,0.09,3685.0,1236.0,1.0
x[357],-2.091,3.238,-8.169,3.957,0.043,0.063,5780.0,1358.0,1.0
x[358],2.177,2.491,-2.564,6.632,0.034,0.042,5436.0,1685.0,1.0
x[359],-1.172,2.378,-5.509,3.495,0.039,0.049,3794.0,1594.0,1.0
x[360],0.082,3.147,-6.254,5.696,0.046,0.079,4708.0,1198.0,1.0
x[361],2.567,2.41,-1.892,7.124,0.037,0.039,4271.0,1446.0,1.0
x[362],1.257,2.903,-4.279,6.458,0.046,0.066,4022.0,1279.0,1.0
x[363],0.776,2.601,-4.241,5.477,0.042,0.063,3858.0,1109.0,1.0
x[364],-2.705,3.146,-8.407,3.271,0.045,0.053,4896.0,1427.0,1.0
x[365],0.01,2.279,-4.402,4.15,0.035,0.055,4219.0,1557.0,1.0
x[366],3.274,2.397,-1.493,7.437,0.037,0.035,4236.0,1383.0,1.0
x[367],-2.503,3.104,-8.524,3.027,0.045,0.057,4877.0,1235.0,1.0
x[368],0.075,3.08,-5.843,5.847,0.044,0.081,5031.0,1436.0,1.0
x[369],-1.869,2.741,-7.018,3.161,0.042,0.059,4028.0,1297.0,1.0
x[370],-0.113,3.873,-6.997,7.32,0.057,0.098,4742.0,1053.0,1.0
x[371],1.661,2.143,-2.27,5.609,0.033,0.037,4271.0,1520.0,1.0
x[372],-1.252,3.434,-8.157,4.583,0.053,0.082,4219.0,1379.0,1.0
x[373],1.022,3.11,-4.927,6.72,0.041,0.086,5697.0,1265.0,1.0
x[374],-2.511,2.646,-7.443,2.442,0.039,0.045,4542.0,1217.0,1.0
x[375],-1.137,2.887,-6.659,4.07,0.04,0.058,5011.0,1778.0,1.0
x[376],-0.705,3.826,-7.78,6.591,0.048,0.107,6312.0,1271.0,1.01
x[377],1.738,2.605,-3.034,6.645,0.048,0.046,2883.0,1690.0,1.0
x[378],2.546,2.695,-2.733,7.491,0.045,0.045,3515.0,1515.0,1.0
x[379],-0.528,2.712,-5.752,4.578,0.042,0.061,4134.0,1491.0,1.0
x[380],5.394,2.439,0.554,9.844,0.035,0.031,4781.0,1601.0,1.0
x[381],-0.13,2.328,-4.497,4.127,0.038,0.05,3789.0,1621.0,1.0
x[382],-1.446,2.69,-6.176,3.614,0.043,0.063,3926.0,1224.0,1.0
x[383],1.638,2.491,-3.108,6.243,0.038,0.049,4323.0,1219.0,1.0
x[384],-4.25,3.655,-11.225,2.283,0.055,0.065,4480.0,1263.0,1.0
x[385],3.145,2.432,-1.37,7.574,0.036,0.035,4404.0,1645.0,1.0
x[386],5.889,2.352,1.49,10.414,0.037,0.031,4053.0,1616.0,1.0
x[387],-1.332,3.477,-7.857,4.961,0.051,0.095,4607.0,1102.0,1.0
x[388],4.318,2.471,-0.153,9.171,0.04,0.036,3848.0,1328.0,1.0
x[389],-2.192,2.366,-6.105,2.642,0.04,0.043,3545.0,1455.0,1.0
x[390],1.814,2.533,-2.716,6.469,0.043,0.044,3461.0,1538.0,1.0
x[391],-0.381,3.545,-6.838,6.144,0.055,0.103,4148.0,1273.0,1.0
x[392],1.385,3.872,-5.471,8.777,0.052,0.105,5472.0,1189.0,1.0
x[393],-1.75,2.889,-7.264,3.643,0.048,0.056,3564.0,1456.0,1.0
x[394],-1.523,3.179,-7.529,4.136,0.049,0.072,4137.0,1189.0,1.0
x[395],0.042,3.227,-6.15,5.858,0.045,0.087,5011.0,1473.0,1.0
x[396],-2.502,3.604,-8.775,5.004,0.052,0.073,4839.0,1507.0,1.0
x[397],-1.024,3.496,-7.937,4.862,0.044,0.076,6299.0,1722.0,1.0
x[398],-1.576,2.481,-6.413,2.83,0.039,0.051,3950.0,1241.0,1.0
x[399],1.026,2.036,-3.01,4.65,0.034,0.041,3533.0,1442.0,1.0
x[400],1.053,2.828,-4.243,6.195,0.04,0.078,4966.0,1058.0,1.01
x[401],-1.885,2.589,-6.889,2.856,0.035,0.053,5283.0,1057.0,1.0
x[402],-2.424,3.232,-8.536,3.781,0.053,0.063,3766.0,1503.0,1.0
x[403],2.318,2.602,-2.637,7.199,0.042,0.045,3808.0,1465.0,1.0
x[404],-3.843,2.35,-8.411,0.527,0.039,0.037,3629.0,1374.0,1.0
x[405],2.913,2.504,-1.721,7.593,0.036,0.044,4898.0,1361.0,1.0
x[406],-0.181,2.677,-5.249,4.699,0.039,0.068,4733.0,1415.0,1.0
x[407],1.065,2.377,-3.405,5.291,0.034,0.047,5005.0,1564.0,1.0
x[408],1.371,2.895,-4.037,6.605,0.043,0.056,4487.0,1549.0,1.0
x[409],-2.944,3.096,-9.088,2.719,0.044,0.052,5112.0,1403.0,1.0
x[410],1.204,3.707,-5.596,8.378,0.059,0.105,4051.0,1026.0,1.01
x[411],3.572,2.63,-1.487,8.427,0.04,0.041,4342.0,1435.0,1.01
x[412],2.298,3.098,-3.362,7.939,0.039,0.055,6184.0,1402.0,1.0
x[413],-0.337,3.339,-6.426,6.221,0.055,0.085,3684.0,1384.0,1.0
x[414],-0.692,3.335,-7.059,5.764,0.056,0.086,3558.0,1396.0,1.0
x[415],-2.317,2.876,-7.671,3.219,0.042,0.054,4638.0,1417.0,1.0
x[416],0.6,3.901,-6.251,7.958,0.06,0.105,4280.0,1103.0,1.0
x[417],-0.261,3.919,-7.851,7.031,0.058,0.104,4611.0,1242.0,1.0
x[418],0.23,2.882,-5.2,5.322,0.043,0.074,4751.0,1637.0,1.0
x[419],-0.959,3.817,-7.635,6.535,0.056,0.094,4662.0,1337.0,1.0
x[420],-2.02,2.747,-6.865,3.331,0.042,0.05,4289.0,1511.0,1.0
x[421],0.181,3.471,-6.283,6.761,0.052,0.088,4487.0,1369.0,1.0
x[422],-1.906,3.753,-9.537,4.823,0.062,0.077,3671.0,1357.0,1.0
x[423],2.923,2.197,-1.061,7.117,0.034,0.033,4104.0,1579.0,1.0
x[424],-1.518,3.785,-8.744,5.227,0.056,0.086,4727.0,1368.0,1.0
x[425],8.028,2.437,3.448,12.574,0.035,0.029,4832.0,1457.0,1.0
x[426],-0.222,3.029,-5.876,5.498,0.047,0.08,4226.0,1308.0,1.0
x[427],-0.784,3.677,-7.523,5.775,0.059,0.093,3775.0,1343.0,1.0
x[428],0.944,2.471,-3.818,5.356,0.037,0.057,4375.0,1557.0,1.0
x[429],-1.187,3.363,-6.986,5.484,0.053,0.081,4002.0,1371.0,1.0
x[430],1.15,3.428,-4.945,7.641,0.046,0.086,5558.0,1454.0,1.0
x[431],-0.161,3.674,-7.047,6.592,0.059,0.083,3928.0,1625.0,1.0
x[432],0.908,2.717,-4.627,5.52,0.043,0.061,4128.0,1617.0,1.0
x[433],-1.502,3.153,-7.524,4.052,0.047,0.071,4539.0,1232.0,1.0
x[434],-1.152,2.902,-6.358,4.518,0.042,0.068,4868.0,1217.0,1.0
x[435],2.143,2.504,-2.452,6.951,0.036,0.049,4836.0,1533.0,1.0
x[436],-3.156,2.964,-8.67,2.536,0.043,0.047,4743.0,1384.0,1.0
x[437],-3.241,2.349,-7.478,1.426,0.038,0.042,3919.0,1124.0,1.0
x[438],0.776,2.218,-3.358,4.85,0.038,0.052,3410.0,1492.0,1.0
x[439],0.537,3.496,-6.233,6.624,0.046,0.085,5748.0,1564.0,1.0
x[440],-2.843,3.049,-8.464,3.074,0.051,0.052,3572.0,1403.0,1.0
x[441],0.04,3.92,-7.056,7.454,0.059,0.115,4445.0,1163.0,1.0
x[442],-4.642,2.538,-9.406,-0.168,0.039,0.037,4280.0,1546.0,1.0
x[443],0.209,3.668,-6.312,7.472,0.046,0.091,6481.0,1535.0,1.0
x[444],-0.91,2.835,-6.367,4.136,0.041,0.061,4857.0,1667.0,1.0
x[445],-1.135,2.71,-6.041,4.294,0.04,0.061,4515.0,1487.0,1.0
x[446],-0.034,2.723,-5.23,4.939,0.042,0.066,4273.0,1484.0,1.0
x[447],-1.923,2.79,-7.295,3.379,0.043,0.056,4299.0,1372.0,1.0
x[448],-2.548,2.782,-7.303,3.269,0.045,0.044,3935.0,1581.0,1.0
x[449],2.264,2.861,-3.371,7.42,0.043,0.052,4404.0,1455.0,1.0
x[450],1.094,4.027,-6.404,8.612,0.055,0.101,5310.0,1494.0,1.0
x[451],0.131,2.348,-4.399,4.435,0.036,0.059,4230.0,1558.0,1.0
x[452],3.347,2.535,-1.376,8.227,0.04,0.039,3980.0,1437.0,1.0
x[453],3.219,2.565,-1.574,7.939,0.042,0.045,3677.0,1469.0,1.0
x[454],8.509,2.521,4.199,13.817,0.041,0.032,3838.0,1195.0,1.0
x[455],1.618,3.118,-4.238,7.241,0.047,0.068,4439.0,1587.0,1.01
x[456],-0.287,4.034,-7.69,7.431,0.053,0.111,5697.0,1587.0,1.0
x[457],3.05,2.293,-1.508,7.122,0.036,0.037,3952.0,1354.0,1.0
x[458],0.808,2.845,-4.728,5.859,0.047,0.064,3630.0,1491.0,1.0
x[459],2.751,2.246,-1.426,7.038,0.033,0.034,4784.0,1549.0,1.0
x[460],-3.076,2.454,-7.45,1.572,0.042,0.035,3300.0,1498.0,1.0
x[461],-1.422,3.835,-8.641,6.008,0.051,0.091,5647.0,1399.0,1.0
x[462],4.84,2.406,0.371,9.328,0.038,0.036,4029.0,1187.0,1.0
x[463],-0.108,3.727,-7.312,6.457,0.057,0.084,4259.0,1825.0,1.0
x[464],0.961,2.42,-3.638,5.623,0.038,0.057,4072.0,1189.0,1.0
x[465],5.953,2.572,0.994,10.622,0.038,0.029,4458.0,1845.0,1.0
x[466],-0.499,2.914,-5.752,5.031,0.046,0.073,4068.0,1486.0,1.0
x[467],-0.187,3.36,-6.599,5.965,0.051,0.092,4442.0,1609.0,1.0
x[468],-0.56,3.771,-7.508,6.114,0.061,0.089,3900.0,1591.0,1.0
x[469],-1.21,3.403,-7.301,5.708,0.047,0.076,5264.0,1570.0,1.0
x[470],2.739,2.439,-1.737,7.324,0.039,0.042,3951.0,1144.0,1.0
x[471],1.611,3.586,-5.259,8.119,0.049,0.078,5418.0,1563.0,1.0
x[472],0.805,2.262,-3.545,4.932,0.037,0.054,3788.0,1514.0,1.0
x[473],-3.169,3.528,-9.185,3.926,0.048,0.064,5332.0,1459.0,1.0
x[474],2.247,3.05,-3.336,7.792,0.044,0.057,5115.0,1518.0,1.0
x[475],-0.852,2.578,-5.49,3.99,0.038,0.069,4604.0,1367.0,1.0
x[476],-1.629,3.784,-8.553,5.513,0.057,0.085,4379.0,1644.0,1.0
x[477],0.926,3.826,-6.074,8.139,0.055,0.109,4844.0,1083.0,1.0
x[478],-1.147,3.934,-8.64,6.345,0.055,0.092,5167.0,1461.0,1.0
x[479],-0.036,3.644,-7.037,6.941,0.054,0.096,4468.0,1378.0,1.0
x[480],-0.535,3.64,-7.403,5.999,0.057,0.091,4100.0,1433.0,1.01
x[481],1.151,2.512,-3.248,6.145,0.038,0.059,4434.0,1325.0,1.0
x[482],1.665,2.986,-3.56,7.366,0.042,0.063,4951.0,1463.0,1.0
x[483],-4.624,2.98,-10.171,0.868,0.046,0.039,4147.0,1594.0,1.0
x[484],-1.184,3.493,-7.337,5.345,0.048,0.078,5169.0,1351.0,1.0
x[485],-0.225,3.873,-7.568,7.054,0.056,0.101,4705.0,1498.0,1.01
x[486],0.668,3.891,-6.139,7.855,0.057,0.092,4599.0,1553.0,1.0
x[487],-0.038,3.937,-7.028,7.516,0.054,0.116,5344.0,1146.0,1.0
x[488],5.676,3.048,-0.498,11.03,0.044,0.046,4894.0,843.0,1.0
x[489],4.527,3.602,-2.583,10.922,0.053,0.057,4612.0,1241.0,1.0
x[490],-0.829,3.98,-8.01,6.827,0.051,0.101,6137.0,1378.0,1.0
x[491],-0.427,3.813,-7.011,7.246,0.047,0.1,6602.0,1420.0,1.0
x[492],-3.233,2.541,-7.98,1.593,0.041,0.038,3919.0,1327.0,1.0
x[493],-0.108,4.094,-6.978,8.594,0.062,0.107,4389.0,1342.0,1.0
x[494],0.469,2.086,-3.194,4.337,0.037,0.045,3144.0,1627.0,1.01
x[495],-2.347,3.146,-7.715,4.07,0.048,0.06,4264.0,1037.0,1.0
x[496],-1.17,2.653,-6.225,3.716,0.044,0.048,3639.0,1466.0,1.0
x[497],-1.861,2.846,-7.07,3.537,0.045,0.056,3968.0,1426.0,1.0
x[498],-0.515,3.392,-7.047,5.718,0.047,0.084,5257.0,1327.0,1.01
x[499],1.477,2.698,-3.853,6.292,0.038,0.054,4955.0,1462.0,1.0
x[500],3.791,2.588,-0.897,8.444,0.038,0.035,4545.0,1645.0,1.0
x[501],-3.07,3.152,-8.778,2.738,0.05,0.053,4041.0,1272.0,1.0
x[502],-1.012,2.668,-5.644,4.263,0.047,0.058,3242.0,1415.0,1.0
x[503],3.672,2.4,-1.174,7.925,0.04,0.035,3559.0,1439.0,1.0
x[504],-0.359,3.003,-6.072,5.188,0.047,0.08,4116.0,1293.0,1.0
x[505],3.528,2.511,-1.407,8.044,0.039,0.035,4137.0,1492.0,1.0
x[506],-0.153,3.835,-7.011,7.256,0.051,0.106,5550.0,1249.0,1.0
x[507],1.187,3.672,-5.288,8.078,0.058,0.094,4011.0,1515.0,1.0
x[508],0.553,2.874,-4.971,5.676,0.046,0.067,3862.0,1647.0,1.0
x[509],-3.486,2.764,-8.622,1.447,0.043,0.046,4247.0,1313.0,1.0
x[510],-1.152,3.19,-7.582,4.388,0.049,0.075,4320.0,1222.0,1.0
x[511],-1.5,3.774,-8.281,5.649,0.055,0.086,4738.0,1072.0,1.0
x[512],-0.544,3.522,-7.098,6.079,0.049,0.088,5158.0,1533.0,1.0
x[513],2.098,2.707,-2.883,6.981,0.042,0.048,4307.0,1396.0,1.0
x[514],0.083,2.322,-4.237,4.29,0.033,0.065,4809.0,1122.0,1.0
x[515],3.247,2.77,-2.106,8.304,0.042,0.039,4278.0,1729.0,1.0
x[516],-0.381,3.967,-7.914,6.981,0.055,0.099,5110.0,1553.0,1.0
x[517],-1.053,3.958,-8.264,6.367,0.053,0.101,5455.0,1196.0,1.01
x[518],0.543,3.975,-6.967,7.977,0.058,0.108,4768.0,1230.0,1.0
x[519],-0.299,3.814,-7.433,6.683,0.056,0.109,4623.0,1335.0,1.0
x[520],0.576,3.972,-6.644,8.467,0.055,0.101,5171.0,1282.0,1.0
x[521],0.146,4.089,-7.644,7.934,0.059,0.103,4824.0,1428.0,1.0
x[522],-0.786,3.808,-7.998,6.169,0.058,0.101,4336.0,1463.0,1.0
x[523],-0.719,3.841,-8.438,6.059,0.052,0.1,5433.0,1339.0,1.0
x[524],0.381,3.984,-6.937,7.872,0.058,0.105,4823.0,1423.0,1.0
x[525],0.107,4.095,-7.406,7.775,0.062,0.107,4448.0,1461.0,1.0
x[526],0.31,3.875,-7.144,7.231,0.059,0.103,4360.0,1422.0,1.0
x[527],-0.021,3.781,-7.288,7.073,0.055,0.098,4675.0,1410.0,1.0
x[528],2.749,4.064,-4.612,10.375,0.053,0.092,5698.0,1298.0,1.0
sigma,77.999,0.297,77.458,78.553,0.004,0.003,5246.0,1239.0,1.0
