,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[318],2.73,2.502,-1.79,7.756,0.042,0.045,3518.0,1341.0,1.0
x[319],-2.942,2.498,-7.539,1.592,0.046,0.04,2960.0,1439.0,1.0
x[320],-1.305,2.698,-5.993,4.312,0.046,0.061,3401.0,1333.0,1.0
x[321],0.386,2.565,-4.084,5.401,0.042,0.063,3781.0,1474.0,1.0
x[322],-1.173,2.933,-6.605,4.22,0.05,0.067,3442.0,1298.0,1.0
x[323],0.536,2.711,-4.541,5.618,0.043,0.07,3907.0,1432.0,1.0
x[324],-0.894,2.558,-5.784,4.116,0.039,0.062,4246.0,1430.0,1.0
x[325],-1.38,2.633,-6.419,3.63,0.038,0.061,4843.0,1057.0,1.01
x[326],-0.292,2.612,-5.276,4.446,0.04,0.061,4370.0,1503.0,1.0
x[327],1.598,2.677,-3.485,6.76,0.046,0.058,3312.0,1345.0,1.0
x[328],-0.112,2.6,-5.322,4.735,0.041,0.073,3992.0,1305.0,1.0
x[329],3.339,2.547,-1.504,7.925,0.039,0.038,4287.0,1531.0,1.0
x[330],-0.033,2.934,-5.441,5.644,0.047,0.091,3932.0,1035.0,1.0
x[331],-2.247,2.651,-7.407,2.687,0.04,0.048,4297.0,1335.0,1.0
x[332],-0.371,2.839,-5.628,4.706,0.048,0.072,3515.0,1303.0,1.0
x[333],4.495,2.894,-1.22,9.577,0.052,0.047,3149.0,1357.0,1.0
x[334],-0.61,3.026,-6.411,4.626,0.053,0.083,3271.0,1217.0,1.0
x[335],1.02,2.639,-4.044,5.903,0.047,0.065,3124.0,1470.0,1.0
x[336],-0.205,2.615,-4.832,4.966,0.044,0.064,3541.0,1418.0,1.0
x[337],1.531,2.631,-3.493,6.264,0.044,0.064,3565.0,1171.0,1.0
x[338],-0.63,2.915,-5.612,5.141,0.044,0.097,4498.0,870.0,1.0
x[339],1.176,2.493,-4.159,5.618,0.042,0.06,3539.0,1307.0,1.0
x[340],-0.004,2.854,-5.088,5.566,0.045,0.086,4090.0,1401.0,1.0
x[341],-0.139,2.604,-5.31,4.451,0.042,0.069,3840.0,1398.0,1.0
x[342],0.678,2.857,-4.496,6.104,0.049,0.072,3383.0,1382.0,1.0
x[343],0.376,2.68,-4.399,5.631,0.046,0.071,3405.0,1177.0,1.0
x[344],-0.927,3.021,-6.387,4.923,0.041,0.075,5603.0,1375.0,1.0
x[345],-1.047,2.843,-6.368,4.354,0.045,0.071,4062.0,1310.0,1.0
x[346],-1.025,2.928,-6.164,4.722,0.043,0.076,4514.0,1460.0,1.0
x[347],-0.948,2.953,-6.183,4.712,0.048,0.064,3790.0,1268.0,1.0
x[348],-1.036,3.112,-7.364,4.482,0.047,0.084,4486.0,1214.0,1.0
x[349],1.307,2.524,-3.563,5.848,0.031,0.055,6602.0,1553.0,1.0
x[350],-1.966,2.736,-6.855,3.166,0.039,0.051,4805.0,1457.0,1.0
x[351],-1.567,2.97,-7.346,3.815,0.044,0.068,4498.0,1044.0,1.0
x[352],0.489,2.489,-4.599,4.841,0.044,0.06,3242.0,1520.0,1.0
x[353],-0.975,3.35,-7.047,5.212,0.053,0.077,3896.0,1533.0,1.0
x[354],-1.076,3.082,-6.627,4.968,0.048,0.077,3988.0,1222.0,1.0
x[355],-0.684,2.859,-5.883,5.009,0.041,0.07,4885.0,1378.0,1.0
x[356],2.643,2.439,-1.746,7.492,0.041,0.04,3411.0,1603.0,1.0
x[357],-2.461,2.94,-8.184,3.296,0.05,0.063,3377.0,1180.0,1.01
x[358],-0.984,3.008,-6.688,4.642,0.045,0.078,4327.0,1089.0,1.0
x[359],1.196,2.817,-3.819,6.725,0.043,0.065,4338.0,1274.0,1.0
x[360],-1.842,2.849,-7.254,3.067,0.04,0.06,5052.0,1436.0,1.0
x[361],-0.693,2.39,-4.837,4.06,0.04,0.058,3607.0,1441.0,1.0
x[362],-0.991,2.967,-6.937,4.328,0.047,0.084,3982.0,1080.0,1.0
x[363],-1.036,3.0,-6.303,4.811,0.045,0.071,4464.0,1545.0,1.0
x[364],-0.869,2.87,-6.355,4.49,0.042,0.068,4534.0,1478.0,1.0
x[365],0.86,2.583,-3.831,5.842,0.043,0.06,3577.0,1400.0,1.0
x[366],-1.331,2.646,-5.782,3.991,0.039,0.059,4565.0,1082.0,1.0
x[367],-1.431,2.526,-6.239,3.254,0.037,0.067,4586.0,985.0,1.0
x[368],3.256,2.446,-1.531,7.505,0.037,0.036,4334.0,1331.0,1.01
x[369],-0.708,3.01,-6.679,4.655,0.046,0.084,4234.0,1056.0,1.0
x[370],-0.698,2.613,-5.845,4.008,0.036,0.061,5310.0,1371.0,1.0
x[371],-0.681,2.545,-5.614,3.798,0.04,0.061,4060.0,1380.0,1.0
x[372],-0.383,2.512,-4.975,4.123,0.039,0.062,4147.0,1370.0,1.01
x[373],1.298,2.577,-3.43,6.244,0.042,0.056,3826.0,1348.0,1.0
x[374],-0.941,2.945,-6.589,4.242,0.05,0.073,3495.0,1211.0,1.0
x[375],0.146,2.591,-4.766,4.76,0.036,0.07,5288.0,1369.0,1.01
x[376],0.124,2.549,-4.66,4.832,0.037,0.067,4830.0,1328.0,1.0
x[377],-0.539,2.916,-5.858,5.262,0.042,0.076,4804.0,1287.0,1.0
x[378],-0.154,2.583,-4.998,4.643,0.039,0.062,4454.0,1449.0,1.01
x[379],-0.625,2.692,-5.897,4.047,0.048,0.069,3124.0,1212.0,1.0
x[380],-0.672,2.606,-5.394,4.293,0.035,0.068,5461.0,1375.0,1.0
x[381],1.96,2.445,-2.605,6.373,0.038,0.042,4282.0,1590.0,1.0
x[382],-0.852,2.911,-6.56,4.521,0.045,0.071,4190.0,1364.0,1.0
x[383],1.408,2.559,-3.291,6.201,0.037,0.053,4646.0,1461.0,1.0
x[384],-0.23,2.808,-5.463,4.911,0.048,0.072,3490.0,1323.0,1.0
x[385],-1.633,2.692,-6.618,3.339,0.04,0.056,4467.0,1333.0,1.0
x[386],-1.226,2.756,-6.27,3.94,0.046,0.059,3647.0,1206.0,1.0
x[387],-2.117,2.49,-6.821,2.753,0.038,0.047,4214.0,1365.0,1.0
x[388],-0.932,2.725,-5.955,4.373,0.04,0.06,4632.0,1652.0,1.0
x[389],-0.555,2.47,-5.212,4.063,0.046,0.059,3006.0,1607.0,1.0
x[390],-1.422,2.847,-6.666,3.928,0.044,0.072,4102.0,1325.0,1.01
x[391],-1.377,2.609,-5.991,3.63,0.036,0.058,5201.0,1336.0,1.0
x[392],-0.932,2.904,-6.011,4.571,0.046,0.07,4011.0,1243.0,1.0
x[393],1.807,2.386,-2.369,6.728,0.04,0.04,3658.0,1383.0,1.0
x[394],2.946,2.658,-2.12,8.004,0.045,0.047,3559.0,1200.0,1.0
x[395],-0.069,2.646,-4.541,5.352,0.048,0.074,2983.0,1343.0,1.0
x[396],-2.076,2.565,-6.545,3.024,0.039,0.047,4310.0,1462.0,1.0
x[397],-2.472,2.961,-7.877,3.0,0.045,0.051,4301.0,1491.0,1.0
x[398],1.348,2.569,-3.255,6.375,0.04,0.056,4167.0,1398.0,1.0
x[399],-1.686,2.663,-6.789,3.253,0.043,0.058,3910.0,1352.0,1.0
x[400],0.187,2.626,-4.488,5.197,0.042,0.076,3806.0,1273.0,1.0
x[401],-0.746,2.416,-4.819,4.162,0.039,0.056,3758.0,1338.0,1.0
x[402],1.247,2.413,-3.506,5.55,0.037,0.052,4215.0,1498.0,1.0
x[403],1.451,3.073,-4.317,7.536,0.044,0.083,4746.0,1257.0,1.0
x[404],-0.871,2.726,-6.298,3.814,0.039,0.065,4838.0,1265.0,1.0
x[405],5.06,2.531,0.05,9.535,0.04,0.033,4026.0,1372.0,1.0
x[406],-0.888,2.853,-6.003,4.504,0.048,0.077,3482.0,1375.0,1.0
x[407],0.504,2.513,-3.954,5.337,0.038,0.071,4444.0,1207.0,1.0
x[408],-3.285,2.715,-8.454,1.853,0.044,0.048,3736.0,1352.0,1.0
x[409],-0.216,2.531,-4.88,4.519,0.036,0.064,5015.0,1651.0,1.0
x[410],-0.51,2.606,-5.292,4.477,0.041,0.069,4092.0,1310.0,1.0
x[411],-1.083,2.947,-6.911,4.026,0.045,0.071,4191.0,1295.0,1.0
x[412],-1.02,3.119,-7.031,4.606,0.048,0.079,4220.0,1363.0,1.01
x[413],3.937,2.45,-0.183,8.962,0.036,0.037,4614.0,1362.0,1.0
x[414],-0.288,2.489,-4.603,4.788,0.037,0.063,4686.0,1288.0,1.0
x[415],-2.091,2.87,-7.176,3.691,0.037,0.073,6150.0,839.0,1.0
x[416],-0.154,2.51,-4.758,4.742,0.042,0.066,3598.0,1355.0,1.01
x[417],0.431,2.617,-4.203,5.581,0.046,0.074,3277.0,1321.0,1.0
x[418],-0.164,2.455,-4.821,4.429,0.042,0.066,3481.0,1429.0,1.0
x[419],-1.265,2.622,-6.17,3.66,0.038,0.06,4650.0,1451.0,1.0
x[420],-1.298,2.964,-7.058,3.822,0.046,0.069,4157.0,1438.0,1.0
x[421],-0.166,2.501,-4.612,4.683,0.037,0.065,4649.0,1429.0,1.0
x[422],1.434,2.39,-3.089,5.947,0.038,0.046,3916.0,1513.0,1.0
x[423],1.48,2.427,-3.134,5.878,0.042,0.05,3340.0,1276.0,1.0
x[424],1.042,2.482,-3.483,5.745,0.037,0.058,4398.0,1338.0,1.0
x[425],-0.117,3.105,-5.906,5.427,0.045,0.085,4835.0,1318.0,1.0
x[426],-1.785,2.903,-6.94,3.728,0.044,0.066,4341.0,1353.0,1.0
x[427],1.208,2.61,-3.604,6.229,0.041,0.057,4096.0,1399.0,1.0
x[428],-0.201,2.932,-5.603,5.426,0.045,0.079,4293.0,1248.0,1.0
x[429],0.109,2.814,-5.262,5.281,0.041,0.077,4841.0,1210.0,1.0
x[430],-1.142,2.971,-6.839,4.261,0.046,0.072,4068.0,1401.0,1.0
x[431],0.763,2.652,-4.4,5.479,0.042,0.067,3980.0,1240.0,1.0
x[432],-0.769,3.057,-6.944,4.796,0.039,0.115,6044.0,849.0,1.0
x[433],-0.001,3.969,-7.131,7.668,0.064,0.12,3796.0,1264.0,1.0
x[434],-2.069,2.765,-7.259,3.15,0.04,0.059,4785.0,1416.0,1.0
x[435],-0.707,2.802,-5.64,4.778,0.045,0.073,3774.0,1251.0,1.01
x[436],-1.019,3.051,-7.429,4.477,0.049,0.073,3924.0,1055.0,1.0
x[437],-0.822,2.928,-6.774,4.441,0.048,0.073,3759.0,1388.0,1.0
x[438],-0.972,3.037,-6.87,4.446,0.051,0.082,3564.0,1192.0,1.0
x[439],4.384,2.575,-0.119,9.292,0.039,0.039,4381.0,1280.0,1.0
x[440],-1.021,3.041,-6.529,4.621,0.043,0.078,5048.0,1325.0,1.0
x[441],-0.894,2.786,-6.079,4.57,0.042,0.068,4448.0,1167.0,1.0
x[442],0.605,2.892,-4.657,6.161,0.05,0.072,3423.0,1252.0,1.0
x[443],-1.09,2.856,-6.741,3.739,0.041,0.063,4807.0,1362.0,1.0
x[444],-0.68,2.864,-5.807,4.781,0.045,0.071,4013.0,1342.0,1.0
x[445],-0.97,2.823,-6.566,4.076,0.051,0.07,3101.0,1136.0,1.0
x[446],-0.466,2.637,-5.269,4.55,0.041,0.07,4178.0,1404.0,1.0
x[447],-0.421,2.505,-4.904,4.448,0.038,0.066,4248.0,1455.0,1.0
x[448],-0.83,2.675,-5.702,4.435,0.041,0.074,4264.0,1026.0,1.0
x[449],-1.161,2.756,-6.063,4.261,0.044,0.065,3956.0,1331.0,1.0
x[450],3.485,2.482,-1.428,7.848,0.039,0.041,4103.0,1526.0,1.0
x[451],2.322,2.411,-2.488,6.496,0.036,0.041,4384.0,1482.0,1.0
x[452],0.239,2.998,-5.31,6.069,0.047,0.082,4019.0,1353.0,1.0
x[453],1.731,2.502,-2.861,6.536,0.043,0.047,3338.0,1508.0,1.0
x[454],0.089,2.462,-4.62,4.571,0.043,0.065,3331.0,1274.0,1.0
x[455],5.551,2.546,0.403,10.049,0.04,0.033,3971.0,1123.0,1.0
x[456],0.936,2.398,-3.462,5.605,0.036,0.055,4368.0,1403.0,1.0
x[457],0.094,2.63,-5.086,4.641,0.04,0.076,4309.0,1334.0,1.0
x[458],2.508,2.358,-1.48,7.308,0.034,0.035,4740.0,1274.0,1.0
x[459],4.806,2.506,-0.183,9.323,0.036,0.034,4908.0,1284.0,1.0
x[460],-0.072,2.464,-4.345,4.805,0.039,0.072,4056.0,1241.0,1.01
x[461],2.211,2.515,-2.295,7.092,0.039,0.044,4227.0,1495.0,1.0
x[462],1.602,2.45,-2.751,6.563,0.041,0.043,3595.0,1689.0,1.0
x[463],0.989,2.686,-3.956,5.92,0.044,0.07,3878.0,1075.0,1.0
x[464],0.713,2.589,-4.293,5.478,0.04,0.068,4253.0,1428.0,1.0
x[465],1.036,2.559,-3.59,5.814,0.044,0.057,3441.0,1422.0,1.0
x[466],0.46,2.749,-4.445,5.578,0.035,0.066,6101.0,1554.0,1.0
x[467],-1.182,3.079,-6.807,4.527,0.049,0.071,3997.0,1345.0,1.0
x[468],-0.79,3.041,-6.667,4.518,0.055,0.078,3023.0,992.0,1.0
x[469],0.389,3.063,-4.971,6.43,0.044,0.084,4916.0,1252.0,1.0
x[470],-0.927,2.927,-6.224,4.609,0.047,0.069,3893.0,1143.0,1.01
x[471],-0.664,3.073,-6.321,5.09,0.043,0.085,4969.0,1199.0,1.0
x[472],-1.116,2.955,-6.797,4.154,0.048,0.073,3843.0,1321.0,1.0
x[473],-0.868,2.792,-6.026,4.127,0.049,0.064,3300.0,1487.0,1.0
x[474],-1.291,2.887,-6.666,3.801,0.044,0.075,4231.0,1268.0,1.0
x[475],-1.049,3.15,-6.564,5.174,0.049,0.089,4166.0,1022.0,1.0
sigma,81.215,0.469,80.294,82.028,0.007,0.005,5125.0,1238.0,1.0
