,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[318],3.156,2.697,-1.429,8.635,0.042,0.043,4028.0,1209.0,1.01
x[319],-1.378,2.697,-6.453,3.777,0.043,0.063,4000.0,1288.0,1.0
x[320],-0.533,2.75,-5.787,4.363,0.053,0.068,2711.0,1414.0,1.0
x[321],0.787,2.717,-4.35,6.093,0.041,0.069,4388.0,1336.0,1.0
x[322],-1.177,2.829,-6.672,3.787,0.05,0.066,3131.0,1221.0,1.0
x[323],0.266,2.863,-5.012,5.722,0.048,0.077,3544.0,1273.0,1.0
x[324],-1.71,2.603,-6.438,2.964,0.041,0.051,4139.0,1421.0,1.01
x[325],-0.964,2.685,-5.751,4.202,0.042,0.063,4161.0,1462.0,1.0
x[326],0.04,2.699,-5.332,4.939,0.044,0.07,3689.0,1414.0,1.0
x[327],1.063,2.719,-4.274,5.859,0.044,0.066,3825.0,1214.0,1.01
x[328],-1.669,2.669,-6.896,3.025,0.041,0.058,4275.0,1379.0,1.0
x[329],3.117,2.553,-1.455,8.229,0.041,0.04,3804.0,1426.0,1.0
x[330],0.082,2.868,-5.231,5.468,0.047,0.074,3719.0,1330.0,1.0
x[331],-1.469,2.523,-6.352,3.24,0.038,0.048,4429.0,1634.0,1.0
x[332],-0.953,3.071,-6.428,4.935,0.059,0.081,2773.0,964.0,1.0
x[333],2.995,3.066,-3.02,8.602,0.054,0.055,3178.0,1217.0,1.0
x[334],-0.87,2.937,-6.341,4.634,0.053,0.076,3048.0,1064.0,1.0
x[335],1.191,2.878,-4.067,6.644,0.049,0.067,3508.0,1419.0,1.0
x[336],-1.187,2.75,-6.146,4.0,0.048,0.058,3309.0,1534.0,1.0
x[337],1.032,2.763,-3.918,6.432,0.045,0.059,3886.0,1587.0,1.0
x[338],-1.089,2.906,-6.58,4.238,0.046,0.067,4053.0,1117.0,1.0
x[339],2.369,2.6,-2.684,7.099,0.04,0.047,4314.0,1430.0,1.0
x[340],0.26,3.024,-5.369,5.75,0.049,0.081,3882.0,1391.0,1.0
x[341],-0.57,2.839,-6.407,4.449,0.046,0.076,3805.0,1256.0,1.0
x[342],0.487,2.916,-4.792,5.81,0.048,0.07,3664.0,1440.0,1.0
x[343],-0.304,2.702,-5.436,4.783,0.038,0.077,5092.0,1336.0,1.0
x[344],-1.045,3.029,-6.716,4.309,0.053,0.075,3234.0,1301.0,1.0
x[345],-1.023,3.007,-6.731,4.57,0.057,0.068,2834.0,1476.0,1.0
x[346],-0.929,2.99,-6.072,5.234,0.045,0.07,4434.0,1212.0,1.0
x[347],-0.987,3.026,-6.658,4.644,0.052,0.085,3369.0,943.0,1.0
x[348],-1.01,2.953,-6.318,4.692,0.048,0.086,3802.0,1140.0,1.0
x[349],1.025,2.605,-3.703,5.893,0.044,0.059,3491.0,1451.0,1.0
x[350],-0.836,2.727,-5.389,4.525,0.043,0.062,4026.0,1571.0,1.01
x[351],-1.393,2.873,-6.919,3.996,0.047,0.065,3772.0,1279.0,1.0
x[352],-0.455,2.649,-5.1,4.788,0.042,0.073,3992.0,1519.0,1.0
x[353],0.373,3.52,-6.59,6.798,0.059,0.084,3562.0,1453.0,1.0
x[354],-1.071,2.779,-6.383,3.885,0.042,0.065,4321.0,1197.0,1.01
x[355],-0.251,2.762,-4.967,5.26,0.051,0.067,2949.0,1419.0,1.0
x[356],3.246,2.605,-1.829,8.156,0.041,0.041,4038.0,1298.0,1.0
x[357],-2.068,2.981,-7.41,3.685,0.05,0.063,3533.0,1103.0,1.0
x[358],-0.823,2.927,-5.786,4.935,0.053,0.07,3032.0,1340.0,1.0
x[359],0.931,2.674,-4.259,5.751,0.047,0.062,3213.0,1438.0,1.0
x[360],-1.623,2.994,-7.25,4.114,0.046,0.068,4202.0,1172.0,1.0
x[361],-0.674,2.512,-5.334,3.901,0.044,0.066,3293.0,1266.0,1.0
x[362],-1.054,2.699,-6.322,3.667,0.046,0.067,3415.0,1172.0,1.0
x[363],-0.964,2.899,-6.211,4.889,0.045,0.077,4129.0,1149.0,1.01
x[364],-1.087,2.851,-6.422,4.128,0.055,0.067,2686.0,1280.0,1.0
x[365],0.299,2.787,-5.102,5.294,0.047,0.071,3563.0,1359.0,1.0
x[366],-0.873,2.808,-6.25,4.096,0.05,0.079,3125.0,765.0,1.0
x[367],-1.733,2.646,-6.751,2.98,0.046,0.055,3379.0,1310.0,1.0
x[368],3.024,2.692,-1.87,8.238,0.039,0.048,4830.0,1085.0,1.0
x[369],-0.712,2.935,-6.432,4.653,0.058,0.075,2577.0,1469.0,1.0
x[370],0.825,2.784,-4.366,6.052,0.046,0.065,3726.0,1492.0,1.0
x[371],-0.767,2.71,-5.907,4.164,0.041,0.071,4328.0,1212.0,1.0
x[372],-0.983,2.733,-5.712,4.304,0.042,0.07,4157.0,1251.0,1.01
x[373],0.945,2.669,-4.063,5.775,0.048,0.062,3027.0,1242.0,1.0
x[374],-0.722,3.028,-6.532,4.898,0.045,0.078,4633.0,1303.0,1.0
x[375],-0.173,2.606,-5.1,4.699,0.044,0.064,3469.0,1491.0,1.0
x[376],0.428,2.521,-4.096,5.26,0.043,0.06,3491.0,1555.0,1.0
x[377],-0.32,2.892,-5.638,5.006,0.041,0.08,4894.0,1391.0,1.0
x[378],-0.45,2.624,-5.227,4.289,0.043,0.062,3710.0,1630.0,1.0
x[379],-0.473,2.793,-5.515,4.902,0.038,0.074,5125.0,1611.0,1.0
x[380],-1.576,2.466,-6.015,3.223,0.039,0.048,3992.0,1499.0,1.0
x[381],2.709,2.58,-2.28,7.393,0.045,0.044,3337.0,1379.0,1.0
x[382],-1.071,2.958,-6.876,4.006,0.046,0.081,4196.0,1262.0,1.0
x[383],1.961,2.706,-2.759,7.301,0.043,0.054,3962.0,1471.0,1.0
x[384],-0.409,2.778,-5.611,4.728,0.048,0.078,3289.0,1301.0,1.0
x[385],-0.761,2.848,-6.074,4.531,0.06,0.071,2283.0,1463.0,1.0
x[386],-0.724,2.788,-5.389,4.718,0.045,0.068,3842.0,1426.0,1.0
x[387],-1.808,2.696,-6.937,3.277,0.046,0.058,3473.0,1248.0,1.0
x[388],-0.537,2.804,-5.877,4.351,0.042,0.07,4570.0,1462.0,1.0
x[389],0.124,2.527,-4.62,4.717,0.041,0.066,3883.0,1209.0,1.0
x[390],-1.412,2.777,-6.494,3.415,0.05,0.067,3122.0,1577.0,1.0
x[391],-0.031,2.591,-4.691,4.897,0.045,0.063,3300.0,1512.0,1.0
x[392],-0.691,2.892,-6.22,4.601,0.046,0.071,4021.0,1340.0,1.0
x[393],1.74,2.71,-3.162,6.96,0.04,0.054,4552.0,1456.0,1.0
x[394],1.787,2.69,-3.226,7.203,0.041,0.057,4386.0,977.0,1.0
x[395],-0.426,2.892,-5.736,4.93,0.048,0.073,3774.0,1322.0,1.0
x[396],-1.234,2.588,-6.346,3.303,0.045,0.056,3373.0,1414.0,1.0
x[397],-1.341,2.908,-7.055,3.76,0.049,0.067,3479.0,1436.0,1.0
x[398],0.566,2.689,-4.575,5.51,0.042,0.067,4142.0,1341.0,1.0
x[399],-1.02,2.787,-5.921,4.501,0.051,0.061,2982.0,1459.0,1.0
x[400],0.526,2.651,-4.779,5.217,0.043,0.069,3859.0,1381.0,1.0
x[401],0.086,2.587,-4.721,5.086,0.041,0.059,4058.0,1508.0,1.0
x[402],0.472,2.591,-4.247,5.485,0.04,0.065,4114.0,1407.0,1.0
x[403],0.511,3.169,-6.184,5.832,0.048,0.088,4282.0,1285.0,1.0
x[404],-0.986,2.987,-6.532,4.337,0.05,0.075,3556.0,1276.0,1.0
x[405],4.287,2.559,-0.107,9.492,0.043,0.037,3589.0,1493.0,1.0
x[406],-1.026,3.046,-6.263,5.377,0.055,0.073,3072.0,1107.0,1.0
x[407],-0.25,2.64,-5.161,4.589,0.045,0.063,3445.0,1602.0,1.0
x[408],-2.681,2.722,-7.948,2.136,0.045,0.049,3680.0,1380.0,1.0
x[409],-0.284,2.737,-5.311,4.672,0.042,0.068,4265.0,1496.0,1.0
x[410],-0.195,2.842,-5.865,4.855,0.044,0.08,4193.0,1159.0,1.01
x[411],-0.963,2.989,-6.399,4.654,0.049,0.077,3733.0,1203.0,1.0
x[412],-0.932,2.993,-6.344,4.721,0.055,0.076,3037.0,1221.0,1.01
x[413],2.884,2.58,-2.094,7.713,0.047,0.047,3021.0,1415.0,1.01
x[414],-0.696,2.611,-5.688,4.045,0.04,0.064,4289.0,1236.0,1.0
x[415],-1.514,2.846,-6.838,4.022,0.042,0.06,4636.0,1523.0,1.0
x[416],-0.899,2.881,-6.017,4.602,0.058,0.075,2476.0,1188.0,1.0
x[417],0.258,2.81,-4.9,5.436,0.05,0.069,3175.0,1374.0,1.0
x[418],-0.935,2.569,-5.673,3.983,0.037,0.065,4983.0,1166.0,1.0
x[419],-0.686,2.576,-5.619,3.871,0.041,0.065,3892.0,1353.0,1.0
x[420],-1.299,3.047,-6.926,4.32,0.045,0.078,4541.0,989.0,1.0
x[421],0.752,2.591,-4.086,5.456,0.04,0.064,4259.0,1307.0,1.0
x[422],1.96,2.63,-3.006,6.737,0.045,0.044,3443.0,1757.0,1.0
x[423],0.291,2.617,-4.649,5.245,0.043,0.061,3719.0,1529.0,1.0
x[424],0.163,2.693,-4.875,5.186,0.043,0.068,3830.0,1299.0,1.0
x[425],-0.273,3.029,-6.16,5.474,0.048,0.086,4006.0,1105.0,1.0
x[426],-1.781,2.809,-7.077,3.372,0.045,0.063,3800.0,1239.0,1.0
x[427],1.055,2.764,-3.988,6.231,0.053,0.063,2788.0,1401.0,1.0
x[428],-0.25,2.944,-5.562,5.411,0.054,0.078,3006.0,1414.0,1.01
x[429],0.194,2.928,-5.364,5.534,0.05,0.076,3398.0,1442.0,1.0
x[430],-1.22,2.858,-6.643,3.999,0.05,0.067,3232.0,1282.0,1.0
x[431],1.671,2.713,-3.353,6.707,0.046,0.056,3465.0,1398.0,1.0
x[432],-1.355,3.063,-7.197,4.257,0.046,0.073,4259.0,1267.0,1.0
x[433],-0.012,3.995,-7.506,7.183,0.052,0.098,5846.0,1564.0,1.0
x[434],-1.848,2.918,-7.798,3.343,0.05,0.062,3493.0,1229.0,1.0
x[435],-0.395,2.934,-6.163,4.833,0.055,0.077,2900.0,1191.0,1.0
x[436],-1.0,3.065,-6.598,5.027,0.044,0.076,4862.0,1369.0,1.0
x[437],-0.787,2.951,-6.219,4.84,0.054,0.08,3023.0,1205.0,1.0
x[438],-0.951,3.022,-6.886,4.837,0.048,0.078,3917.0,1376.0,1.0
x[439],5.124,2.639,0.242,10.118,0.044,0.038,3635.0,1532.0,1.0
x[440],-0.883,3.016,-6.792,4.362,0.051,0.079,3496.0,1261.0,1.0
x[441],-0.881,2.894,-5.906,4.594,0.056,0.066,2718.0,1370.0,1.0
x[442],0.624,2.994,-5.087,6.382,0.051,0.077,3504.0,1303.0,1.0
x[443],-0.962,3.063,-7.256,4.408,0.05,0.081,3768.0,1144.0,1.0
x[444],-0.628,3.097,-6.562,4.951,0.053,0.081,3427.0,1285.0,1.0
x[445],-0.075,2.872,-5.469,5.127,0.049,0.074,3421.0,1453.0,1.0
x[446],0.214,2.676,-4.552,5.46,0.048,0.068,3131.0,1536.0,1.0
x[447],0.402,2.557,-4.427,5.049,0.045,0.06,3243.0,1580.0,1.0
x[448],0.257,2.661,-4.621,5.037,0.039,0.077,4731.0,1372.0,1.01
x[449],-0.816,2.706,-6.02,4.157,0.042,0.068,4129.0,1358.0,1.0
x[450],2.801,2.505,-1.688,7.69,0.039,0.042,4091.0,1363.0,1.0
x[451],1.511,2.653,-3.541,6.438,0.044,0.056,3573.0,1412.0,1.0
x[452],0.297,2.941,-4.939,6.106,0.047,0.08,4013.0,1147.0,1.0
x[453],1.207,2.568,-4.124,5.571,0.041,0.058,3800.0,1380.0,1.01
x[454],-0.812,2.671,-5.841,4.498,0.04,0.066,4369.0,1343.0,1.0
x[455],4.721,2.69,-0.533,9.732,0.043,0.037,3953.0,1210.0,1.0
x[456],0.831,2.585,-4.359,5.473,0.042,0.061,3772.0,1217.0,1.01
x[457],-0.445,2.523,-4.972,4.431,0.038,0.06,4390.0,1462.0,1.0
x[458],2.428,2.536,-2.57,6.884,0.041,0.044,3768.0,1461.0,1.0
x[459],4.301,2.61,-0.65,9.197,0.041,0.036,4088.0,1476.0,1.0
x[460],0.393,2.444,-3.888,5.238,0.04,0.057,3833.0,1363.0,1.0
x[461],0.412,2.653,-4.387,5.44,0.037,0.061,5008.0,1744.0,1.0
x[462],1.997,2.662,-2.993,7.027,0.052,0.051,2682.0,1228.0,1.0
x[463],0.886,2.958,-4.739,6.258,0.046,0.079,4031.0,1425.0,1.01
x[464],1.851,2.671,-3.209,6.733,0.05,0.054,2871.0,1458.0,1.0
x[465],1.597,2.604,-3.326,6.232,0.04,0.053,4310.0,1362.0,1.0
x[466],0.065,2.905,-5.492,5.284,0.049,0.086,3585.0,1046.0,1.0
x[467],-1.295,2.876,-6.596,4.216,0.053,0.063,2955.0,1358.0,1.0
x[468],-0.909,3.104,-6.926,4.925,0.046,0.078,4595.0,1331.0,1.0
x[469],0.4,3.073,-5.257,6.23,0.054,0.079,3240.0,1241.0,1.0
x[470],-0.97,2.975,-6.636,4.866,0.046,0.079,4071.0,1163.0,1.0
x[471],-0.679,3.063,-6.484,4.934,0.057,0.083,2905.0,1152.0,1.0
x[472],-0.985,3.099,-6.339,5.207,0.047,0.085,4385.0,1285.0,1.0
x[473],-0.974,2.975,-6.652,4.289,0.052,0.084,3297.0,1187.0,1.0
x[474],-1.267,2.978,-6.856,3.963,0.046,0.068,4280.0,1163.0,1.0
x[475],-0.954,2.991,-6.38,4.916,0.048,0.079,3947.0,1329.0,1.0
sigma,82.726,0.591,81.587,83.804,0.011,0.008,2943.0,1339.0,1.0
