,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[318],1.491,2.371,-2.923,5.895,0.036,0.054,4253.0,1324.0,1.0
x[319],-3.843,2.449,-8.484,0.896,0.037,0.037,4452.0,1296.0,1.0
x[320],-0.813,2.489,-5.374,3.918,0.039,0.067,4015.0,1342.0,1.0
x[321],0.561,2.532,-4.152,5.171,0.047,0.061,2900.0,1409.0,1.0
x[322],-1.252,2.786,-6.677,3.804,0.043,0.075,4181.0,1011.0,1.0
x[323],0.335,2.736,-4.735,5.37,0.05,0.069,3042.0,1396.0,1.0
x[324],-1.679,2.433,-5.959,2.953,0.037,0.047,4337.0,1557.0,1.0
x[325],-1.338,2.492,-5.909,3.375,0.038,0.059,4399.0,1216.0,1.0
x[326],0.061,2.51,-4.649,4.772,0.034,0.061,5400.0,1572.0,1.0
x[327],1.194,2.473,-3.408,5.741,0.043,0.056,3298.0,1256.0,1.0
x[328],0.594,2.441,-3.817,5.223,0.039,0.058,4055.0,1387.0,1.0
x[329],3.861,2.422,-0.943,8.186,0.038,0.035,4137.0,1420.0,1.0
x[330],-0.442,2.673,-5.379,4.637,0.042,0.065,4142.0,1355.0,1.0
x[331],-1.805,2.433,-6.461,2.793,0.036,0.044,4463.0,1487.0,1.0
x[332],-0.182,2.575,-5.006,4.478,0.04,0.065,4042.0,1344.0,1.01
x[333],4.133,2.661,-1.156,9.022,0.049,0.045,2931.0,1266.0,1.0
x[334],-1.108,2.868,-6.414,4.29,0.046,0.074,3884.0,1130.0,1.0
x[335],0.908,2.631,-3.795,5.991,0.038,0.062,4671.0,1461.0,1.0
x[336],-0.49,2.522,-5.166,4.419,0.036,0.062,5078.0,1318.0,1.0
x[337],2.216,2.453,-2.253,6.701,0.036,0.042,4620.0,1668.0,1.0
x[338],-0.395,2.781,-5.767,4.639,0.044,0.091,4122.0,995.0,1.0
x[339],0.97,2.34,-3.037,5.635,0.039,0.055,3694.0,1245.0,1.0
x[340],0.202,2.713,-4.643,5.572,0.044,0.072,3762.0,1211.0,1.0
x[341],-0.838,2.512,-5.3,3.948,0.04,0.06,3927.0,1444.0,1.0
x[342],0.392,2.858,-5.548,5.36,0.045,0.076,3968.0,1336.0,1.0
x[343],1.591,2.459,-2.962,6.272,0.041,0.056,3714.0,1292.0,1.0
x[344],-0.938,2.829,-6.182,4.664,0.041,0.063,4855.0,1552.0,1.0
x[345],-0.714,2.808,-5.905,4.602,0.051,0.067,3048.0,1360.0,1.0
x[346],-1.167,2.954,-6.681,4.609,0.043,0.071,4666.0,1306.0,1.0
x[347],-0.331,3.012,-5.682,5.247,0.042,0.101,5106.0,1147.0,1.0
x[348],-1.028,2.935,-7.018,4.184,0.045,0.07,4301.0,1266.0,1.0
x[349],1.476,2.46,-2.78,6.397,0.038,0.051,4166.0,1584.0,1.0
x[350],-1.837,2.46,-6.201,2.991,0.038,0.041,4133.0,1483.0,1.0
x[351],-1.578,2.772,-6.719,3.816,0.038,0.058,5358.0,1420.0,1.0
x[352],0.824,2.356,-3.938,5.091,0.036,0.054,4022.0,1465.0,1.0
x[353],-1.368,3.061,-7.424,3.862,0.058,0.072,2762.0,1320.0,1.0
x[354],-0.96,2.935,-6.474,4.742,0.043,0.075,4686.0,1278.0,1.0
x[355],-1.044,2.911,-6.378,4.219,0.039,0.068,5622.0,1557.0,1.0
x[356],2.485,2.269,-1.794,6.666,0.037,0.035,3740.0,1715.0,1.0
x[357],-3.389,2.728,-8.448,1.61,0.04,0.041,4623.0,1470.0,1.0
x[358],-0.976,2.814,-6.645,3.834,0.05,0.07,3094.0,1163.0,1.0
x[359],1.017,2.596,-3.64,6.123,0.036,0.058,5056.0,1439.0,1.0
x[360],-1.824,2.914,-7.717,3.597,0.04,0.069,5307.0,1354.0,1.0
x[361],-0.832,2.316,-5.053,3.614,0.037,0.055,3858.0,1438.0,1.0
x[362],-1.039,2.926,-6.549,4.316,0.049,0.073,3511.0,1318.0,1.0
x[363],-0.965,2.984,-6.546,4.542,0.043,0.071,4724.0,1416.0,1.0
x[364],-1.025,3.03,-6.567,4.646,0.049,0.079,3839.0,1110.0,1.0
x[365],0.759,2.553,-4.217,5.58,0.039,0.066,4295.0,1151.0,1.0
x[366],-1.226,2.549,-6.274,3.171,0.043,0.058,3567.0,1308.0,1.0
x[367],-2.235,2.309,-6.59,1.931,0.036,0.041,4141.0,1148.0,1.0
x[368],3.926,2.331,-0.972,7.99,0.044,0.036,2773.0,1123.0,1.0
x[369],-0.679,2.886,-6.129,4.625,0.043,0.078,4482.0,1602.0,1.0
x[370],-2.054,2.594,-7.183,2.479,0.043,0.049,3664.0,1302.0,1.0
x[371],-0.781,2.426,-5.307,3.674,0.039,0.057,3942.0,1464.0,1.0
x[372],-1.131,2.45,-5.674,3.363,0.038,0.051,4176.0,1556.0,1.0
x[373],0.108,2.499,-4.321,5.069,0.04,0.064,3842.0,1310.0,1.0
x[374],-0.868,2.96,-6.515,4.671,0.054,0.076,3035.0,1288.0,1.0
x[375],-0.055,2.428,-4.482,4.586,0.037,0.066,4359.0,1234.0,1.0
x[376],-0.134,2.373,-4.325,4.316,0.042,0.052,3261.0,1635.0,1.0
x[377],-0.6,2.951,-5.939,4.998,0.05,0.076,3529.0,1353.0,1.0
x[378],0.499,2.426,-3.905,4.849,0.041,0.056,3470.0,1669.0,1.0
x[379],0.204,2.685,-4.752,5.358,0.046,0.074,3413.0,1158.0,1.0
x[380],-0.341,2.402,-5.063,4.049,0.039,0.059,3748.0,1580.0,1.0
x[381],2.112,2.453,-2.635,6.728,0.037,0.042,4397.0,1547.0,1.0
x[382],-0.486,2.76,-5.729,4.312,0.043,0.073,4068.0,1395.0,1.01
x[383],2.432,2.42,-2.05,6.892,0.039,0.043,3905.0,1342.0,1.0
x[384],-0.436,2.801,-5.854,4.811,0.046,0.073,3732.0,1321.0,1.0
x[385],-1.918,2.522,-6.509,2.739,0.043,0.049,3413.0,1418.0,1.0
x[386],-1.139,2.912,-6.778,4.13,0.039,0.07,5757.0,1242.0,1.0
x[387],-1.766,2.545,-6.585,3.056,0.046,0.048,3076.0,1276.0,1.0
x[388],-1.186,2.685,-6.46,3.601,0.042,0.058,4082.0,1393.0,1.0
x[389],-0.097,2.435,-4.489,4.462,0.037,0.067,4234.0,1416.0,1.0
x[390],-1.39,2.72,-6.371,3.79,0.044,0.057,3817.0,1468.0,1.0
x[391],-1.38,2.472,-5.813,3.353,0.04,0.054,3714.0,1097.0,1.0
x[392],-0.995,2.954,-6.354,4.703,0.05,0.085,3502.0,1055.0,1.0
x[393],1.7,2.377,-2.721,6.156,0.037,0.047,4118.0,1541.0,1.0
x[394],2.839,2.395,-1.493,7.488,0.036,0.038,4459.0,1501.0,1.0
x[395],0.523,2.781,-4.699,5.635,0.045,0.072,3894.0,1254.0,1.0
x[396],-2.088,2.322,-6.241,2.441,0.04,0.042,3451.0,1407.0,1.0
x[397],-2.647,2.975,-8.104,3.302,0.042,0.059,5218.0,1387.0,1.0
x[398],0.854,2.405,-3.726,5.153,0.037,0.067,4189.0,1245.0,1.0
x[399],-1.039,2.585,-6.091,3.699,0.041,0.055,4002.0,1540.0,1.0
x[400],-0.489,2.623,-5.04,4.891,0.037,0.07,5011.0,1346.0,1.0
x[401],1.107,2.345,-3.158,5.604,0.034,0.053,4853.0,1374.0,1.0
x[402],1.595,2.435,-2.911,6.254,0.035,0.057,4868.0,1052.0,1.0
x[403],1.172,2.779,-4.452,5.839,0.045,0.068,3846.0,1372.0,1.0
x[404],0.376,2.945,-5.45,5.436,0.043,0.083,4774.0,1156.0,1.0
x[405],5.279,2.435,0.246,9.525,0.037,0.031,4418.0,1248.0,1.0
x[406],-1.954,2.733,-6.942,3.325,0.038,0.056,5115.0,1400.0,1.01
x[407],0.112,2.406,-4.309,4.604,0.037,0.06,4095.0,1490.0,1.0
x[408],-2.772,2.512,-7.426,2.059,0.037,0.042,4593.0,1262.0,1.0
x[409],-0.436,2.586,-5.319,4.576,0.038,0.069,4526.0,1314.0,1.0
x[410],-1.297,2.577,-6.13,3.611,0.039,0.053,4646.0,1519.0,1.0
x[411],-0.971,3.008,-6.256,5.22,0.044,0.076,4662.0,1476.0,1.0
x[412],-1.08,3.024,-6.41,4.541,0.048,0.072,3954.0,1483.0,1.0
x[413],4.36,2.312,-0.136,8.571,0.037,0.031,3900.0,1412.0,1.0
x[414],-0.29,2.499,-5.536,4.034,0.04,0.062,3856.0,1370.0,1.01
x[415],-2.133,2.621,-6.966,2.779,0.046,0.053,3208.0,1374.0,1.0
x[416],-1.111,2.388,-5.574,3.321,0.037,0.053,4128.0,1652.0,1.0
x[417],0.589,2.51,-4.372,5.206,0.039,0.058,4285.0,1532.0,1.0
x[418],-0.46,2.399,-5.059,4.017,0.035,0.059,4884.0,1478.0,1.0
x[419],-1.148,2.613,-5.981,3.75,0.046,0.061,3214.0,1019.0,1.0
x[420],-1.303,3.003,-6.64,4.453,0.043,0.072,4779.0,1439.0,1.0
x[421],1.375,2.362,-3.088,5.66,0.036,0.052,4253.0,1336.0,1.0
x[422],1.964,2.46,-2.599,6.542,0.036,0.04,4605.0,1697.0,1.0
x[423],0.312,2.362,-4.106,4.725,0.034,0.057,4979.0,1548.0,1.0
x[424],0.82,2.496,-3.743,5.6,0.036,0.061,4910.0,1396.0,1.0
x[425],-0.245,2.881,-5.92,4.845,0.045,0.074,4149.0,1366.0,1.0
x[426],-1.848,2.85,-7.521,3.325,0.045,0.063,3935.0,1298.0,1.0
x[427],1.839,2.525,-3.078,6.398,0.039,0.05,4250.0,1362.0,1.0
x[428],-0.245,2.873,-5.75,4.91,0.051,0.075,3162.0,1416.0,1.0
x[429],0.23,2.75,-4.946,5.463,0.043,0.072,4144.0,1539.0,1.0
x[430],-0.796,2.945,-6.429,4.893,0.044,0.077,4412.0,885.0,1.0
x[431],0.544,2.585,-4.106,5.442,0.043,0.061,3619.0,1481.0,1.0
x[432],-1.373,2.738,-6.496,3.795,0.04,0.063,4766.0,1392.0,1.0
x[433],-0.203,3.998,-7.612,7.425,0.068,0.106,3407.0,1295.0,1.0
x[434],-1.551,2.577,-6.322,3.148,0.043,0.051,3709.0,1070.0,1.0
x[435],-2.586,2.691,-8.095,1.878,0.048,0.048,3142.0,1306.0,1.0
x[436],-1.041,2.994,-6.505,4.874,0.047,0.08,4005.0,1396.0,1.0
x[437],-0.852,2.877,-6.227,4.619,0.045,0.076,4094.0,1049.0,1.0
x[438],-0.887,2.973,-6.022,5.298,0.055,0.078,2937.0,1154.0,1.0
x[439],4.481,2.485,-0.277,9.035,0.039,0.032,4074.0,1539.0,1.0
x[440],-0.98,2.922,-6.569,4.482,0.047,0.073,3855.0,1296.0,1.0
x[441],-0.904,2.9,-6.24,4.449,0.046,0.077,4042.0,1164.0,1.0
x[442],0.628,2.866,-4.446,6.168,0.052,0.071,3015.0,1248.0,1.0
x[443],-1.034,2.965,-6.781,4.316,0.04,0.078,5476.0,1167.0,1.0
x[444],-0.778,3.131,-6.422,5.454,0.051,0.083,3895.0,1261.0,1.0
x[445],-1.769,2.797,-6.824,3.783,0.047,0.059,3540.0,1306.0,1.0
x[446],-0.59,2.57,-5.196,4.409,0.04,0.073,4160.0,1310.0,1.0
x[447],-0.536,2.526,-5.113,4.063,0.047,0.061,2889.0,1218.0,1.0
x[448],-1.877,2.533,-6.688,2.796,0.04,0.052,4004.0,1279.0,1.0
x[449],-0.848,2.479,-5.362,3.869,0.037,0.06,4574.0,1243.0,1.0
x[450],3.963,2.336,-0.299,8.479,0.039,0.031,3694.0,1588.0,1.0
x[451],2.756,2.567,-2.119,7.46,0.04,0.04,4191.0,1333.0,1.0
x[452],0.151,2.856,-4.94,5.561,0.043,0.064,4382.0,1705.0,1.0
x[453],1.073,2.367,-3.436,5.56,0.039,0.05,3617.0,1283.0,1.0
x[454],0.376,2.379,-4.108,4.87,0.037,0.06,4193.0,1165.0,1.0
x[455],5.9,2.454,1.324,10.441,0.038,0.031,4015.0,1397.0,1.0
x[456],0.894,2.369,-3.825,5.019,0.036,0.058,4415.0,1368.0,1.0
x[457],1.306,2.447,-3.194,5.969,0.039,0.054,3948.0,1386.0,1.0
x[458],2.95,2.348,-1.481,7.407,0.038,0.038,3985.0,1263.0,1.0
x[459],5.408,2.417,0.741,9.746,0.036,0.034,4512.0,1318.0,1.0
x[460],-0.588,2.374,-4.908,3.863,0.04,0.059,3509.0,1274.0,1.0
x[461],2.375,2.473,-2.288,6.907,0.04,0.043,3854.0,1399.0,1.0
x[462],2.526,2.473,-1.934,7.18,0.037,0.039,4524.0,1422.0,1.0
x[463],1.123,2.58,-3.885,5.912,0.046,0.056,3097.0,1409.0,1.0
x[464],-0.431,2.412,-4.986,3.793,0.038,0.06,4005.0,1331.0,1.0
x[465],2.347,2.547,-2.501,6.857,0.038,0.045,4507.0,1430.0,1.0
x[466],0.549,2.603,-3.853,6.088,0.046,0.065,3208.0,1313.0,1.0
x[467],-1.388,2.893,-6.563,4.072,0.042,0.064,4838.0,1446.0,1.0
x[468],-1.004,2.908,-6.472,4.328,0.045,0.069,4220.0,1398.0,1.0
x[469],0.502,3.033,-5.004,6.073,0.046,0.08,4354.0,1365.0,1.0
x[470],-1.045,2.969,-6.844,4.547,0.044,0.082,4582.0,1155.0,1.0
x[471],-0.669,3.055,-6.963,4.828,0.043,0.077,5072.0,1167.0,1.0
x[472],-1.067,2.981,-6.409,4.831,0.042,0.071,5017.0,1107.0,1.0
x[473],-0.907,2.958,-6.368,4.873,0.051,0.074,3306.0,1371.0,1.0
x[474],-1.358,3.041,-6.932,4.42,0.05,0.073,3608.0,1116.0,1.0
x[475],-0.926,2.925,-6.475,4.482,0.049,0.076,3533.0,1253.0,1.0
sigma,80.98,0.408,80.175,81.727,0.007,0.005,3723.0,1090.0,1.0
