,rating,Unnamed: 0,Team,Type,mu,sd,name
330,-2.948362618,10628,Detroit Pistons,Non-rookie,2.097378333,5,Tayshaun Prince
331,-2.948362618,11387,Detroit Pistons,Rookie,0.157868,5,Vernon Macklin
332,-2.948362618,11535,Detroit Pistons,Rookie,0.124763,5,Walker Russell
333,-2.948362618,11649,Detroit Pistons,Rookie,1.083333333,5,Will Bynum
334,-3.966231559,2148,Sacramento Kings,Non-rookie,1.75,5,Chuck Hayes
335,-3.966231559,2956,Sacramento Kings,Rookie,1.20924,5,DeMarcus Cousins
336,-3.966231559,3392,Sacramento Kings,Rookie,0.671965333,5,Donte Greene
337,-3.966231559,4044,Sacramento Kings,Non-rookie,1.933333333,5,Francisco Garcia
338,-3.966231559,4537,Sacramento Kings,Rookie,0.254065,5,Hassan Whiteside
339,-3.966231559,4727,Sacramento Kings,Rookie,0.157868,5,Isaiah Thomas
340,-3.966231559,5290,Sacramento Kings,Rookie,1.000428,5,Jason Thompson
341,-3.966231559,5625,Sacramento Kings,Rookie,0.74612,5,Jimmer Fredette
342,-3.966231559,5873,Sacramento Kings,Non-rookie,2.833333333,5,John Salmons
343,-3.966231559,7543,Sacramento Kings,Rookie,2.333333333,5,Marcus Thornton
344,-3.966231559,11144,Sacramento Kings,Non-rookie,1.333333333,5,Travis Outlaw
345,-3.966231559,11275,Sacramento Kings,Rookie,0.258333333,5,Tyler Honeycutt
346,-3.966231559,11292,Sacramento Kings,Rookie,1.38388,5,Tyreke Evans
347,-5.136032694,710,Minnesota Timberwolves,Rookie,0.970410333,5,Anthony Randolph
348,-5.136032694,722,Minnesota Timberwolves,Rookie,0.683333333,5,Anthony Tolliver
349,-5.136032694,1245,Minnesota Timberwolves,Non-rookie,1.584,5,Brad Miller
350,-5.136032694,2695,Minnesota Timberwolves,Non-rookie,1.592166667,5,Darko Milicic
351,-5.136032694,3128,Minnesota Timberwolves,Rookie,1.53424,5,Derrick Williams
352,-5.136032694,6598,Minnesota Timberwolves,Rookie,1.536567,5,Kevin Love
353,-5.136032694,7316,Minnesota Timberwolves,Non-rookie,1.226666667,5,Luke Ridnour
354,-5.136032694,7380,Minnesota Timberwolves,Rookie,0.166666667,5,Malcolm Lee
355,-5.136032694,7742,Minnesota Timberwolves,Non-rookie,1.752,5,Martell Webster
356,-5.136032694,7949,Minnesota Timberwolves,Rookie,2.087449,5,Michael Beasley
357,-5.136032694,8551,Minnesota Timberwolves,Rookie,1.5012,5,Nikola Pekovic
358,-5.136032694,9405,Minnesota Timberwolves,Rookie,1.16004,5,Ricky Rubio
359,-5.136032694,11594,Minnesota Timberwolves,Rookie,0.38468,5,Wayne Ellington
360,-5.136032694,11611,Minnesota Timberwolves,Rookie,1.33536,5,Wesley Johnson
361,-5.381084757,421,Brooklyn Nets,Non-rookie,0.020477667,5,Andre Emmett
362,-5.381084757,680,Brooklyn Nets,Rookie,1.333333333,5,Anthony Morrow
363,-5.381084757,1462,Brooklyn Nets,Rookie,1.025661,5,Brook Lopez
364,-5.381084757,2460,Brooklyn Nets,Rookie,0.41436,5,Damion James
365,-5.381084757,2979,Brooklyn Nets,Rookie,0.030547333,5,Dennis Horner
366,-5.381084757,3068,Brooklyn Nets,Non-rookie,5.453268333,5,Deron Williams
367,-5.381084757,3152,Brooklyn Nets,Non-rookie,0.833333333,5,DeShawn Stevenson
368,-5.381084757,4212,Brooklyn Nets,Non-rookie,0.147727,5,Gerald Green
369,-5.381084757,5795,Brooklyn Nets,Non-rookie,1.083333333,5,Johan Petro
370,-5.381084757,6033,Brooklyn Nets,Non-rookie,1.333333333,5,Jordan Farmar
371,-5.381084757,6061,Brooklyn Nets,Rookie,0.157868,5,Jordan Williams
372,-5.381084757,6329,Brooklyn Nets,Non-rookie,0.282755333,5,Keith Bogans
373,-5.381084757,6768,Brooklyn Nets,Non-rookie,2.666666667,5,Kris Humphries
374,-5.381084757,6995,Brooklyn Nets,Rookie,0.028684,5,Larry Owens
375,-5.381084757,7733,Brooklyn Nets,Rookie,0.37004,5,MarShon Brooks
376,-5.381084757,7912,Brooklyn Nets,Non-rookie,3.63,5,Mehmet Okur
377,-5.381084757,10248,Brooklyn Nets,Non-rookie,1,5,Shawne Williams
378,-5.381084757,10262,Brooklyn Nets,Non-rookie,0.330893333,5,Shelden Williams
379,-5.381084757,10567,Brooklyn Nets,Rookie,0.284796333,5,Sundiata Gaines
380,-5.381084757,11143,Brooklyn Nets,Non-rookie,1.333333333,5,Travis Outlaw
381,-5.52204746,46,Toronto Raptors,Non-rookie,0.833333333,5,Aaron Gray
382,-5.52204746,372,Toronto Raptors,Non-rookie,1.833333333,5,Amir Johnson
383,-5.52204746,468,Toronto Raptors,Non-rookie,3.083333333,5,Andrea Bargnani
384,-5.52204746,631,Toronto Raptors,Non-rookie,0.450727,5,Anthony Carter
385,-5.52204746,2948,Toronto Raptors,Rookie,0.875,5,DeMar DeRozan
386,-5.52204746,3617,Toronto Raptors,Rookie,0.68768,5,Ed Davis
387,-5.52204746,4111,Toronto Raptors,Rookie,0.5,5,Gary Forbes
388,-5.52204746,4907,Toronto Raptors,Non-rookie,0.450727,5,Jamaal Magloire
389,-5.52204746,5006,Toronto Raptors,Rookie,0.61104,5,James Johnson
390,-5.52204746,5584,Toronto Raptors,Rookie,1.014093333,5,Jerryd Bayless
391,-5.52204746,6082,Toronto Raptors,Non-rookie,3.260330667,5,Jose Calderon
392,-5.52204746,7061,Toronto Raptors,Non-rookie,2.533333333,5,Leandro Barbosa
393,-5.52204746,7123,Toronto Raptors,Non-rookie,1.535,5,Linas Kleiza
394,-5.52204746,9163,Toronto Raptors,Non-rookie,0.409751667,5,Rasual Butler
395,-5.52204746,10308,Toronto Raptors,Rookie,0.276666667,5,Solomon Alabi
396,-6.467805723,404,Washington Wizards,Non-rookie,2.147361,5,Andray Blatche
397,-6.467805723,2085,Washington Wizards,Rookie,0.495,5,Chris Singleton
398,-6.467805723,5081,Washington Wizards,Rookie,1.02168,5,Jan Vesely
399,-6.467805723,5314,Washington Wizards,Rookie,0.8208,5,JaVale McGee
400,-6.467805723,5910,Washington Wizards,Rookie,1.84336,5,John Wall
401,-6.467805723,6024,Washington Wizards,Rookie,0.37348,5,Jordan Crawford
402,-6.467805723,6644,Washington Wizards,Rookie,0.56012,5,Kevin Seraphin
403,-6.467805723,7884,Washington Wizards,Non-rookie,0.407722,5,Maurice Evans
404,-6.467805723,8517,Washington Wizards,Non-rookie,1.231952333,5,Nick Young
405,-6.467805723,9125,Washington Wizards,Non-rookie,7.045543667,5,Rashard Lewis
406,-6.467805723,9643,Washington Wizards,Non-rookie,1.453333333,5,Ronny Turiaf
407,-6.467805723,10265,Washington Wizards,Rookie,0.157868,5,Shelvin Mack
408,-6.467805723,11189,Washington Wizards,Rookie,0.43164,5,Trevor Booker
409,-8.053199596,297,Cleveland Cavaliers,Rookie,0.284796333,5,Alonzo Gee
410,-8.053199596,386,Cleveland Cavaliers,Non-rookie,2.566666667,5,Anderson Varejao
411,-8.053199596,597,Cleveland Cavaliers,Non-rookie,5.025571667,5,Antawn Jamison
412,-8.053199596,693,Cleveland Cavaliers,Non-rookie,0.75,5,Anthony Parker
413,-8.053199596,937,Cleveland Cavaliers,Non-rookie,4.633333333,5,Baron Davis
414,-8.053199596,967,Cleveland Cavaliers,Rookie,0.020477667,5,Ben Uzoh
415,-8.053199596,2128,Cleveland Cavaliers,Rookie,0.36584,5,Christian Eyenga
416,-8.053199596,2547,Cleveland Cavaliers,Non-rookie,1.467944667,5,Daniel Gibson
417,-8.053199596,6853,Cleveland Cavaliers,Rookie,1.71476,5,Kyrie Irving
418,-8.053199596,7301,Cleveland Cavaliers,Rookie,0.254065,5,Luke Harangody
419,-8.053199596,7423,Cleveland Cavaliers,Rookie,0.040980667,5,Manny Harris
420,-8.053199596,8382,Cleveland Cavaliers,Rookie,0.056011667,5,Mychel Thompson
421,-8.053199596,8632,Cleveland Cavaliers,Rookie,0.44732,5,Omri Casspi
422,-8.053199596,9049,Cleveland Cavaliers,Non-rookie,1.419324333,5,Ramon Sessions
423,-8.053199596,9790,Cleveland Cavaliers,Rookie,0.827777667,5,Ryan Hollins
424,-8.053199596,9881,Cleveland Cavaliers,Rookie,0.254065,5,Samardo Samuels
425,-8.053199596,10069,Cleveland Cavaliers,Rookie,0.254065,5,Semih Erden
426,-8.053199596,11214,Cleveland Cavaliers,Rookie,1.2422,5,Tristan Thompson
