rating,Team,mu,sd,name,coefs,index,player_id,finalpriors,finalse
-2.634309708,Dallas Mavericks,1.666666667,5,Dirk Nowitzki,-5.170735124,426,1717,-0.270301469,0.239485568
-2.634309708,Dallas Mavericks,0.437537,5,Dorian Finney-Smith,-1.251169601,365,1627827,-0.907981551,0.27950322
-2.634309708,Dallas Mavericks,3.001041667,5,Dwight Powell,0.989734755,94,203939,0.421980543,0.234804001
-2.634309708,Dallas Mavericks,7.704001333,5,Harrison Barnes,-0.03057023,51,203084,2.861905136,0.464788606
-2.634309708,Dallas Mavericks,1.3013,5,J.J. Barea,1.568327504,482,200826,-0.459855958,0.248297489
-2.634309708,Dallas Mavericks,0.271871667,5,Maxi Kleber,6.566625736,345,1628467,-0.993929751,0.286869989
-2.634309708,Dallas Mavericks,1.395866333,5,Nerlens Noel,-0.362826641,128,203457,-0.410794359,0.245737578
-2.634309708,Dallas Mavericks,0.490460667,5,Salah Mejri,1.224800035,266,1626257,-0.880524425,0.277232559
-2.634309708,Dallas Mavericks,1.00947,5,Seth Curry,6.3549726,64,203552,-0.611259169,0.257341225
-2.634309708,Dallas Mavericks,5.961392,5,Wesley Matthews,-0.578674837,118,202083,1.957828625,0.354621515
-2.634309708,Dallas Mavericks,0.437537,5,Yogi Ferrell,-0.538868055,149,1627812,-0.907981551,0.27950322
-1.767519876,New York Knicks,0.437537,5,Chasson Randle,-4.822402575,151,1626184,-0.908063824,0.296652512
-1.767519876,New York Knicks,3.915963333,5,Courtney Lee,4.585243401,192,201584,0.896565294,0.279473525
-1.767519876,New York Knicks,0.366666667,5,Damyean Dotson,-4.839732461,86,1628422,-0.944831792,0.299498053
-1.767519876,New York Knicks,1.098331333,5,Doug McDermott,2.62011196,319,203926,-0.565239633,0.273968509
