,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
68,-1.02893200505136,Boston Celtics,Non-rookie,1.6666666666666667,5,Jonas Jerebko,0.36606516607814527,4.382985684235935,201973.0,378,Jonas Jerebko
69,-1.02893200505136,Boston Celtics,Non-rookie,4.0,5,Amir Johnson,0.9981594049952922,4.382985684235935,101161.0,183,Amir Johnson
70,-1.02893200505136,Boston Celtics,Non-rookie,2.195710666666667,5,Isaiah Thomas,0.383371094022758,4.382985684235935,202738.0,293,Isaiah Thomas
71,-1.02893200505136,Boston Celtics,Non-rookie,2.6666666666666665,5,Tyler Zeller,0.5091073751570362,4.382985684235935,203092.0,379,Tyler Zeller
72,-1.39468416677886,Miami Heat,Non-rookie,0.409,5,Luke Babbitt,-0.7456778918138043,4.382985684235935,202337.0,1,Luke Babbitt
73,-1.39468416677886,Miami Heat,Non-rookie,5.296666666666667,5,Goran Dragic,3.2802427883470755,4.382985684235935,201609.0,2,Goran Dragic
74,-1.39468416677886,Miami Heat,Non-rookie,2.0,5,Wayne Ellington,0.36606516607814527,4.382985684235935,201961.0,3,Wayne Ellington
75,-1.39468416677886,Miami Heat,Non-rookie,1.3333333333333333,5,Udonis Haslem,0.3119254489282811,4.382985684235935,2617.0,444,Udonis Haslem
76,-1.39468416677886,Miami Heat,Non-rookie,1.3333333333333333,5,James Johnson,0.3119254489282811,4.382985684235935,201949.0,457,James Johnson
77,-1.39468416677886,Miami Heat,Non-rookie,1.9274833333333332,5,Josh McRoberts,0.36606516607814527,4.382985684235935,201177.0,424,Josh McRoberts
78,-1.39468416677886,Miami Heat,Non-rookie,0.966,5,Dion Waiters,-0.08204950427504784,4.382985684235935,203079.0,212,Dion Waiters
79,-1.39468416677886,Miami Heat,Non-rookie,7.37225,5,Hassan Whiteside,3.206707269709213,4.382985684235935,202355.0,316,Hassan Whiteside
80,-1.39468416677886,Miami Heat,Non-rookie,1.5326666666666666,5,Derrick Williams,0.36606516607814527,4.382985684235935,202682.0,243,Derrick Williams
81,-1.57258900417228,Indiana Pacers,Non-rookie,1.3333333333333333,5,Lavoy Allen,0.3119254489282811,4.382985684235935,202730.0,219,Lavoy Allen
82,-1.57258900417228,Indiana Pacers,Non-rookie,0.9,5,Aaron Brooks,-0.15077311360276652,4.382985684235935,201166.0,174,Aaron Brooks
83,-1.57258900417228,Indiana Pacers,Non-rookie,3.59,5,Monta Ellis,0.5091073751570362,4.382985684235935,101145.0,439,Monta Ellis
84,-1.57258900417228,Indiana Pacers,Non-rookie,6.104844,5,Paul George,3.313628973250587,4.382985684235935,202331.0,475,Paul George
85,-1.57258900417228,Indiana Pacers,Non-rookie,3.4100596666666667,5,Al Jefferson,0.5091073751570362,4.382985684235935,2744.0,393,Al Jefferson
86,-1.57258900417228,Indiana Pacers,Non-rookie,0.6,5,Kevin Seraphin,-0.7033338699314371,4.382985684235935,202338.0,193,Kevin Seraphin
87,-1.57258900417228,Indiana Pacers,Non-rookie,1.3333333333333333,5,Lance Stephenson,0.3119254489282811,4.382985684235935,202362.0,413,Lance Stephenson
88,-1.57258900417228,Indiana Pacers,Non-rookie,2.333333333333333,5,Rodney Stuckey,0.4777179103751285,4.382985684235935,201155.0,154,Rodney Stuckey
89,-1.57258900417228,Indiana Pacers,Non-rookie,2.933333333333333,5,Jeff Teague,0.5091073751570362,4.382985684235935,201952.0,152,Jeff Teague
90,-1.57258900417228,Indiana Pacers,Non-rookie,4.717884,5,Thaddeus Young,2.286175519805635,4.382985684235935,201152.0,153,Thaddeus Young
91,-1.61856766959306,Utah Jazz,Non-rookie,3.3848316666666665,5,Alec Burks,0.5091073751570362,4.382985684235935,202692.0,210,Alec Burks
92,-1.61856766959306,Utah Jazz,Non-rookie,2.333333333333333,5,Boris Diaw,0.4777179103751285,4.382985684235935,2564.0,37,Boris Diaw
93,-1.61856766959306,Utah Jazz,Non-rookie,3.683333333333333,5,Derrick Favors,0.5091073751570362,4.382985684235935,202324.0,161,Derrick Favors
94,-1.61856766959306,Utah Jazz,Non-rookie,5.357713333333334,5,Gordon Hayward,3.251099267111349,4.382985684235935,202330.0,39,Gordon Hayward
95,-1.61856766959306,Utah Jazz,Non-rookie,2.6666666666666665,5,George Hill,0.5091073751570362,4.382985684235935,201588.0,41,George Hill
96,-1.61856766959306,Utah Jazz,Non-rookie,3.6666666666666665,5,Joe Johnson,0.5091073751570362,4.382985684235935,2207.0,464,Joe Johnson
97,-1.61856766959306,Utah Jazz,Non-rookie,0.8111113333333333,5,Shelvin Mack,-0.6263186115461763,4.382985684235935,202714.0,81,Shelvin Mack
98,-1.73985441791688,Charlotte Hornets,Non-rookie,0.5172196666666666,5,Chris Andersen,-0.7033338699314371,4.382985684235935,2365.0,438,Chris Andersen
99,-1.73985441791688,Charlotte Hornets,Non-rookie,6.9565220000000005,5,Nicolas Batum,3.257039937043664,4.382985684235935,201587.0,401,Nicolas Batum
100,-1.73985441791688,Charlotte Hornets,Non-rookie,2.111111,5,Marco Belinelli,0.383371094022758,4.382985684235935,201158.0,18,Marco Belinelli
101,-1.73985441791688,Charlotte Hornets,Non-rookie,4.333333333333333,5,Michael Kidd-Gilchrist,1.338370860469191,4.382985684235935,203077.0,20,Michael Kidd-Gilchrist
102,-1.73985441791688,Charlotte Hornets,Non-rookie,2.1705426666666665,5,Jeremy Lamb,0.383371094022758,4.382985684235935,203087.0,312,Jeremy Lamb
103,-1.73985441791688,Charlotte Hornets,Non-rookie,0.3503203333333333,5,Brian Roberts,-0.8509893064228732,4.382985684235935,203148.0,138,Brian Roberts
104,-1.73985441791688,Charlotte Hornets,Non-rookie,2.0,5,Ramon Sessions,0.36606516607814527,4.382985684235935,201196.0,180,Ramon Sessions
105,-1.73985441791688,Charlotte Hornets,Non-rookie,4.0,5,Kemba Walker,0.9981594049952922,4.382985684235935,202689.0,17,Kemba Walker
106,-1.73985441791688,Charlotte Hornets,Non-rookie,4.083333333333333,5,Marvin Williams,1.4130260889164266,4.382985684235935,101107.0,402,Marvin Williams
107,-2.0990244865875898,Portland Trailblazers,Non-rookie,2.560321666666667,5,Al-Farouq Aminu,0.5091073751570362,4.382985684235935,202329.0,442,Al-Farouq Aminu
108,-2.0990244865875898,Portland Trailblazers,Non-rookie,6.166666666666668,5,Allen Crabbe,3.313628973250587,4.382985684235935,203459.0,74,Allen Crabbe
