,Team,rating,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
180,Philadelphia 76ers,-4.722418349,Rookie,0.4904606666666666,5,Richaun Holmes,-0.8136412273721847,3.3994436861887696,1626158.0,353,Richaun Holmes
181,Philadelphia 76ers,-4.722418349,Rookie,0.48863999999999996,5,Furkan Korkmaz,-0.8399385596449982,3.3994436861887696,1627788.0,374,Furkan Korkmaz
182,Philadelphia 76ers,-4.722418349,Rookie,0.4622,5,Timothe Luwawu-Cabarrot,-0.8399385596449982,3.3994436861887696,1627789.0,201,Timothe Luwawu-Cabarrot
183,Philadelphia 76ers,-4.722418349,Rookie,0.4904606666666666,5,T.J. McConnell,-0.8136412273721847,3.3994436861887696,204456.0,39,T.J. McConnell
184,Philadelphia 76ers,-4.722418349,Rookie,0.80752,5,Dario Saric,-0.14684053128802105,3.3994436861887696,203967.0,505,Dario Saric
185,Philadelphia 76ers,-4.722418349,Rookie,2.05628,5,Ben Simmons,0.3784744953517037,3.3994436861887696,1627732.0,439,Ben Simmons
186,Los Angeles Lakers,-5.179052184,Rookie,2.09552,5,Lonzo Ball,0.3588096486472169,3.3994436861887696,1628366.0,49,Lonzo Ball
187,Los Angeles Lakers,-5.179052184,Rookie,0.2718716666666667,5,Thomas Bryant,-0.6949881229754962,3.3994436861887696,1628418.0,215,Thomas Bryant
188,Los Angeles Lakers,-5.179052184,Rookie,0.5081016666666667,5,Tyler Ennis,-0.30213397630035926,3.3994436861887696,203898.0,317,Tyler Ennis
189,Los Angeles Lakers,-5.179052184,Rookie,0.46484,5,Josh Hart,-0.8399385596449982,3.3994436861887696,1628404.0,302,Josh Hart
190,Los Angeles Lakers,-5.179052184,Rookie,0.004608,5,Andre Ingram,-0.9021927765817179,3.3994436861887696,201281.0,272,Andre Ingram
191,Los Angeles Lakers,-5.179052184,Rookie,1.8398,5,Brandon Ingram,0.63093081956932,3.3994436861887696,1627742.0,473,Brandon Ingram
192,Los Angeles Lakers,-5.179052184,Rookie,0.47452,5,Kyle Kuzma,-0.8399385596449982,3.3994436861887696,1628398.0,48,Kyle Kuzma
193,Los Angeles Lakers,-5.179052184,Rookie,1.3830806666666666,5,Julius Randle,-0.32408973707283173,3.3994436861887696,203944.0,47,Julius Randle
194,Los Angeles Lakers,-5.179052184,Rookie,0.09887866666666667,5,Travis Wear,-0.6407989666228783,3.3994436861887696,204037.0,227,Travis Wear
195,Los Angeles Lakers,-5.179052184,Rookie,0.437537,5,Ivica Zubac,-0.6575520540022329,3.3994436861887696,1627826.0,261,Ivica Zubac
196,Los Angeles Lakers,-5.179052184,Rookie,0.016666666666666666,5,Briante Weber,-0.6193475742806888,3.3994436861887696,1627362.0,244,Briante Weber
197,Los Angeles Lakers,-5.179052184,Rookie,0.016666666666666666,5,Vander Blue,-0.6193475742806888,3.3994436861887696,203505.0,395,Vander Blue
198,Orlando Magic,-5.4976070560000005,Rookie,0.2718716666666667,5,Khem Birch,-0.6949881229754962,3.3994436861887696,203920.0,155,Khem Birch
199,Orlando Magic,-5.4976070560000005,Rookie,1.8348066666666667,5,Aaron Gordon,0.63093081956932,3.3994436861887696,203932.0,409,Aaron Gordon
200,Orlando Magic,-5.4976070560000005,Rookie,1.35944,5,Mario Hezonja,-0.32408973707283173,3.3994436861887696,1626209.0,115,Mario Hezonja
201,Orlando Magic,-5.4976070560000005,Rookie,1.39544,5,Jonathan Isaac,-0.32408973707283173,3.3994436861887696,1628371.0,240,Jonathan Isaac
202,Orlando Magic,-5.4976070560000005,Rookie,0.05376,5,Rodney Purvis,-0.6079941014354535,3.3994436861887696,1628681.0,239,Rodney Purvis
203,Orlando Magic,-5.4976070560000005,Rookie,2.1,5,Jonathon Simmons,0.41125633104501363,3.3994436861887696,203613.0,116,Jonathon Simmons
204,Brooklyn Nets,-5.629013734,Rookie,0.57124,5,Jarrett Allen,-0.5589131440845226,3.3994436861887696,1628386.0,96,Jarrett Allen
205,Brooklyn Nets,-5.629013734,Rookie,0.5081016666666667,5,Spencer Dinwiddie,-0.30213397630035926,3.3994436861887696,203915.0,186,Spencer Dinwiddie
206,Brooklyn Nets,-5.629013734,Rookie,0.5081016666666667,5,Joe Harris,-0.30213397630035926,3.3994436861887696,203925.0,457,Joe Harris
207,Brooklyn Nets,-5.629013734,Rookie,0.4904606666666666,5,Rondae Hollis-Jefferson,-0.8136412273721847,3.3994436861887696,1626178.0,95,Rondae Hollis-Jefferson
208,Brooklyn Nets,-5.629013734,Rookie,0.5441600000000001,5,Caris LeVert,-0.5037628873944391,3.3994436861887696,1627747.0,97,Caris LeVert
209,Brooklyn Nets,-5.629013734,Rookie,1.66504,5,Jahlil Okafor,-0.4502000373828298,3.3994436861887696,1626143.0,509,Jahlil Okafor
210,Brooklyn Nets,-5.629013734,Rookie,1.85412,5,D'Angelo Russell,0.665347630072738,3.3994436861887696,1626156.0,185,D'Angelo Russell
211,Brooklyn Nets,-5.629013734,Rookie,1.2690489999999999,5,Nik Stauskas,-0.35266406503147424,3.3994436861887696,203917.0,308,Nik Stauskas
212,Brooklyn Nets,-5.629013734,Rookie,0.437537,5,Isaiah Whitehead,-0.6575520540022329,3.3994436861887696,1627785.0,206,Isaiah Whitehead
213,Portland Trailblazers,,Rookie,1.01908,5,Zach Collins,-0.13029278980655337,3.3994436861887696,1628380.0,482,Zach Collins
214,Portland Trailblazers,,Rookie,0.4904606666666666,5,Pat Connaughton,-0.8136412273721847,3.3994436861887696,1626192.0,123,Pat Connaughton
215,Portland Trailblazers,,Rookie,0.437537,5,Jake Layman,-0.6575520540022329,3.3994436861887696,1627774.0,230,Jake Layman
216,Portland Trailblazers,,Rookie,0.7871199999999999,5,Shabazz Napier,-0.23280861951924567,3.3994436861887696,203894.0,367,Shabazz Napier
217,Portland Trailblazers,,Rookie,0.9824350000000001,5,Jusuf Nurkic,-0.12143132190026992,3.3994436861887696,203994.0,483,Jusuf Nurkic
218,Portland Trailblazers,,Rookie,0.48863999999999996,5,Caleb Swanigan,-0.8399385596449982,3.3994436861887696,1628403.0,231,Caleb Swanigan
219,Toronto Raptors,,Rookie,0.5484,5,OG Anunoby,-0.5419321215494157,3.3994436861887696,1628384.0,6,OG Anunoby
220,Toronto Raptors,,Rookie,0.030719999999999997,5,Nigel Hayes,-0.5999047172518958,3.3994436861887696,1628502.0,9,Nigel Hayes
221,Toronto Raptors,,Rookie,0.2718716666666667,5,Alfonzo McKinnie,-0.6949881229754962,3.3994436861887696,1628035.0,7,Alfonzo McKinnie
222,Toronto Raptors,,Rookie,0.9824350000000001,5,Lucas Nogueira,-0.12143132190026992,3.3994436861887696,203512.0,375,Lucas Nogueira
223,Toronto Raptors,,Rookie,0.9418799999999999,5,Jakob Poeltl,-0.12143132190026992,3.3994436861887696,1627751.0,74,Jakob Poeltl
224,Toronto Raptors,,Rookie,0.4904606666666666,5,Norman Powell,-0.8136412273721847,3.3994436861887696,1626181.0,43,Norman Powell
225,Toronto Raptors,,Rookie,0.50152,5,Malachi Richardson,-0.7904257565442926,3.3994436861887696,1627781.0,132,Malachi Richardson
226,Toronto Raptors,,Rookie,0.437537,5,Pascal Siakam,-0.6575520540022329,3.3994436861887696,1627783.0,75,Pascal Siakam
227,Toronto Raptors,,Rookie,0.437537,5,Fred VanVleet,-0.6575520540022329,3.3994436861887696,1627832.0,446,Fred VanVleet
228,Toronto Raptors,,Rookie,0.5484,5,Delon Wright,-0.5419321215494157,3.3994436861887696,1626153.0,195,Delon Wright
