rating,Unnamed: 0,Team,Type,mu,sd,name
1.428163833,4291,Washington Wizards,Non-rookie,0.133333333,5,Glen Rice
1.428163833,5913,Washington Wizards,Non-rookie,4.915333333,5,John Wall
1.428163833,6647,Washington Wizards,Non-rookie,1.299564,5,Kevin Seraphin
1.428163833,6771,Washington Wizards,Non-rookie,1.433333333,5,Kris Humphries
1.428163833,7468,Washington Wizards,Non-rookie,3.478260667,5,Marcin Gortat
1.428163833,7746,Washington Wizards,Non-rookie,1.793916667,5,Martell Webster
1.428163833,8826,Washington Wizards,Non-rookie,1.768333333,5,Paul Pierce
1.428163833,9050,Washington Wizards,Non-rookie,0.692333333,5,Ramon Sessions
1.428163833,9164,Washington Wizards,Non-rookie,0.48283,5,Rasual Butler
1.428163833,11652,Washington Wizards,Non-rookie,0.971969333,5,Will Bynum
0,162,Atlanta Hawks,Non-rookie,4,5,Al Horford
0,877,Atlanta Hawks,Non-rookie,0.354461333,5,Austin Daye
0,2968,Atlanta Hawks,Non-rookie,0.814151667,5,DeMarre Carroll
0,3781,Atlanta Hawks,Non-rookie,0.666666667,5,Elton Brand
0,5419,Atlanta Hawks,Non-rookie,2.666666667,5,Jeff Teague
0,5877,Atlanta Hawks,Non-rookie,0.666666667,5,John Salmons
0,6823,Atlanta Hawks,Non-rookie,2.084507,5,Kyle Korver
0,8809,Atlanta Hawks,Non-rookie,3.166666667,5,Paul Millsap
0,10734,Atlanta Hawks,Non-rookie,1.383333333,5,Thabo Sefolosha
-0.489994087,1465,Brooklyn Nets,Non-rookie,5.239687667,5,Brook Lopez
-0.489994087,3071,Brooklyn Nets,Non-rookie,6.584821667,5,Deron Williams
-0.489994087,3600,Brooklyn Nets,Non-rookie,0.020850667,5,Earl Clark
-0.489994087,5148,Brooklyn Nets,Non-rookie,2.1,5,Jarrett Jack
-0.489994087,5703,Brooklyn Nets,Non-rookie,7.72693,5,Joe Johnson
-0.489994087,10744,Brooklyn Nets,Non-rookie,3.136956667,5,Thaddeus Young
-0.73806419,2565,Denver Nuggets,Non-rookie,3.618283333,5,Danilo Gallinari
-0.73806419,2721,Denver Nuggets,Non-rookie,1.152383,5,Darrell Arthur
-0.73806419,4966,Denver Nuggets,Non-rookie,0.910666667,5,Jameer Nelson
-0.73806419,9087,Denver Nuggets,Non-rookie,1.045,5,Randy Foye
-0.73806419,10199,Denver Nuggets,Non-rookie,0.409328333,5,Shavlik Randolph
-0.73806419,11258,Denver Nuggets,Non-rookie,3.865168667,5,Ty Lawson
-0.73806419,11714,Denver Nuggets,Non-rookie,2.252637667,5,Wilson Chandler
-0.755792366,471,New York Knicks,Non-rookie,3.833333333,5,Andrea Bargnani
-0.755792366,1702,New York Knicks,Non-rookie,7.486,5,Carmelo Anthony
-0.755792366,2243,New York Knicks,Non-rookie,0.327028,5,Cole Aldrich
-0.755792366,5266,New York Knicks,Non-rookie,1.092666667,5,Jason Smith
-0.755792366,6084,New York Knicks,Non-rookie,2.365730333,5,Jose Calderon
-0.755792366,9893,New York Knicks,Non-rookie,1.289094,5,Samuel Dalembert
-1.300282737,256,New Orleans Pelicans,Non-rookie,0.327028,5,Alexis Ajinca
-1.300282737,2644,New Orleans Pelicans,Non-rookie,0.277314,5,Dante Cunningham
-1.300282737,3758,New Orleans Pelicans,Non-rookie,0.035892,5,Elliot Williams
-1.300282737,3823,New Orleans Pelicans,Non-rookie,4.966312667,5,Eric Gordon
-1.300282737,6170,New Orleans Pelicans,Non-rookie,3.301498333,5,Jrue Holiday
-1.300282737,7296,New Orleans Pelicans,Non-rookie,0.327028,5,Luke Babbitt
-1.300282737,8626,New Orleans Pelicans,Non-rookie,2.791548667,5,Omer Asik
-1.300282737,8965,New Orleans Pelicans,Non-rookie,1.048689333,5,Quincy Pondexter
-1.300282737,9762,New Orleans Pelicans,Non-rookie,2.8305,5,Ryan Anderson
-1.300282737,10960,New Orleans Pelicans,Non-rookie,0.089658,5,Toney Douglas
-1.300282737,11295,New Orleans Pelicans,Non-rookie,3.587833333,5,Tyreke Evans
-1.422322004,448,Sacramento Kings,Non-rookie,1.541666667,5,Andre Miller
-1.422322004,1648,Sacramento Kings,Non-rookie,2.166666667,5,Carl Landry
-1.422322004,2734,Sacramento Kings,Non-rookie,1.599221333,5,Darren Collison
-1.422322004,2959,Sacramento Kings,Non-rookie,4.567083333,5,DeMarcus Cousins
-1.422322004,5293,Sacramento Kings,Non-rookie,2.0125,5,Jason Thompson
-1.422322004,8635,Sacramento Kings,Non-rookie,0.354461333,5,Omri Casspi
-1.422322004,9225,Sacramento Kings,Non-rookie,0.589551,5,Reggie Evans
-1.422322004,9728,Sacramento Kings,Non-rookie,6.439108333,5,Rudy Gay
-1.422322004,9793,Sacramento Kings,Non-rookie,0.438936333,5,Ryan Hollins
-1.422322004,11598,Sacramento Kings,Non-rookie,0.354461333,5,Wayne Ellington
-3.220032208,389,Cleveland Cavaliers,Non-rookie,3.234865,5,Anderson Varejao
-3.220032208,1331,Cleveland Cavaliers,Non-rookie,2.599333333,5,Brendan Haywood
-3.220032208,5019,Cleveland Cavaliers,Non-rookie,0.48283,5,James Jones
-3.220032208,6430,Cleveland Cavaliers,Non-rookie,3.218114,5,Kendrick Perkins
-3.220032208,6601,Cleveland Cavaliers,Non-rookie,5.239687333,5,Kevin Love
-3.220032208,7077,Cleveland Cavaliers,Non-rookie,6.881466667,5,LeBron James
-3.220032208,8179,Cleveland Cavaliers,Non-rookie,2.2,5,Mike Miller
-3.220032208,10240,Cleveland Cavaliers,Non-rookie,0.48283,5,Shawn Marion
-3.220032208,10877,Cleveland Cavaliers,Non-rookie,1.55,5,Timofey Mozgov
-3.488153211,724,Detroit Pistons,Non-rookie,1,5,Anthony Tolliver
-3.488153211,1287,Detroit Pistons,Non-rookie,2.666666667,5,Brandon Jennings
-3.488153211,1727,Detroit Pistons,Non-rookie,0.381895,5,Cartier Martin
-3.488153211,3944,Detroit Pistons,Non-rookie,2.633333333,5,Ersan Ilyasova
-3.488153211,5661,Detroit Pistons,Non-rookie,2,5,Jodie Meeks
-3.488153211,5750,Detroit Pistons,Non-rookie,1.266666667,5,Joel Anthony
-3.488153211,6158,Detroit Pistons,Non-rookie,4.666666667,5,Josh Smith
-3.488153211,10631,Detroit Pistons,Non-rookie,2.569288333,5,Tayshaun Prince
-4.329540125,887,Boston Celtics,Non-rookie,2.397003667,5,Avery Bradley
-4.329540125,1275,Boston Celtics,Non-rookie,2.3,5,Brandon Bass
-4.329540125,1956,Boston Celtics,Non-rookie,0.305081,5,Chris Douglas-Roberts
-4.329540125,3993,Boston Celtics,Non-rookie,1.092666667,5,Evan Turner
-4.329540125,4234,Boston Celtics,Non-rookie,3.368618333,5,Gerald Wallace
-4.329540125,5987,Boston Celtics,Non-rookie,1.5,5,Jonas Jerebko
-4.329540125,8410,Boston Celtics,Non-rookie,0.70224,5,Nate Robinson
-4.329540125,11651,Boston Celtics,Non-rookie,0.971969333,5,Will Bynum
-4.658750558,1673,Los Angeles Lakers,Non-rookie,1.083333333,5,Carlos Boozer
-4.658750558,3620,Los Angeles Lakers,Non-rookie,0.327028,5,Ed Davis
-4.658750558,5468,Los Angeles Lakers,Non-rookie,2.791548667,5,Jeremy Lin
-4.658750558,6051,Los Angeles Lakers,Non-rookie,3,5,Jordan Hill
-4.658750558,6740,Los Angeles Lakers,Non-rookie,7.833333333,5,Kobe Bryant
-4.658750558,8520,Los Angeles Lakers,Non-rookie,1.664806667,5,Nick Young
-4.658750558,9634,Los Angeles Lakers,Non-rookie,0.438936333,5,Ronnie Price
-4.658750558,11597,Los Angeles Lakers,Non-rookie,0.354461333,5,Wayne Ellington
-4.658750558,11614,Los Angeles Lakers,Non-rookie,0.327028,5,Wesley Johnson
-4.658750558,11726,Los Angeles Lakers,Non-rookie,0.360666667,5,Xavier Henry
-5.228921958,955,Orlando Magic,Non-rookie,1.5,5,Ben Gordon
-5.228921958,1774,Orlando Magic,Non-rookie,2.725158667,5,Channing Frye
-5.228921958,4278,Orlando Magic,Non-rookie,2.2,5,Glen Davis
-5.228921958,7319,Orlando Magic,Non-rookie,0.916666667,5,Luke Ridnour
-5.228921958,11701,Orlando Magic,Non-rookie,0.48283,5,Willie Green
-5.59375006,2003,Utah Jazz,Non-rookie,0.055632333,5,Chris Johnson
-5.59375006,3103,Utah Jazz,Non-rookie,4.277777667,5,Derrick Favors
-5.59375006,3759,Utah Jazz,Non-rookie,0.035892,5,Elliot Williams
-5.59375006,4325,Utah Jazz,Non-rookie,4.915333333,5,Gordon Hayward
-5.59375006,5455,Utah Jazz,Non-rookie,0.598290333,5,Jeremy Evans
-5.59375006,6429,Utah Jazz,Non-rookie,3.218114,5,Kendrick Perkins
-5.59375006,11192,Utah Jazz,Non-rookie,1.666666667,5,Trevor Booker
-7.778783211,1718,Milwaukee Bucks,Non-rookie,1.5,5,Caron Butler
-7.778783211,2004,Milwaukee Bucks,Non-rookie,0.055632333,5,Chris Johnson
-7.778783211,3502,Milwaukee Bucks,Non-rookie,2.226666667,5,Drew Gooden
-7.778783211,5102,Milwaukee Bucks,Non-rookie,1.416666667,5,Jared Dudley
-7.778783211,5587,Milwaukee Bucks,Non-rookie,1,5,Jerryd Bayless
-7.778783211,6511,Milwaukee Bucks,Non-rookie,0.138183667,5,Kenyon Martin
-7.778783211,7003,Milwaukee Bucks,Non-rookie,3.666666667,5,Larry Sanders
-7.778783211,8589,Milwaukee Bucks,Non-rookie,2.666666667,5,O.J. Mayo
-7.778783211,10250,Milwaukee Bucks,Non-rookie,0.409328333,5,Shawne Williams
-7.778783211,11803,Milwaukee Bucks,Non-rookie,1.733333333,5,Zaza Pachulia
-10.01571775,486,Philadelphia 76ers,Non-rookie,1.108745,5,Andrei Kirilenko
-10.01571775,5258,Philadelphia 76ers,Non-rookie,2.200375,5,Jason Richardson
-10.01571775,5317,Philadelphia 76ers,Non-rookie,3.75,5,JaVale McGee
-10.01571775,7259,Philadelphia 76ers,Non-rookie,1.460858667,5,Luc Mbah a Moute
-10.01571775,9646,Philadelphia 76ers,Non-rookie,0.5,5,Ronny Turiaf
