,Unnamed: 0,rating,Team,mu,sd,name,Contract Value,Year,Type,coefs,index,player_id,player_name
116,295,1.767519876,New York Knicks,0.36666666700000006,5,Damyean Dotson,"$1,100,000.00 ",2017,Rookie,-4.585942440319958,197,1628422.0,Damyean Dotson
117,296,1.767519876,New York Knicks,1.098331333,5,Doug McDermott,"$3,294,994.00 ",2017,Rookie,4.760490287406247,478,203926.0,Doug McDermott
118,298,1.767519876,New York Knicks,1.1670399999999999,5,Frank Ntilikina,"$3,501,120.00 ",2017,Rookie,-0.7087324274545512,414,1628373.0,Frank Ntilikina
119,301,1.767519876,New York Knicks,1.5012,5,Kristaps Porzingis,"$4,503,600.00 ",2017,Rookie,3.8107835401989614,86,204001.0,Kristaps Porzingis
120,303,1.767519876,New York Knicks,0.033333333,5,Marshall Plumlee,"$100,000.00 ",2017,Rookie,0.3402574007558548,421,1627850.0,Marshall Plumlee
121,305,1.767519876,New York Knicks,1.008345,5,Mindaugas Kuzminskas,"$3,025,035.00 ",2017,Rookie,0.0,535,1627851.0,Mindaugas Kuzminskas
122,306,1.767519876,New York Knicks,0.016666667,5,Nigel Hayes,"$50,000.00 ",2017,Rookie,3.1093573203828737,9,1628502.0,Nigel Hayes
123,308,1.767519876,New York Knicks,1.442666667,5,Ron Baker,"$4,328,000.00 ",2017,Rookie,7.869608163657073,286,1627758.0,Ron Baker
124,309,1.767519876,New York Knicks,0.47858333299999994,5,Willy Hernangomez,"$1,435,750.00 ",2017,Rookie,4.096499631209702,341,1626195.0,Willy Hernangomez
125,311,1.628278788,Brooklyn Nets,0.5441600000000001,5,Caris LeVert,"$1,632,480.00 ",2017,Rookie,-0.006510134479471574,97,1627747.0,Caris LeVert
126,313,1.628278788,Brooklyn Nets,0.437537,5,Isaiah Whitehead,"$1,312,611.00 ",2017,Rookie,3.3986890066862534,206,1627785.0,Isaiah Whitehead
127,314,1.628278788,Brooklyn Nets,0.57124,5,Jarrett Allen,"$1,713,720.00 ",2017,Rookie,-1.0988247148168109,96,1628386.0,Jarrett Allen
128,316,1.628278788,Brooklyn Nets,0.508101667,5,Joe Harris,"$1,524,305.00 ",2017,Rookie,3.7901274987152997,457,203925.0,Joe Harris
129,318,1.628278788,Brooklyn Nets,0.490460667,5,Rondae Hollis-Jefferson,"$1,471,382.00 ",2017,Rookie,-4.3475889200990885,95,1626178.0,Rondae Hollis-Jefferson
130,319,1.628278788,Brooklyn Nets,0.508101667,5,Sean Kilpatrick,"$1,524,305.00 ",2017,Rookie,-6.862210294753545,263,203930.0,Sean Kilpatrick
131,320,1.628278788,Brooklyn Nets,0.508101667,5,Spencer Dinwiddie,"$1,524,305.00 ",2017,Rookie,3.789821719873796,186,203915.0,Spencer Dinwiddie
132,324,0.394281214,Orlando Magic,1.8348066669999998,5,Aaron Gordon,"$5,504,420.00 ",2017,Rookie,0.8543506500920746,409,203932.0,Aaron Gordon
133,329,0.394281214,Orlando Magic,1.1107799999999999,5,Elfrid Payton,"$3,332,340.00 ",2017,Rookie,-2.8925847852374678,114,203901.0,Elfrid Payton
134,331,0.394281214,Orlando Magic,1.39544,5,Jonathan Isaac,"$4,186,320.00 ",2017,Rookie,1.5378375993336988,240,1628371.0,Jonathan Isaac
135,333,0.394281214,Orlando Magic,0.271871667,5,Khem Birch,"$815,615.00 ",2017,Rookie,6.0030969872511015,155,203920.0,Khem Birch
136,334,0.394281214,Orlando Magic,1.35944,5,Mario Hezonja,"$4,078,320.00 ",2017,Rookie,-3.098943814415227,115,1626209.0,Mario Hezonja
137,339,-0.49881092,Memphis Grizzlies,0.437537,5,Andrew Harrison,"$1,312,611.00 ",2017,Rookie,-3.223791935162668,23,1626150.0,Andrew Harrison
138,343,-0.49881092,Memphis Grizzlies,0.437537,5,Deyonta Davis,"$1,312,611.00 ",2017,Rookie,-1.5843574292730267,377,1627738.0,Deyonta Davis
139,344,-0.49881092,Memphis Grizzlies,0.271871667,5,Dillon Brooks,"$815,615.00 ",2017,Rookie,0.05664811292714589,501,1628415.0,Dillon Brooks
140,345,-0.49881092,Memphis Grizzlies,0.316666667,5,Ivan Rabb,"$950,000.00 ",2017,Rookie,1.428614014982874,163,1628397.0,Ivan Rabb
141,347,-0.49881092,Memphis Grizzlies,0.490460667,5,Jarell Martin,"$1,471,382.00 ",2017,Rookie,0.2796549374513013,22,1626185.0,Jarell Martin
142,352,-0.49881092,Memphis Grizzlies,0.437537,5,Wayne Selden,"$1,312,611.00 ",2017,Rookie,-2.5352878348229178,105,1627782.0,Wayne Selden
143,358,-1.257988701,Sacramento Kings,1.22516,5,Buddy Hield,"$3,675,480.00 ",2017,Rookie,-5.901165160452581,470,1627741.0,Buddy Hield
144,359,-1.257988701,Sacramento Kings,0.394795,5,Frank Mason,"$1,184,385.00 ",2017,Rookie,1.663648743501675,437,1628412.0,Frank Mason
145,362,-1.257988701,Sacramento Kings,0.76712,5,Georgios Papagiannis,"$2,301,360.00 ",2017,Rookie,0.880045236871362,429,1627834.0,Georgios Papagiannis
146,363,-1.257988701,Sacramento Kings,0.78852,5,Justin Jackson,"$2,365,560.00 ",2017,Rookie,-1.7834436848804789,251,1628382.0,Justin Jackson
147,365,-1.257988701,Sacramento Kings,0.50152,5,Malachi Richardson,"$1,504,560.00 ",2017,Rookie,-1.6070668722890036,132,1627781.0,Malachi Richardson
148,366,-1.257988701,Sacramento Kings,0.437537,5,Skal Labissiere,"$1,312,611.00 ",2017,Rookie,-2.0295596591074507,45,1627746.0,Skal Labissiere
149,368,-1.257988701,Sacramento Kings,1.23472,5,Willie Cauley-Stein,"$3,704,160.00 ",2017,Rookie,2.450750738481128,11,1626161.0,Willie Cauley-Stein
150,370,-1.5390419690000001,Chicago Bulls,0.50544,5,Bobby Portis,"$1,516,320.00 ",2017,Rookie,1.2207630976468824,126,1626171.0,Bobby Portis
151,371,-1.5390419690000001,Chicago Bulls,0.73448,5,Cameron Payne,"$2,203,440.00 ",2017,Rookie,5.793693687575713,355,1626166.0,Cameron Payne
