,rating,Unnamed: 0,Team,Type,mu,sd,name
326,-9.547862489,3808,Los Angeles Clippers,Rookie,0.495,5,Eric Bledsoe
327,-9.547862489,3819,Los Angeles Clippers,Rookie,1.00556,5,Eric Gordon
328,-9.547862489,4680,Los Angeles Clippers,Non-rookie,0.202924,5,Ike Diogu
329,-9.547862489,4954,Los Angeles Clippers,Rookie,1,5,Jamario Moon
330,-9.547862489,5165,Los Angeles Clippers,Non-rookie,0.214517,5,Jarron Collins
331,-9.547862489,8296,Los Angeles Clippers,Non-rookie,3.1,5,Mo Williams
332,-9.547862489,9083,Los Angeles Clippers,Non-rookie,1.416666667,5,Randy Foye
333,-9.547862489,9162,Los Angeles Clippers,Non-rookie,0.8,5,Rasual Butler
334,-9.547862489,9783,Los Angeles Clippers,Non-rookie,1.333333333,5,Ryan Gomes
335,-9.547862489,11705,Los Angeles Clippers,Rookie,0.166666667,5,Willie Warren
336,-12.47203129,679,Brooklyn Nets,Rookie,1.333333333,5,Anthony Morrow
337,-12.47203129,966,Brooklyn Nets,Rookie,0.157868,5,Ben Uzoh
338,-12.47203129,1256,Brooklyn Nets,Rookie,1.132690667,5,Brandan Wright
339,-12.47203129,1461,Brooklyn Nets,Rookie,0.80444,5,Brook Lopez
340,-12.47203129,2459,Brooklyn Nets,Rookie,0.38544,5,Damion James
341,-12.47203129,2510,Brooklyn Nets,Non-rookie,2.416108333,5,Dan Gadzuric
342,-12.47203129,3067,Brooklyn Nets,Non-rookie,4.980050667,5,Deron Williams
343,-12.47203129,5794,Brooklyn Nets,Non-rookie,1.083333333,5,Johan Petro
344,-12.47203129,6032,Brooklyn Nets,Non-rookie,1.25,5,Jordan Farmar
345,-12.47203129,6767,Brooklyn Nets,Non-rookie,1.066666667,5,Kris Humphries
346,-12.47203129,8641,Brooklyn Nets,Non-rookie,0.017355333,5,Orien Greene
347,-12.47203129,8981,Brooklyn Nets,Non-rookie,0.382112333,5,Quinton Ross
348,-12.47203129,9926,Brooklyn Nets,Non-rookie,1.825037667,5,Sasha Vujacic
349,-12.47203129,10412,Brooklyn Nets,Non-rookie,0.330893333,5,Stephen Graham
350,-12.47203129,11142,Brooklyn Nets,Non-rookie,2.333333333,5,Travis Outlaw
351,-12.59875259,709,Minnesota Timberwolves,Rookie,0.65524,5,Anthony Randolph
352,-12.59875259,721,Minnesota Timberwolves,Rookie,0.733333333,5,Anthony Tolliver
353,-12.59875259,2694,Minnesota Timberwolves,Non-rookie,1.441666667,5,Darko Milicic
354,-12.59875259,6013,Minnesota Timberwolves,Rookie,1.064,5,Jonny Flynn
355,-12.59875259,6597,Minnesota Timberwolves,Rookie,1.21276,5,Kevin Love
356,-12.59875259,7050,Minnesota Timberwolves,Rookie,0.34032,5,Lazar Hayward
357,-12.59875259,7315,Minnesota Timberwolves,Non-rookie,1.333333333,5,Luke Ridnour
358,-12.59875259,7741,Minnesota Timberwolves,Non-rookie,1.6,5,Martell Webster
359,-12.59875259,7948,Minnesota Timberwolves,Rookie,1.65408,5,Michael Beasley
360,-12.59875259,8550,Minnesota Timberwolves,Rookie,1.333333333,5,Nikola Pekovic
361,-12.59875259,10055,Minnesota Timberwolves,Non-rookie,0.9,5,Sebastian Telfair
362,-12.59875259,10565,Minnesota Timberwolves,Rookie,0.079208667,5,Sundiata Gaines
363,-12.59875259,11593,Minnesota Timberwolves,Rookie,0.3596,5,Wayne Ellington
364,-12.59875259,11610,Minnesota Timberwolves,Rookie,1.2422,5,Wesley Johnson
