,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[318],1.602,2.155,-2.273,5.502,0.033,0.04,4224.0,1341.0,1.0
x[319],-4.383,2.352,-8.711,-0.014,0.034,0.032,4740.0,1303.0,1.0
x[320],-0.663,2.565,-5.35,4.085,0.037,0.063,4764.0,1517.0,1.0
x[321],0.581,2.388,-3.818,5.068,0.033,0.056,5143.0,1245.0,1.0
x[322],-1.829,2.791,-7.049,3.303,0.034,0.06,6602.0,1333.0,1.0
x[323],0.616,2.657,-4.547,5.513,0.039,0.073,4692.0,1160.0,1.01
x[324],-2.094,2.233,-5.884,2.447,0.034,0.042,4398.0,1367.0,1.0
x[325],-0.815,2.414,-5.28,3.869,0.039,0.056,3750.0,1463.0,1.0
x[326],-1.639,2.272,-5.709,2.652,0.033,0.041,4672.0,1352.0,1.0
x[327],0.97,2.229,-3.064,5.17,0.033,0.056,4520.0,1413.0,1.0
x[328],-1.235,2.129,-5.461,2.577,0.03,0.046,4949.0,1357.0,1.0
x[329],4.858,2.264,0.682,9.106,0.034,0.029,4523.0,1355.0,1.0
x[330],-0.78,2.743,-5.879,4.276,0.034,0.069,6393.0,1349.0,1.0
x[331],-2.216,2.401,-6.478,2.268,0.038,0.041,4062.0,1400.0,1.0
x[332],0.078,2.359,-4.769,4.039,0.037,0.059,4064.0,1524.0,1.01
x[333],3.359,2.184,-0.926,7.228,0.033,0.028,4437.0,1518.0,1.0
x[334],-1.744,2.709,-6.556,3.624,0.04,0.058,4543.0,1326.0,1.0
x[335],-0.099,2.223,-4.301,3.956,0.036,0.054,3843.0,1593.0,1.0
x[336],-0.384,2.378,-4.641,4.397,0.038,0.056,4052.0,1556.0,1.0
x[337],2.122,2.205,-1.51,6.614,0.03,0.039,5347.0,1667.0,1.0
x[338],-1.166,2.366,-5.355,3.624,0.035,0.048,4413.0,1604.0,1.0
x[339],1.453,2.095,-2.503,5.278,0.031,0.041,4537.0,1501.0,1.0
x[340],-0.114,2.566,-4.614,4.874,0.041,0.082,4036.0,1054.0,1.0
x[341],-0.566,2.396,-5.03,3.854,0.037,0.057,4146.0,1447.0,1.0
x[342],-0.401,2.576,-5.16,4.31,0.04,0.067,4204.0,1311.0,1.0
x[343],1.779,2.249,-2.544,5.908,0.03,0.044,5638.0,1321.0,1.0
x[344],-0.896,3.06,-6.846,4.724,0.039,0.083,6099.0,1321.0,1.0
x[345],-1.744,2.915,-7.422,3.48,0.043,0.064,4544.0,1187.0,1.0
x[346],-1.105,2.953,-6.406,4.795,0.037,0.071,6330.0,1248.0,1.0
x[347],-0.331,2.868,-5.472,5.293,0.043,0.076,4395.0,1274.0,1.0
x[348],-1.238,2.855,-6.444,4.128,0.039,0.062,5445.0,1666.0,1.0
x[349],3.203,2.183,-0.981,7.204,0.036,0.033,3772.0,1586.0,1.0
x[350],0.334,2.385,-4.393,4.666,0.036,0.059,4587.0,1297.0,1.0
x[351],-1.498,2.56,-6.32,3.199,0.037,0.052,4743.0,1328.0,1.0
x[352],1.378,2.337,-2.847,5.754,0.033,0.044,4985.0,1662.0,1.0
x[353],-4.407,2.607,-9.117,0.374,0.038,0.038,4690.0,1225.0,1.0
x[354],-1.014,2.925,-6.166,4.624,0.042,0.07,4891.0,1453.0,1.0
x[355],-2.121,2.638,-7.211,2.584,0.041,0.049,4224.0,1619.0,1.0
x[356],3.382,2.146,-0.421,7.579,0.032,0.034,4465.0,1508.0,1.0
x[357],-0.106,2.299,-4.322,4.348,0.036,0.054,4126.0,1527.0,1.0
x[358],-0.368,2.604,-5.07,4.599,0.041,0.07,4154.0,1408.0,1.0
x[359],-0.07,2.345,-4.637,4.059,0.038,0.057,3720.0,1300.0,1.0
x[360],-1.056,2.861,-6.213,4.311,0.037,0.075,6073.0,1078.0,1.0
x[361],-1.523,2.07,-5.549,2.228,0.031,0.039,4346.0,1641.0,1.01
x[362],-1.434,2.686,-6.293,3.683,0.043,0.06,3794.0,1428.0,1.0
x[363],-2.607,2.758,-7.936,2.14,0.04,0.046,4695.0,1502.0,1.0
x[364],-1.021,2.932,-6.287,4.681,0.042,0.069,4856.0,1555.0,1.0
x[365],-1.008,2.386,-5.232,3.66,0.034,0.059,5049.0,1185.0,1.0
x[366],0.543,2.275,-3.661,4.89,0.036,0.05,3984.0,1791.0,1.0
x[367],-2.19,2.178,-6.302,1.737,0.031,0.037,4969.0,1315.0,1.0
x[368],3.216,2.154,-0.711,7.627,0.034,0.035,4033.0,1225.0,1.0
x[369],-0.688,2.974,-6.583,4.417,0.051,0.073,3356.0,1366.0,1.0
x[370],-1.858,2.247,-6.339,2.255,0.034,0.039,4432.0,1515.0,1.0
x[371],-1.19,2.253,-5.434,2.969,0.036,0.048,3827.0,1336.0,1.0
x[372],-1.123,2.278,-5.018,3.306,0.028,0.051,6602.0,1361.0,1.0
x[373],-0.379,2.293,-4.671,3.768,0.035,0.064,4421.0,1302.0,1.0
x[374],-1.179,2.895,-6.734,4.085,0.041,0.068,5046.0,1587.0,1.0
x[375],0.966,2.258,-3.235,5.05,0.033,0.052,4505.0,1482.0,1.0
x[376],-1.205,2.171,-5.201,2.838,0.037,0.047,3447.0,1436.0,1.0
x[377],-0.912,2.904,-6.49,4.547,0.04,0.072,5191.0,1419.0,1.0
x[378],1.702,2.149,-2.104,6.063,0.032,0.04,4563.0,1445.0,1.0
x[379],-0.875,2.37,-5.208,3.568,0.033,0.057,5287.0,1308.0,1.0
x[380],0.87,2.127,-3.12,4.938,0.032,0.048,4347.0,1367.0,1.01
x[381],0.345,2.263,-3.63,4.768,0.031,0.057,5449.0,1523.0,1.0
x[382],1.058,2.514,-3.68,5.89,0.038,0.059,4348.0,1409.0,1.01
x[383],0.43,2.239,-3.563,4.687,0.033,0.056,4718.0,1390.0,1.0
x[384],-0.584,2.637,-5.539,4.408,0.036,0.076,5408.0,1104.0,1.0
x[385],-1.857,2.347,-6.141,2.772,0.032,0.044,5451.0,1317.0,1.0
x[386],-1.243,2.728,-6.327,3.702,0.041,0.058,4347.0,1236.0,1.0
x[387],-1.244,2.113,-5.223,2.88,0.03,0.042,5037.0,1546.0,1.0
x[388],-0.952,2.877,-6.335,4.223,0.046,0.071,3967.0,1547.0,1.0
x[389],-1.792,2.288,-6.395,2.258,0.034,0.046,4430.0,1340.0,1.0
x[390],-1.494,2.653,-6.543,3.228,0.039,0.063,4536.0,1392.0,1.0
x[391],-1.082,2.214,-4.944,3.291,0.033,0.045,4546.0,1503.0,1.0
x[392],-1.063,2.994,-7.092,4.114,0.043,0.09,4733.0,1182.0,1.01
x[393],1.756,2.26,-2.395,5.895,0.032,0.04,4920.0,1573.0,1.0
x[394],2.243,2.272,-1.938,6.377,0.036,0.034,3907.0,1717.0,1.0
x[395],0.917,2.611,-3.865,5.822,0.037,0.062,4847.0,1549.0,1.0
x[396],-2.172,2.456,-6.916,2.314,0.034,0.041,5245.0,1226.0,1.0
x[397],-1.907,2.923,-7.225,3.974,0.041,0.057,5079.0,1366.0,1.0
x[398],0.245,2.478,-4.576,4.789,0.033,0.078,5673.0,1236.0,1.0
x[399],-0.407,2.235,-4.291,3.903,0.034,0.055,4392.0,1256.0,1.0
x[400],-0.131,2.333,-4.636,4.048,0.032,0.065,5408.0,1198.0,1.0
x[401],0.865,2.161,-3.027,5.017,0.03,0.045,5296.0,1379.0,1.0
x[402],-0.366,2.01,-4.265,3.292,0.033,0.048,3595.0,1445.0,1.0
x[403],2.399,2.435,-2.32,6.752,0.036,0.047,4572.0,1433.0,1.0
x[404],0.415,2.789,-4.578,6.348,0.043,0.074,4219.0,1381.0,1.01
x[405],4.28,2.281,0.18,8.642,0.036,0.033,4007.0,1700.0,1.0
x[406],-3.802,2.307,-7.934,0.38,0.033,0.03,4967.0,1517.0,1.0
x[407],-0.153,2.269,-4.796,3.812,0.034,0.053,4411.0,1491.0,1.0
x[408],-2.25,2.373,-6.619,2.156,0.03,0.038,6360.0,1312.0,1.0
x[409],-0.502,2.328,-4.863,3.748,0.034,0.052,4665.0,1608.0,1.01
x[410],-1.508,2.386,-5.892,3.176,0.036,0.046,4355.0,1431.0,1.0
x[411],-0.877,2.788,-5.761,4.406,0.042,0.066,4380.0,1463.0,1.0
x[412],-0.389,2.728,-5.198,5.095,0.039,0.071,4798.0,1787.0,1.0
x[413],4.619,2.136,0.61,8.733,0.028,0.026,5936.0,1528.0,1.0
x[414],1.656,2.296,-2.622,6.152,0.034,0.045,4619.0,1604.0,1.0
x[415],-2.851,2.346,-7.139,1.69,0.033,0.034,5150.0,1382.0,1.0
x[416],-1.149,2.256,-5.352,3.047,0.031,0.049,5387.0,1289.0,1.01
x[417],0.537,2.262,-3.994,4.42,0.033,0.053,4842.0,1701.0,1.01
x[418],-0.863,2.225,-4.937,3.648,0.034,0.046,4382.0,1574.0,1.0
x[419],-0.908,2.465,-5.596,3.562,0.033,0.058,5586.0,1357.0,1.0
x[420],-1.348,2.907,-6.727,4.386,0.047,0.08,3816.0,1226.0,1.01
x[421],1.132,2.28,-3.066,5.396,0.033,0.049,4715.0,1449.0,1.0
x[422],1.733,2.355,-2.675,5.969,0.038,0.041,3951.0,1530.0,1.0
x[423],0.233,2.051,-3.56,4.124,0.031,0.051,4450.0,1609.0,1.0
x[424],0.462,2.265,-3.813,4.677,0.031,0.058,5334.0,1598.0,1.0
x[425],-0.033,2.799,-5.491,4.986,0.038,0.072,5384.0,1343.0,1.0
x[426],-2.382,2.806,-7.57,3.063,0.039,0.054,5140.0,1379.0,1.0
x[427],4.666,2.302,0.296,8.967,0.037,0.036,3927.0,1070.0,1.0
x[428],0.157,2.848,-5.067,5.422,0.039,0.076,5306.0,1460.0,1.0
x[429],0.139,2.865,-5.121,5.635,0.037,0.079,5979.0,1331.0,1.0
x[430],-0.777,2.896,-6.159,4.771,0.041,0.075,5053.0,1260.0,1.0
x[431],-0.146,2.424,-4.575,4.328,0.033,0.063,5224.0,1414.0,1.0
x[432],0.289,2.629,-4.603,5.37,0.038,0.073,4740.0,1288.0,1.0
x[433],-0.112,3.859,-7.929,6.691,0.053,0.107,5204.0,1189.0,1.0
x[434],-1.49,2.544,-6.157,3.144,0.033,0.052,5836.0,1380.0,1.0
x[435],-1.899,2.579,-7.118,2.546,0.037,0.053,4901.0,1473.0,1.0
x[436],-1.803,2.956,-7.681,3.296,0.04,0.064,5362.0,1354.0,1.0
x[437],-0.639,2.934,-5.697,5.061,0.045,0.071,4245.0,1578.0,1.0
x[438],-1.13,2.95,-6.71,4.048,0.042,0.07,4863.0,1494.0,1.0
x[439],4.529,2.214,0.358,8.616,0.033,0.027,4532.0,1578.0,1.0
x[440],-0.881,2.917,-5.963,4.827,0.048,0.07,3696.0,1396.0,1.0
x[441],-1.422,2.939,-6.526,4.436,0.039,0.064,5538.0,1443.0,1.0
x[442],0.805,2.58,-4.119,5.407,0.039,0.057,4395.0,1320.0,1.0
x[443],-1.298,2.922,-7.125,3.965,0.044,0.067,4315.0,1379.0,1.0
x[444],-0.771,2.955,-5.848,4.988,0.039,0.09,5692.0,1276.0,1.0
x[445],-1.349,2.786,-6.181,4.224,0.036,0.08,6064.0,953.0,1.0
x[446],-0.625,2.542,-5.401,4.107,0.037,0.061,4729.0,1348.0,1.0
x[447],-0.34,2.486,-4.827,4.305,0.038,0.065,4159.0,1312.0,1.0
x[448],-0.512,2.226,-4.617,3.846,0.03,0.058,5499.0,1347.0,1.0
x[449],0.255,2.097,-3.744,4.041,0.035,0.054,3830.0,1355.0,1.0
x[450],2.596,1.975,-1.299,6.031,0.03,0.029,4191.0,1690.0,1.0
x[451],3.285,2.215,-0.669,7.319,0.034,0.031,4658.0,1569.0,1.0
x[452],0.941,2.917,-4.362,6.473,0.04,0.071,5510.0,1321.0,1.0
x[453],0.09,2.22,-3.897,4.447,0.034,0.05,4286.0,1664.0,1.0
x[454],-0.375,2.254,-4.679,3.889,0.034,0.057,4284.0,1322.0,1.0
x[455],6.211,2.301,2.045,10.566,0.035,0.028,4265.0,1246.0,1.0
x[456],-0.14,2.12,-4.312,3.794,0.031,0.047,4803.0,1693.0,1.0
x[457],1.844,2.312,-2.512,6.036,0.036,0.046,4040.0,1421.0,1.0
x[458],2.059,2.221,-2.002,6.164,0.033,0.035,4475.0,1706.0,1.0
x[459],4.096,2.154,-0.024,7.972,0.03,0.027,5231.0,1490.0,1.0
x[460],-1.246,2.181,-5.262,3.016,0.032,0.047,4684.0,1294.0,1.0
x[461],2.534,2.196,-1.395,6.846,0.032,0.037,4602.0,1304.0,1.0
x[462],3.06,2.203,-0.762,7.245,0.031,0.031,5206.0,1530.0,1.0
x[463],1.474,2.38,-3.147,5.702,0.034,0.048,5026.0,1237.0,1.0
x[464],-1.865,2.188,-5.872,2.375,0.032,0.037,4617.0,1434.0,1.0
x[465],1.877,2.305,-2.302,6.167,0.034,0.042,4425.0,1073.0,1.0
x[466],1.012,2.446,-3.372,5.616,0.035,0.066,4797.0,1305.0,1.0
x[467],-2.279,2.651,-7.201,2.846,0.033,0.048,6602.0,1507.0,1.0
x[468],-0.853,2.89,-6.119,4.821,0.043,0.08,4582.0,1325.0,1.0
x[469],2.205,2.625,-2.655,7.291,0.039,0.053,4486.0,1475.0,1.0
x[470],-0.9,2.873,-6.697,4.296,0.045,0.066,4021.0,1317.0,1.0
x[471],-1.191,3.019,-6.424,4.584,0.037,0.078,6395.0,1334.0,1.0
x[472],-1.077,2.897,-6.617,4.127,0.042,0.069,4752.0,1222.0,1.0
x[473],-1.392,3.007,-7.029,4.23,0.042,0.069,5190.0,1482.0,1.0
x[474],-1.422,2.85,-6.591,3.984,0.043,0.064,4359.0,1445.0,1.0
x[475],-1.03,2.968,-6.744,3.944,0.037,0.088,6602.0,1093.0,1.0
sigma,81.041,0.295,80.508,81.616,0.004,0.003,5226.0,1317.0,1.0
