rating,Unnamed: 0,Team,Type,mu,sd,name
-6.849765113,1316,Minnesota Timberwolves,Non-rookie,1.166666667,5,Brandon Rush
-6.849765113,2245,Minnesota Timberwolves,Non-rookie,2.547993,5,Cole Aldrich
-6.849765113,6053,Minnesota Timberwolves,Non-rookie,1.303793333,5,Jordan Hill
-6.849765113,6919,Minnesota Timberwolves,Non-rookie,1.333333333,5,Lance Stephenson
-6.849765113,8638,Minnesota Timberwolves,Non-rookie,1,5,Omri Casspi
-6.849765113,9410,Minnesota Timberwolves,Non-rookie,4.516666667,5,Ricky Rubio
-7.033685206,258,New Orleans Pelicans,Non-rookie,1.533333333,5,Alexis Ajinca
-7.033685206,302,New Orleans Pelicans,Non-rookie,0.466666667,5,Alonzo Gee
-7.033685206,641,New Orleans Pelicans,Non-rookie,7.37225,5,Anthony Davis
-7.033685206,2646,New Orleans Pelicans,Non-rookie,0.99275,5,Dante Cunningham
-7.033685206,2961,New Orleans Pelicans,Non-rookie,5.652633333,5,DeMarcus Cousins
-7.033685206,5152,New Orleans Pelicans,Non-rookie,0.517219667,5,Jarrett Jack
-7.033685206,6026,New Orleans Pelicans,Non-rookie,0.078305,5,Jordan Crawford
-7.033685206,6172,New Orleans Pelicans,Non-rookie,3.762172667,5,Jrue Holiday
-7.033685206,6918,New Orleans Pelicans,Non-rookie,1.333333333,5,Lance Stephenson
-7.033685206,8628,New Orleans Pelicans,Non-rookie,3.301498,5,Omer Asik
-7.033685206,8637,New Orleans Pelicans,Non-rookie,1,5,Omri Casspi
-7.033685206,9271,New Orleans Pelicans,Non-rookie,0.084225333,5,Reggie Williams
-7.438863729,4433,Milwaukee Bucks,Non-rookie,5.7,5,Greg Monroe
-7.438863729,5285,Milwaukee Bucks,Non-rookie,0.517219667,5,Jason Terry
-7.438863729,5833,Milwaukee Bucks,Non-rookie,4.172535333,5,John Henson
-7.438863729,7005,Milwaukee Bucks,Non-rookie,0.621849,5,Larry Sanders
-7.438863729,7956,Milwaukee Bucks,Non-rookie,0.467870333,5,Michael Beasley
-7.438863729,8236,Milwaukee Bucks,Non-rookie,4.166666667,5,Miles Plumlee
