rating,Team,mu,sd,name,coefs,index,player_id,finalpriors,finalse
-6.899803629,Denver Nuggets,0.8138,5,Trey Lyles,0.858827884,448,1626168,-0.173089347,0.279700813
-6.899803629,Denver Nuggets,0.52648,5,Tyler Lydon,0,537,1628399,-0.187332186,0.284814485
-6.065728513,Washington Wizards,0.490460667,5,Chris McCullough,0.406465405,356,1626191,-0.189311079,0.278637072
-6.065728513,Washington Wizards,0.666666667,5,Tim Frazier,3.022018886,515,204025,-0.180576311,0.256309648
-6.065728513,Washington Wizards,1,5,Tomas Satoransky,-0.40876592,56,203107,-0.164052529,0.306139567
-5.484227899,Los Angeles Clippers,0.44372,5,Brice Johnson,-6.82164963,222,1627744,-0.191762888,0.28543529
-5.484227899,Los Angeles Clippers,0.271871667,5,Jawun Evans,8.963091005,70,1628393,-0.200281641,0.340754929
-5.484227899,Los Angeles Clippers,0.490460667,5,Montrezl Harrell,2.782002989,71,1626149,-0.18944589,0.274037551
-5.484227899,Los Angeles Clippers,0.5982,5,Sam Dekker,-2.81447274,181,1626155,-0.184105107,0.255652969
-5.484227899,Los Angeles Clippers,0.271871667,5,Sindarius Thornwell,-7.060799435,182,1628414,-0.200281641,0.340754929
-5.484227899,Los Angeles Clippers,0.525743333,5,Willie Reed,0.634957709,344,203186,-0.187696881,0.266731289
-5.37038963,Charlotte Hornets,0.271871667,5,Dwayne Bacon,6.775430898,461,1628407,-0.200308032,0.340523308
-5.37038963,Charlotte Hornets,0.9492,5,Frank Kaminsky,2.393027289,233,1626163,-0.166731956,0.284910644
-5.37038963,Charlotte Hornets,0.96816,5,Malik Monk,-8.572503289,212,1628370,-0.165792083,0.290060504
-5.37038963,Charlotte Hornets,0.437537,5,Treveon Graham,-2.442165165,474,1626203,-0.192095779,0.286679874
-5.129756323,Miami Heat,0.83012,5,Bam Adebayo,-6.887809352,84,1628389,-0.172690699,0.258651129
-5.129756323,Miami Heat,0.490460667,5,Jordan Mickey,-2.42647485,516,1626175,-0.189528068,0.273088961
-5.129756323,Miami Heat,0.490460667,5,Josh Richardson,2.864861853,351,1626196,-0.189528068,0.273088961
-5.129756323,Miami Heat,0.90168,5,Justise Winslow,-1.645799774,221,1626159,-0.169143373,0.272127604
-5.129756323,Miami Heat,0.437537,5,Okaro White,-1.033198038,390,1627855,-0.192151566,0.286297414
