"X","Unnamed..0","rating","Team","mu","sd","name","Contract.Value","Year","Type","coefs","index","player_id","player_name","finalpriors","finalse"
103,187,-2.37472787,"Washington Wizards",0.569846,5,"Mike Scott","$1,709,538.00 ",2017,"Non-rookie",1.059685167,213,203118,"Mike Scott",-1.3614087392526,0.425424495352937
104,190,-5.382403139,"Los Angeles Clippers",3.941666667,5,"Austin Rivers","$11,825,000.00 ",2017,"Non-rookie",0.807119444,232,203085,"Austin Rivers",0.593623963496528,0.351693450586162
105,191,-5.382403139,"Los Angeles Clippers",9.837633333,5,"Blake Griffin","$29,512,900.00 ",2017,"Non-rookie",4.258515979,72,201933,"Blake Griffin",3.71268369696055,0.687554066427057
106,193,-5.382403139,"Los Angeles Clippers",6.853199667,5,"Danilo Gallinari","$20,559,599.00 ",2017,"Non-rookie",-1.031592604,180,201568,"Danilo Gallinari",2.13387102685258,0.454500593749781
107,194,-5.382403139,"Los Angeles Clippers",7.54745,5,"DeAndre Jordan","$22,642,350.00 ",2017,"Non-rookie",2.509292874,513,201599,"DeAndre Jordan",2.50114044699559,0.50210829411764
108,196,-5.382403139,"Los Angeles Clippers",2.333333333,5,"Lou Williams","$7,000,000.00 ",2017,"Non-rookie",2.933650332,289,101150,"Lou Williams",-0.257209839380222,0.390849796417915
109,197,-5.382403139,"Los Angeles Clippers",2,5,"Milos Teodosic","$6,000,000.00 ",2017,"Non-rookie",-2.062912208,318,1628462,"Milos Teodosic",-0.433548451125971,0.406761009479235
110,199,-5.382403139,"Los Angeles Clippers",1.837838,5,"Patrick Beverley","$5,513,514.00 ",2017,"Non-rookie",0.189135622,454,201976,"Patrick Beverley",-0.5193347170855,0.415278132961955
111,202,-5.382403139,"Los Angeles Clippers",1.96042,5,"Wesley Johnson","$5,881,260.00 ",2017,"Non-rookie",-3.38825694,389,202325,"Wesley Johnson",-0.4544868979056,0.408795105243356
112,204,-1.065368971,"Charlotte Hornets",4.194756667,5,"Cody Zeller","$12,584,270.00 ",2017,"Non-rookie",3.07207469,189,203469,"Cody Zeller",0.481658823278439,0.267665295191413
113,206,-1.065368971,"Charlotte Hornets",7.833333333,5,"Dwight Howard","$23,500,000.00 ",2017,"Non-rookie",-2.183059139,51,2730,"Dwight Howard",2.40652349924205,0.491025036558267
114,208,-1.065368971,"Charlotte Hornets",2.333333333,5,"Jeremy Lamb","$7,000,000.00 ",2017,"Non-rookie",4.688295757,53,203087,"Jeremy Lamb",-0.503063597472395,0.300631696414805
