,rating,Unnamed: 0,Team,Type,mu,sd,name
323,-6.959084677,1450,Miami Heat,Rookie,0.010296,5,Briante Weber
324,-6.959084677,1923,Miami Heat,Non-rookie,7.397576667,5,Chris Bosh
325,-6.959084677,3568,Miami Heat,Non-rookie,6.666666667,5,Dwyane Wade
326,-6.959084677,4217,Miami Heat,Non-rookie,0.452,5,Gerald Green
327,-6.959084677,4314,Miami Heat,Non-rookie,4.926666667,5,Goran Dragic
328,-6.959084677,4539,Miami Heat,Non-rookie,0.327116,5,Hassan Whiteside
329,-6.959084677,5705,Miami Heat,Non-rookie,8.298287667,5,Joe Johnson
330,-6.959084677,6134,Miami Heat,Non-rookie,1.847908333,5,Josh McRoberts
331,-6.959084677,6143,Miami Heat,Rookie,0.175031,5,Josh Richardson
332,-6.959084677,6241,Miami Heat,Rookie,0.82724,5,Justise Winslow
333,-6.959084677,7342,Miami Heat,Non-rookie,3.383870667,5,Luol Deng
334,-6.959084677,11278,Miami Heat,Rookie,0.281686333,5,Tyler Johnson
335,-6.959084677,11374,Miami Heat,Non-rookie,0.951646667,5,Udonis Haslem
336,-7.063284278,472,Brooklyn Nets,Non-rookie,0.346432667,5,Andrea Bargnani
337,-7.063284278,1191,Brooklyn Nets,Rookie,1.141836667,5,Bojan Bogdanovic
338,-7.063284278,1466,Brooklyn Nets,Non-rookie,6.666666667,5,Brook Lopez
339,-7.063284278,2021,Brooklyn Nets,Rookie,0.38008,5,Chris McCullough
340,-7.063284278,3073,Brooklyn Nets,Non-rookie,1.833333333,5,Deron Williams
341,-7.063284278,3365,Brooklyn Nets,Non-rookie,0.338473667,5,Donald Sloan
342,-7.063284278,4573,Brooklyn Nets,Rookie,0.053874,5,Henry Sims
343,-7.063284278,5149,Brooklyn Nets,Non-rookie,2.1,5,Jarrett Jack
344,-7.063284278,5704,Brooklyn Nets,Non-rookie,8.298287667,5,Joe Johnson
345,-7.063284278,7685,Brooklyn Nets,Rookie,0.281686333,5,Markel Brown
346,-7.063284278,9616,Brooklyn Nets,Rookie,0.44516,5,Rondae Hollis-Jefferson
347,-7.063284278,10021,Brooklyn Nets,Rookie,0.106864667,5,Sean Kilpatrick
348,-7.063284278,10084,Brooklyn Nets,Rookie,0.53328,5,Sergey Karasev
349,-7.063284278,10138,Brooklyn Nets,Rookie,0.5,5,Shane Larkin
350,-7.063284278,10745,Brooklyn Nets,Non-rookie,3.733333333,5,Thaddeus Young
351,-7.063284278,10769,Brooklyn Nets,Rookie,0.3271,5,Thomas Robinson
352,-7.063284278,11599,Brooklyn Nets,Non-rookie,0.5,5,Wayne Ellington
353,-7.063284278,11702,Brooklyn Nets,Rookie,0.315758667,5,Willie Reed
354,-7.094744672,961,Sacramento Kings,Rookie,1.0522,5,Ben McLemore
355,-7.094744672,1719,Sacramento Kings,Non-rookie,0.499729,5,Caron Butler
356,-7.094744672,2735,Sacramento Kings,Non-rookie,1.671186333,5,Darren Collison
357,-7.094744672,2960,Sacramento Kings,Non-rookie,4.909614667,5,DeMarcus Cousins
358,-7.094744672,3526,Sacramento Kings,Rookie,0.175031,5,Duje Dukan
359,-7.094744672,3854,Sacramento Kings,Rookie,0.281686333,5,Eric Moreland
360,-7.094744672,4977,Sacramento Kings,Non-rookie,0.338473667,5,James Anderson
361,-7.094744672,6753,Sacramento Kings,Non-rookie,2.5,5,Kosta Koufos
362,-7.094744672,7479,Sacramento Kings,Non-rookie,2.111111,5,Marco Belinelli
363,-7.094744672,8636,Sacramento Kings,Non-rookie,1,5,Omri Casspi
364,-7.094744672,8944,Sacramento Kings,Rookie,0.327116,5,Quincy Acy
365,-7.094744672,9035,Sacramento Kings,Non-rookie,3.166666667,5,Rajon Rondo
366,-7.094744672,9729,Sacramento Kings,Non-rookie,4.134367,5,Rudy Gay
367,-7.094744672,10092,Sacramento Kings,Rookie,0.315758667,5,Seth Curry
368,-7.094744672,11600,Sacramento Kings,Non-rookie,0.5,5,Wayne Ellington
369,-7.094744672,11690,Sacramento Kings,Rookie,1.13276,5,Willie Cauley-Stein
370,-7.104890662,906,Denver Nuggets,Rookie,0.041184,5,Axel Toupane
371,-7.104890662,2377,Denver Nuggets,Rookie,1,5,D.J. Augustin
372,-7.104890662,2566,Denver Nuggets,Non-rookie,4.666666667,5,Danilo Gallinari
373,-7.104890662,2722,Denver Nuggets,Non-rookie,0.938,5,Darrell Arthur
374,-7.104890662,3794,Denver Nuggets,Rookie,1.03408,5,Emmanuel Mudiay
375,-7.104890662,3925,Denver Nuggets,Rookie,0.033333333,5,Erick Green
376,-7.104890662,4123,Denver Nuggets,Rookie,0.52916,5,Gary Harris
377,-7.104890662,4865,Denver Nuggets,Rookie,0.281686333,5,JaKarr Sampson
378,-7.104890662,4967,Denver Nuggets,Non-rookie,1.5,5,Jameer Nelson
379,-7.104890662,5786,Denver Nuggets,Rookie,0.569906667,5,Joffrey Lauvergne
380,-7.104890662,6245,Denver Nuggets,Rookie,0.614,5,Jusuf Nurkic
381,-7.104890662,6438,Denver Nuggets,Non-rookie,3.745318333,5,Kenneth Faried
382,-7.104890662,6758,Denver Nuggets,Rookie,0.116666667,5,Kostas Papanikolaou
383,-7.104890662,8181,Denver Nuggets,Non-rookie,0.951646667,5,Mike Miller
384,-7.104890662,8543,Denver Nuggets,Rookie,0.433333333,5,Nikola Jokic
385,-7.104890662,10022,Denver Nuggets,Rookie,0.106864667,5,Sean Kilpatrick
386,-7.104890662,10507,Denver Nuggets,Non-rookie,1.25,5,Steve Novak
387,-7.104890662,11643,Denver Nuggets,Rookie,1.111111,5,Will Barton
388,-7.488149096,53,Charlotte Hornets,Rookie,0.175031,5,Aaron Harrison
389,-7.488149096,174,Charlotte Hornets,Non-rookie,4.611111,5,Al Jefferson
390,-7.488149096,2237,Charlotte Hornets,Rookie,1.4014,5,Cody Zeller
391,-7.488149096,2331,Charlotte Hornets,Non-rookie,1.891666667,5,Courtney Lee
392,-7.488149096,3760,Charlotte Hornets,Non-rookie,0.026666667,5,Elliot Williams
393,-7.488149096,4057,Charlotte Hornets,Rookie,0.870833333,5,Frank Kaminsky
394,-7.488149096,5462,Charlotte Hornets,Rookie,1.011452,5,Jeremy Lamb
395,-7.488149096,5469,Charlotte Hornets,Non-rookie,0.7,5,Jeremy Lin
396,-7.488149096,6067,Charlotte Hornets,Rookie,0.100481333,5,Jorge Gutierrez
397,-7.488149096,6384,Charlotte Hornets,Rookie,4,5,Kemba Walker
398,-7.488149096,7774,Charlotte Hornets,Non-rookie,2.333333333,5,Marvin Williams
399,-7.488149096,8031,Charlotte Hornets,Rookie,2.110468,5,Michael Kidd-Gilchrist
400,-7.488149096,8532,Charlotte Hornets,Non-rookie,4.078583333,5,Nicolas Batum
401,-7.488149096,10348,Charlotte Hornets,Non-rookie,1.847908333,5,Spencer Hawes
402,-7.488149096,11224,Charlotte Hornets,Rookie,0.315758667,5,Troy Daniels
403,-7.488149096,11274,Charlotte Hornets,Non-rookie,0.395261333,5,Tyler Hansbrough
404,-9.923464058,39,Orlando Magic,Rookie,1.39056,5,Aaron Gordon
405,-9.923464058,544,Orlando Magic,Rookie,0.793531333,5,Andrew Nicholson
406,-9.923464058,1288,Orlando Magic,Non-rookie,2.781499,5,Brandon Jennings
407,-9.923464058,1591,Orlando Magic,Non-rookie,1.666666667,5,C.J. Watson
408,-9.923464058,1941,Orlando Magic,Rookie,0.366666667,5,Chris Copeland
409,-9.923464058,3217,Orlando Magic,Rookie,0.281686333,5,Devyn Marble
410,-9.923464058,3219,Orlando Magic,Rookie,0.315759333,5,Dewayne Dedmon
411,-9.923464058,3738,Orlando Magic,Rookie,0.83524,5,Elfrid Payton
412,-9.923464058,3945,Orlando Magic,Non-rookie,2.633333333,5,Ersan Ilyasova
413,-9.923464058,3986,Orlando Magic,Rookie,0.762735,5,Evan Fournier
414,-9.923464058,5095,Orlando Magic,Rookie,0.327116,5,Jared Cunningham
415,-9.923464058,5267,Orlando Magic,Non-rookie,1.433333333,5,Jason Smith
416,-9.923464058,5683,Orlando Magic,Rookie,0.281686333,5,Joe Harris
417,-9.923464058,6313,Orlando Magic,Rookie,0.053925333,5,Keith Appling
418,-9.923464058,7580,Orlando Magic,Rookie,1.24716,5,Mario Hezonja
419,-9.923464058,8562,Orlando Magic,Non-rookie,3.75,5,Nikola Vucevic
420,-9.923464058,10101,Orlando Magic,Rookie,0.43148,5,Shabazz Napier
421,-9.923464058,11409,Orlando Magic,Rookie,1.73084,5,Victor Oladipo
422,-10.20382259,617,Los Angeles Lakers,Rookie,0.233333333,5,Anthony Brown
423,-10.20382259,1276,Los Angeles Lakers,Non-rookie,1,5,Brandon Bass
424,-10.20382259,6020,Los Angeles Lakers,Rookie,0.281686333,5,Jordan Clarkson
425,-10.20382259,6203,Los Angeles Lakers,Rookie,1.04408,5,Julius Randle
426,-10.20382259,6741,Los Angeles Lakers,Non-rookie,8.333333333,5,Kobe Bryant
427,-10.20382259,6992,Los Angeles Lakers,Rookie,0.3852,5,Larry Nance Jr.
428,-10.20382259,7213,Los Angeles Lakers,Rookie,2.333333333,5,Lou Williams
429,-10.20382259,7460,Los Angeles Lakers,Rookie,0.175031,5,Marcelo Huertas
430,-10.20382259,7933,Los Angeles Lakers,Non-rookie,0.499729,5,Metta World Peace
431,-10.20382259,8521,Los Angeles Lakers,Non-rookie,1.739723,5,Nick Young
432,-10.20382259,9462,Los Angeles Lakers,Rookie,0.327116,5,Robert Sacre
433,-10.20382259,9670,Los Angeles Lakers,Non-rookie,5.166666667,5,Roy Hibbert
434,-10.20382259,9800,Los Angeles Lakers,Rookie,0.57475,5,Ryan Kelly
435,-10.20382259,10600,Los Angeles Lakers,Rookie,0.281686333,5,Tarik Black
436,-12.03290047,122,Minnesota Timberwolves,Rookie,0.64628,5,Adreian Payne
437,-12.03290047,449,Minnesota Timberwolves,Non-rookie,0.499729,5,Andre Miller
438,-12.03290047,549,Minnesota Timberwolves,Rookie,1.91956,5,Andrew Wiggins
439,-12.03290047,607,Minnesota Timberwolves,Rookie,1.216666667,5,Anthony Bennett
440,-12.03290047,2465,Minnesota Timberwolves,Rookie,0.383166667,5,Damjan Rudez
441,-12.03290047,4331,Minnesota Timberwolves,Rookie,0.49148,5,Gorgui Dieng
442,-12.03290047,4454,Minnesota Timberwolves,Non-rookie,0.082541,5,Greg Smith
443,-12.03290047,6295,Minnesota Timberwolves,Rookie,1.9012,5,Karl-Anthony Towns
444,-12.03290047,6584,Minnesota Timberwolves,Non-rookie,2.833333333,5,Kevin Garnett
445,-12.03290047,6617,Minnesota Timberwolves,Non-rookie,2.361666667,5,Kevin Martin
446,-12.03290047,8438,Minnesota Timberwolves,Rookie,1.333333333,5,Nemanja Bjelica
447,-12.03290047,8555,Minnesota Timberwolves,Non-rookie,4.033333333,5,Nikola Pekovic
448,-12.03290047,9409,Minnesota Timberwolves,Non-rookie,4.121666667,5,Ricky Rubio
449,-12.03290047,10097,Minnesota Timberwolves,Rookie,0.68564,5,Shabazz Muhammad
450,-12.03290047,10632,Minnesota Timberwolves,Non-rookie,0.499729,5,Tayshaun Prince
451,-12.03290047,11362,Minnesota Timberwolves,Rookie,0.42736,5,Tyus Jones
452,-12.03290047,11763,Minnesota Timberwolves,Rookie,0.71612,5,Zach LaVine
453,-13.09645785,1649,Philadelphia 76ers,Non-rookie,2.166666667,5,Carl Landry
454,-13.09645785,2142,Philadelphia 76ers,Rookie,0.101929667,5,Christian Wood
455,-13.09645785,3782,Philadelphia 76ers,Non-rookie,0.296897667,5,Elton Brand
456,-13.09645785,4603,Philadelphia 76ers,Rookie,0.315758667,5,Hollis Thompson
457,-13.09645785,4712,Philadelphia 76ers,Rookie,0.315758667,5,Isaiah Canaan
458,-13.09645785,4738,Philadelphia 76ers,Rookie,0.366867333,5,Ish Smith
459,-13.09645785,4859,Philadelphia 76ers,Rookie,1.52756,5,Jahlil Okafor
460,-13.09645785,4864,Philadelphia 76ers,Rookie,0.281686333,5,JaKarr Sampson
461,-13.09645785,5318,Philadelphia 76ers,Non-rookie,4,5,JaVale McGee
462,-13.09645785,5447,Philadelphia 76ers,Rookie,0.281686333,5,Jerami Grant
463,-13.09645785,6419,Philadelphia 76ers,Rookie,0.714907333,5,Kendall Marshall
464,-13.09645785,8466,Philadelphia 76ers,Rookie,1.1526,5,Nerlens Noel
465,-13.09645785,8540,Philadelphia 76ers,Rookie,0.95648,5,Nik Stauskas
466,-13.09645785,8884,Philadelphia 76ers,Rookie,0.057579667,5,Phil Pressey
467,-13.09645785,9341,Philadelphia 76ers,Rookie,0.35,5,Richaun Holmes
468,-13.09645785,9424,Philadelphia 76ers,Rookie,0.333333333,5,Robert Covington
469,-13.09645785,10324,Philadelphia 76ers,Non-rookie,0.933333333,5,Sonny Weems
470,-13.09645785,10578,Philadelphia 76ers,Rookie,0.175031,5,T.J. McConnell
471,-13.09645785,11072,Philadelphia 76ers,Rookie,0.726451333,5,Tony Wroten
472,-13.59884482,844,New York Knicks,Non-rookie,2.666666667,5,Arron Afflalo
473,-13.59884482,1703,New York Knicks,Non-rookie,7.625,5,Carmelo Anthony
474,-13.59884482,2193,New York Knicks,Rookie,0.281686333,5,Cleanthony Early
475,-13.59884482,3132,New York Knicks,Non-rookie,1.633333333,5,Derrick Williams
476,-13.59884482,5485,New York Knicks,Rookie,0.52412,5,Jerian Grant
477,-13.59884482,5630,New York Knicks,Non-rookie,0.169237,5,Jimmer Fredette
478,-13.59884482,6085,New York Knicks,Non-rookie,2.467604,5,Jose Calderon
479,-13.59884482,6648,New York Knicks,Non-rookie,0.933333333,5,Kevin Seraphin
480,-13.59884482,6775,New York Knicks,Rookie,1.37724,5,Kristaps Porzingis
481,-13.59884482,6925,New York Knicks,Non-rookie,0.55,5,Lance Thomas
482,-13.59884482,6934,New York Knicks,Rookie,0.281686333,5,Langston Galloway
483,-13.59884482,7208,New York Knicks,Rookie,0.55,5,Lou Amundson
484,-13.59884482,9489,New York Knicks,Non-rookie,4.333333333,5,Robin Lopez
485,-13.59884482,9927,New York Knicks,Non-rookie,0.452048667,5,Sasha Vujacic
486,-13.59884482,10748,New York Knicks,Rookie,0.035296,5,Thanasis Antetokounmpo
487,-13.59884482,11073,New York Knicks,Rookie,0.726451333,5,Tony Wroten
